c cmd: /host-parser-bin/kat_xcsp_f2b89728-dirty-mznfull10609-1200-20260620 /bench/2022/triangular/triangular.mzn --data /bench/2022/triangular/n30.dzn --encoder portfolio --portfolio-strategy v3 --cop-pipeline guarded-basic --cop-objective-cut direct-expr --cop-objective-cut-timing incremental-soft --cop-objective-cut-backend cnf --table-encoding mdd-tl --cumulative-mode exact --cumulative-decomposition time-rd --progress --log-scop-linear-pb-backend auto --log-scop-bdd-decomposition auto --log-scop-aggregate-weighted-lits --order-ge-shorten-link-cost --direct-eq-ne-max-arity 2 --eq-ne-encoding direct --portfolio-log-scop-eq-ne-encoding ge-rewrite --cop-objective-phase auto --cop-objective-search trisection --cop-objective-search-fallback-budget 180 --root-lp-bound --root-lp-backend lpo --root-lp-time-limit-secs 60 --ignore-parse-error
c version: kat-cli=0.1.0 git=unknown-clean
c run_start_local: 2026-06-20 22:28:05 +0900
c 00h00m00s | solve:start
c 00h01m00s | stage:encode(log-scop):done ms=222 sat_vars=218541 sat_clauses=470729 ext_ge_specs=0 relaxed_circuits=0 log_scop_pb_constraints=35963 log_scop_pb_mixed=0 log_scop_pb_bdd2=35963 log_scop_pb_bdd3=0 log_scop_pb_sorter=0 log_scop_pb_dadda=0 log_scop_bdd_raw=35963 log_scop_bdd_binary=0 log_scop_bdd_multibase=0
c 00h01m00s | stage:post-encode(log-scop):start sat_vars=218541 sat_clauses=470729 has_relaxations=false external_tables=0
c 00h01m00s | stage:post-encode(log-scop):after-finish-check ms=0
c 00h01m00s | stage:post-encode(log-scop):decode-layout-ready int_symbols=901 ms=2
c 00h01m00s | stage:post-encode(log-scop):cumulative-external-ready has_prop=false ms=3
c 00h01m00s | stage:post-encode(log-scop):log-scop-external-ready has_prop=false ms=3
c 00h01m00s | stage:post-encode(log-scop):external-prop-connected has_prop=false ms=3
c 00h01m00s | stage:post-encode(log-scop):done sat_vars=218541 sat_clauses=470729 ms=3
c 00h01m00s | stage:post-encode(log-scop):reusable-ready mode=SoftCnf sat_vars=218541
c 00h01m00s | stage:objective-external-ge-template(log-scop):start cut=DirectExpr wants_ext_ge=false
c 00h01m00s | stage:objective-external-ge-template(log-scop):done has_template=true ms=0
c 00h01m00s | stage:objective-mode(log-scop):resolved mode=SoftCnf wants_ext_ge=false has_ext_ge_template=true
c 00h01m00s | stage:objective-cut timing=incremental-soft backend=cnf form=direct-expr
c 00h01m00s | stage:objective-encoder(log-scop):ready mode=SoftCnf soft=true sat_vars=218541
c 00h01m00s | stage:objective-loop:enter encoder=log-scop mode=SoftCnf lower=1 upper=900 has_incumbent=false soft_active=true
c 00h01m00s | stage:sat:round-entry encoder=log-scop assumptions=0 phase_lits=0 sat_vars=218541 base_clauses=470729
c 00h01m00s | stage:sat:init solver=CaDiCaL vars=218541 clauses=470729
c 00h01m00s | stage:sat:solve:start assumptions=0 phase_lits=0
c 00h01m00s | stage:sat:solve:done ms=50 result=Sat assumptions=0 phase_lits=0
c 00h01m00s | stage:decode:start
c 00h01m00s | stage:decode:done int_assignments=901
c 00h01m00s | result:Sat
c 00h01m00s | stage:objective-cut-surface(log-scop):start timing=after-incumbent
c 00h01m00s | stage:objective-cut-surface(log-scop):done has_surface=true ms=0
c 00h01m00s | objective:incumbent kind=initial value=64 rounds=1 improvements=0
o 64
c 00h01m00s | stage:objective-loop:enter encoder=log-scop mode=SoftCnf lower=1 upper=900 has_incumbent=true soft_active=true
c 00h01m00s | stage:objective-cut:soft-install bound=343 guard=218550 clauses_added=13
c 00h01m00s | stage:objective-cut:soft-probe search=trisection [LB,UB] = [65,900] next 343 source=install guard=218550
c 00h01m00s | stage:sat:round-entry encoder=log-scop assumptions=1 phase_lits=0 sat_vars=218550 base_clauses=470742
c 00h01m00s | stage:sat:init solver=CaDiCaL vars=218550 clauses=470742
c 00h01m00s | stage:sat:solve:start assumptions=1 phase_lits=0
c 00h01m54s | stage:sat:solve:done ms=53073 result=Unsat assumptions=1 phase_lits=0
c 00h01m54s | result:Unsat
c 00h01m54s | stage:objective-cut:soft-result search=trisection bound=343 result=unsat guard=218550 hard=-guard [LB,UB] = [65,342]
c 00h01m54s | stage:objective-loop:enter encoder=log-scop mode=SoftCnf lower=1 upper=342 has_incumbent=true soft_active=true
c 00h01m54s | stage:objective-cut:soft-install bound=157 guard=218558 clauses_added=11
c 00h01m54s | stage:objective-cut:soft-probe search=trisection [LB,UB] = [65,342] next 157 source=install guard=218558
c 00h01m54s | stage:sat:round-entry encoder=log-scop assumptions=1 phase_lits=0 sat_vars=218558 base_clauses=470754
c 00h01m54s | stage:sat:init solver=CaDiCaL vars=218558 clauses=470754
c 00h01m54s | stage:sat:solve:start assumptions=1 phase_lits=0
c 00h04m54s | stage:sat:solve:done ms=180001 result=Unknown assumptions=1 phase_lits=0
c 00h04m54s | result:unknown reason=sat_solver_returned_unknown
c 00h04m54s | result:Unknown
c 00h04m54s | stage:objective-cut:soft-fallback search=trisection reason=budget-exhausted budget_s=180 mode=step incumbent=64 [LB,UB]=[65,342]
c 00h04m54s | stage:objective-loop:enter encoder=log-scop mode=SoftCnf lower=1 upper=342 has_incumbent=true soft_active=true
c 00h04m54s | stage:objective-cut:soft-install bound=65 guard=218562 clauses_added=4
c 00h04m54s | stage:objective-cut:soft-probe search=step [LB,UB] = [65,342] next 65 source=install guard=218562
c 00h04m54s | stage:sat:round-entry encoder=log-scop assumptions=1 phase_lits=0 sat_vars=218562 base_clauses=470758
c 00h04m54s | stage:sat:init solver=CaDiCaL vars=218562 clauses=470758
c 00h04m54s | stage:sat:solve:start assumptions=1 phase_lits=0
c 00h04m54s | stage:sat:solve:done ms=781 result=Sat assumptions=1 phase_lits=0
c 00h04m54s | stage:decode:start
c 00h04m54s | stage:decode:done int_assignments=901
c 00h04m54s | result:Sat
c 00h04m54s | objective:incumbent kind=improvement value=65 rounds=3 improvements=1
o 65
c 00h04m54s | stage:objective-cut:soft-result search=step bound=65 result=sat guard=218562 hard=guard [LB,UB] = [66,342]
c 00h04m54s | stage:objective-loop:enter encoder=log-scop mode=SoftCnf lower=1 upper=342 has_incumbent=true soft_active=true
c 00h04m54s | stage:objective-cut:soft-install bound=66 guard=218572 clauses_added=11
c 00h04m54s | stage:objective-cut:soft-probe search=step [LB,UB] = [66,342] next 66 source=install guard=218572
c 00h04m54s | stage:sat:round-entry encoder=log-scop assumptions=1 phase_lits=0 sat_vars=218572 base_clauses=470770
c 00h04m54s | stage:sat:init solver=CaDiCaL vars=218572 clauses=470770
c 00h04m54s | stage:sat:solve:start assumptions=1 phase_lits=0
c 00h04m56s | stage:sat:solve:done ms=1325 result=Sat assumptions=1 phase_lits=0
c 00h04m56s | stage:decode:start
c 00h04m56s | stage:decode:done int_assignments=901
c 00h04m56s | result:Sat
c 00h04m56s | objective:incumbent kind=improvement value=67 rounds=4 improvements=2
o 67
c 00h04m56s | stage:objective-cut:soft-result search=step bound=66 result=sat guard=218572 hard=guard [LB,UB] = [68,342]
c 00h04m56s | stage:objective-loop:enter encoder=log-scop mode=SoftCnf lower=1 upper=342 has_incumbent=true soft_active=true
c 00h04m56s | stage:objective-cut:soft-install bound=68 guard=218582 clauses_added=12
c 00h04m56s | stage:objective-cut:soft-probe search=step [LB,UB] = [68,342] next 68 source=install guard=218582
c 00h04m56s | stage:sat:round-entry encoder=log-scop assumptions=1 phase_lits=0 sat_vars=218582 base_clauses=470783
c 00h04m56s | stage:sat:init solver=CaDiCaL vars=218582 clauses=470783
c 00h04m56s | stage:sat:solve:start assumptions=1 phase_lits=0
c 00h06m24s | stage:sat:solve:done ms=88388 result=Sat assumptions=1 phase_lits=0
c 00h06m24s | stage:decode:start
c 00h06m24s | stage:decode:done int_assignments=901
c 00h06m24s | result:Sat
c 00h06m24s | objective:incumbent kind=improvement value=68 rounds=5 improvements=3
o 68
c 00h06m24s | stage:objective-cut:soft-result search=step bound=68 result=sat guard=218582 hard=guard [LB,UB] = [69,342]
c 00h06m24s | stage:objective-loop:enter encoder=log-scop mode=SoftCnf lower=1 upper=342 has_incumbent=true soft_active=true
c 00h06m24s | stage:objective-cut:soft-install bound=69 guard=218590 clauses_added=9
c 00h06m24s | stage:objective-cut:soft-probe search=step [LB,UB] = [69,342] next 69 source=install guard=218590
c 00h06m24s | stage:sat:round-entry encoder=log-scop assumptions=1 phase_lits=0 sat_vars=218590 base_clauses=470793
c 00h06m24s | stage:sat:init solver=CaDiCaL vars=218590 clauses=470793
c 00h06m24s | stage:sat:solve:start assumptions=1 phase_lits=0
c 00h06m39s | stage:sat:solve:done ms=15025 result=Sat assumptions=1 phase_lits=0
c 00h06m39s | stage:decode:start
c 00h06m39s | stage:decode:done int_assignments=901
c 00h06m39s | result:Sat
c 00h06m39s | objective:incumbent kind=improvement value=69 rounds=6 improvements=4
o 69
c 00h06m39s | stage:objective-cut:soft-result search=step bound=69 result=sat guard=218590 hard=guard [LB,UB] = [70,342]
c 00h06m39s | stage:objective-loop:enter encoder=log-scop mode=SoftCnf lower=1 upper=342 has_incumbent=true soft_active=true
c 00h06m39s | stage:objective-cut:soft-install bound=70 guard=218600 clauses_added=12
c 00h06m39s | stage:objective-cut:soft-probe search=step [LB,UB] = [70,342] next 70 source=install guard=218600
c 00h06m39s | stage:sat:round-entry encoder=log-scop assumptions=1 phase_lits=0 sat_vars=218600 base_clauses=470806
c 00h06m39s | stage:sat:init solver=CaDiCaL vars=218600 clauses=470806
c 00h06m39s | stage:sat:solve:start assumptions=1 phase_lits=0
c 00h08m00s | stage:sat:solve:done ms=81059 result=Sat assumptions=1 phase_lits=0
c 00h08m00s | stage:decode:start
c 00h08m00s | stage:decode:done int_assignments=901
c 00h08m00s | result:Sat
c 00h08m00s | objective:incumbent kind=improvement value=70 rounds=7 improvements=5
o 70
c 00h08m00s | stage:objective-cut:soft-result search=step bound=70 result=sat guard=218600 hard=guard [LB,UB] = [71,342]
c 00h08m00s | stage:objective-loop:enter encoder=log-scop mode=SoftCnf lower=1 upper=342 has_incumbent=true soft_active=true
c 00h08m00s | stage:objective-cut:soft-install bound=71 guard=218609 clauses_added=11
c 00h08m00s | stage:objective-cut:soft-probe search=step [LB,UB] = [71,342] next 71 source=install guard=218609
c 00h08m00s | stage:sat:round-entry encoder=log-scop assumptions=1 phase_lits=0 sat_vars=218609 base_clauses=470818
c 00h08m00s | stage:sat:init solver=CaDiCaL vars=218609 clauses=470818
c 00h08m00s | stage:sat:solve:start assumptions=1 phase_lits=0
c 00h09m01s | stage:sat:solve:done ms=61067 result=Sat assumptions=1 phase_lits=0
c 00h09m01s | stage:decode:start
c 00h09m01s | stage:decode:done int_assignments=901
c 00h09m01s | result:Sat
c 00h09m01s | objective:incumbent kind=improvement value=71 rounds=8 improvements=6
o 71
c 00h09m01s | stage:objective-cut:soft-result search=step bound=71 result=sat guard=218609 hard=guard [LB,UB] = [72,342]
c 00h09m01s | stage:objective-loop:enter encoder=log-scop mode=SoftCnf lower=1 upper=342 has_incumbent=true soft_active=true
c 00h09m01s | stage:objective-cut:soft-install bound=72 guard=218619 clauses_added=13
c 00h09m01s | stage:objective-cut:soft-probe search=step [LB,UB] = [72,342] next 72 source=install guard=218619
c 00h09m01s | stage:sat:round-entry encoder=log-scop assumptions=1 phase_lits=0 sat_vars=218619 base_clauses=470832
c 00h09m01s | stage:sat:init solver=CaDiCaL vars=218619 clauses=470832
c 00h09m01s | stage:sat:solve:start assumptions=1 phase_lits=0
c 00h10m43s | stage:sat:solve:done ms=101546 result=Sat assumptions=1 phase_lits=0
c 00h10m43s | stage:decode:start
c 00h10m43s | stage:decode:done int_assignments=901
c 00h10m43s | result:Sat
c 00h10m43s | objective:incumbent kind=improvement value=72 rounds=9 improvements=7
o 72
c 00h10m43s | stage:objective-cut:soft-result search=step bound=72 result=sat guard=218619 hard=guard [LB,UB] = [73,342]
c 00h10m43s | stage:objective-loop:enter encoder=log-scop mode=SoftCnf lower=1 upper=342 has_incumbent=true soft_active=true
c 00h10m43s | stage:objective-cut:soft-install bound=73 guard=218626 clauses_added=8
c 00h10m43s | stage:objective-cut:soft-probe search=step [LB,UB] = [73,342] next 73 source=install guard=218626
c 00h10m43s | stage:sat:round-entry encoder=log-scop assumptions=1 phase_lits=0 sat_vars=218626 base_clauses=470841
c 00h10m43s | stage:sat:init solver=CaDiCaL vars=218626 clauses=470841
c 00h10m43s | stage:sat:solve:start assumptions=1 phase_lits=0
s SATISFIABLE
o 72
v <instantiation>
