c cmd: /host-parser-bin/kat_xcsp_b85de3f1_dirty_memguard64_directexpr_linkcost_20260521 /bench/competition/2022-2025/COP22to25/Wordpress-32-80-500_c24.xml.lzma --encoder order-ge --cop-objective-cut direct-expr --order-ge-table mdd-tl --order-ge-eq-ne direct-order --order-ge-direct-eq-ne-max-arity 2 --order-ge-shorten-link-cost --no-root-lp-bound --progress --memory-guard-gib 64 --memory-guard-fallback extprop
c 00h00m00s | solve:start
c 00h00m17s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=34000000 bytes=9524940800 interval_clauses=1000000
c 00h00m20s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=35000000 bytes=15021248512 interval_clauses=1000000
c 00h00m21s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=36000000 bytes=15139598336 interval_clauses=1000000
c 00h00m21s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=37000000 bytes=15256174592 interval_clauses=1000000
c 00h00m21s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=38000000 bytes=15374528512 interval_clauses=1000000
c 00h00m22s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=39000000 bytes=15500496896 interval_clauses=1000000
c 00h00m22s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=40000000 bytes=15618895872 interval_clauses=1000000
c 00h00m22s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=41000000 bytes=15737294848 interval_clauses=1000000
c 00h00m22s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=42000000 bytes=15853871104 interval_clauses=1000000
c 00h00m23s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=43000000 bytes=15979569152 interval_clauses=1000000
c 00h00m23s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=44000000 bytes=16097968128 interval_clauses=1000000
c 00h00m23s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=45000000 bytes=16216637440 interval_clauses=1000000
c 00h00m24s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=46000000 bytes=16335036416 interval_clauses=1000000
c 00h00m24s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=47000000 bytes=16461004800 interval_clauses=1000000
c 00h00m24s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=48000000 bytes=16577310720 interval_clauses=1000000
c 00h00m25s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=49000000 bytes=16695709696 interval_clauses=1000000
c 00h00m25s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=50000000 bytes=16814329856 interval_clauses=1000000
c 00h00m25s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=51000000 bytes=16940027904 interval_clauses=1000000
c 00h00m26s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=52000000 bytes=17058697216 interval_clauses=1000000
c 00h00m26s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=53000000 bytes=17175003136 interval_clauses=1000000
c 00h00m26s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=54000000 bytes=17293590528 interval_clauses=1000000
c 00h00m26s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=55000000 bytes=17419218944 interval_clauses=1000000
c 00h00m27s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=56000000 bytes=17537851392 interval_clauses=1000000
c 00h00m27s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=57000000 bytes=17656213504 interval_clauses=1000000
c 00h00m27s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=58000000 bytes=17782169600 interval_clauses=1000000
c 00h00m28s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=59000000 bytes=17898459136 interval_clauses=1000000
c 00h00m28s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=60000000 bytes=18017120256 interval_clauses=1000000
c 00h00m28s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=61000000 bytes=18135511040 interval_clauses=1000000
c 00h00m29s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=62000000 bytes=18261204992 interval_clauses=1000000
c 00h00m29s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=63000000 bytes=18379866112 interval_clauses=1000000
c 00h00m29s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=64000000 bytes=18496172032 interval_clauses=1000000
c 00h00m30s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=65000000 bytes=18614571008 interval_clauses=1000000
c 00h00m30s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=66000000 bytes=18740539392 interval_clauses=1000000
c 00h00m30s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=67000000 bytes=18858938368 interval_clauses=1000000
c 00h00m31s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=68000000 bytes=18977615872 interval_clauses=1000000
c 00h00m38s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=69000000 bytes=29830189056 interval_clauses=1000000
c 00h00m38s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=70000000 bytes=29956046848 interval_clauses=1000000
c 00h00m38s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=71000000 bytes=30074445824 interval_clauses=1000000
c 00h00m39s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=72000000 bytes=30192844800 interval_clauses=1000000
c 00h00m39s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=73000000 bytes=30311514112 interval_clauses=1000000
c 00h00m39s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=74000000 bytes=30437195776 interval_clauses=1000000
c 00h00m39s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=75000000 bytes=30553772032 interval_clauses=1000000
c 00h00m40s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=76000000 bytes=30672171008 interval_clauses=1000000
c 00h00m40s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=77000000 bytes=30790569984 interval_clauses=1000000
c 00h00m40s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=78000000 bytes=30916538368 interval_clauses=1000000
c 00h00m41s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=79000000 bytes=31034937344 interval_clauses=1000000
c 00h00m41s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=80000000 bytes=31151374336 interval_clauses=1000000
c 00h00m41s | stage:encode(order-ge):done ms=38442 sat_vars=80471080 sat_clauses=80956322 ext_ge_specs=0 relaxed_circuits=0
c 00h00m42s | stage:sat:init solver=CaDiCaL vars=80471080 clauses=80956322
c 00h00m42s | stage:sat:solve:start assumptions=0 phase_lits=0
c 00h02m07s | stage:sat:solve:done ms=85015 result=Sat assumptions=0 phase_lits=0
c 00h02m07s | stage:decode:start
c 00h02m07s | stage:decode:done int_assignments=966
c 00h02m07s | result:Sat
c 00h02m07s | objective:incumbent kind=initial value=90386 rounds=1 improvements=0
o 90386
c 00h02m07s | stage:sat:init solver=CaDiCaL vars=80471081 clauses=80956322
c 00h02m07s | stage:sat:solve:start assumptions=1 phase_lits=80720
c 00h02m33s | stage:sat:solve:done ms=25745 result=Sat assumptions=1 phase_lits=80720
c 00h02m33s | stage:decode:start
c 00h02m33s | stage:decode:done int_assignments=966
c 00h02m33s | result:Sat
c 00h02m33s | objective:incumbent kind=improvement value=88652 rounds=2 improvements=1
o 88652
c 00h02m34s | stage:sat:init solver=CaDiCaL vars=80471082 clauses=80956323
c 00h02m34s | stage:sat:solve:start assumptions=1 phase_lits=80720
c 00h03m01s | stage:sat:solve:done ms=26651 result=Sat assumptions=1 phase_lits=80720
c 00h03m01s | stage:decode:start
c 00h03m01s | stage:decode:done int_assignments=966
c 00h03m01s | result:Sat
c 00h03m01s | objective:incumbent kind=improvement value=83465 rounds=3 improvements=2
o 83465
c 00h03m02s | stage:sat:init solver=CaDiCaL vars=80471083 clauses=80956324
c 00h03m02s | stage:sat:solve:start assumptions=1 phase_lits=80720
c 00h03m27s | stage:sat:solve:done ms=25173 result=Sat assumptions=1 phase_lits=80720
c 00h03m27s | stage:decode:start
c 00h03m27s | stage:decode:done int_assignments=966
c 00h03m27s | result:Sat
c 00h03m27s | objective:incumbent kind=improvement value=83313 rounds=4 improvements=3
o 83313
c 00h03m28s | stage:sat:init solver=CaDiCaL vars=80471084 clauses=80956325
c 00h03m28s | stage:sat:solve:start assumptions=1 phase_lits=80720
c 00h03m54s | stage:sat:solve:done ms=26439 result=Sat assumptions=1 phase_lits=80720
c 00h03m54s | stage:decode:start
c 00h03m54s | stage:decode:done int_assignments=966
c 00h03m54s | result:Sat
c 00h03m54s | objective:incumbent kind=improvement value=82715 rounds=5 improvements=4
o 82715
c 00h03m55s | stage:sat:init solver=CaDiCaL vars=80471085 clauses=80956326
c 00h03m55s | stage:sat:solve:start assumptions=1 phase_lits=80720
c 00h04m21s | stage:sat:solve:done ms=25447 result=Sat assumptions=1 phase_lits=80720
c 00h04m21s | stage:decode:start
c 00h04m21s | stage:decode:done int_assignments=966
c 00h04m21s | result:Sat
c 00h04m21s | objective:incumbent kind=improvement value=82633 rounds=6 improvements=5
o 82633
c 00h04m22s | stage:sat:init solver=CaDiCaL vars=80471086 clauses=80956327
c 00h04m22s | stage:sat:solve:start assumptions=1 phase_lits=80720
c 00h04m48s | stage:sat:solve:done ms=26247 result=Sat assumptions=1 phase_lits=80720
c 00h04m48s | stage:decode:start
c 00h04m48s | stage:decode:done int_assignments=966
c 00h04m48s | result:Sat
c 00h04m48s | objective:incumbent kind=improvement value=82533 rounds=7 improvements=6
o 82533
c 00h04m49s | stage:sat:init solver=CaDiCaL vars=80471087 clauses=80956328
c 00h04m49s | stage:sat:solve:start assumptions=1 phase_lits=80720
c 00h05m14s | stage:sat:solve:done ms=25409 result=Sat assumptions=1 phase_lits=80720
c 00h05m14s | stage:decode:start
c 00h05m14s | stage:decode:done int_assignments=966
c 00h05m14s | result:Sat
c 00h05m14s | objective:incumbent kind=improvement value=82337 rounds=8 improvements=7
o 82337
c 00h05m15s | stage:sat:init solver=CaDiCaL vars=80471088 clauses=80956329
c 00h05m15s | stage:sat:solve:start assumptions=1 phase_lits=80720
c 00h05m42s | stage:sat:solve:done ms=26901 result=Sat assumptions=1 phase_lits=80720
c 00h05m42s | stage:decode:start
c 00h05m42s | stage:decode:done int_assignments=966
c 00h05m42s | result:Sat
c 00h05m42s | objective:incumbent kind=improvement value=82327 rounds=9 improvements=8
o 82327
c 00h05m43s | stage:sat:init solver=CaDiCaL vars=80471089 clauses=80956330
c 00h05m43s | stage:sat:solve:start assumptions=1 phase_lits=80720
c 00h06m08s | stage:sat:solve:done ms=25118 result=Sat assumptions=1 phase_lits=80720
c 00h06m08s | stage:decode:start
c 00h06m08s | stage:decode:done int_assignments=966
c 00h06m08s | result:Sat
c 00h06m08s | objective:incumbent kind=improvement value=82326 rounds=10 improvements=9
o 82326
c 00h06m09s | stage:sat:init solver=CaDiCaL vars=80471090 clauses=80956331
c 00h06m09s | stage:sat:solve:start assumptions=1 phase_lits=80720
c 00h06m36s | stage:sat:solve:done ms=26224 result=Sat assumptions=1 phase_lits=80720
c 00h06m36s | stage:decode:start
c 00h06m36s | stage:decode:done int_assignments=966
c 00h06m36s | result:Sat
c 00h06m36s | objective:incumbent kind=improvement value=82316 rounds=11 improvements=10
o 82316
c 00h06m37s | stage:sat:init solver=CaDiCaL vars=80471091 clauses=80956332
c 00h06m37s | stage:sat:solve:start assumptions=1 phase_lits=80720
c 00h07m02s | stage:sat:solve:done ms=25315 result=Sat assumptions=1 phase_lits=80720
c 00h07m02s | stage:decode:start
c 00h07m02s | stage:decode:done int_assignments=966
c 00h07m02s | result:Sat
c 00h07m02s | objective:incumbent kind=improvement value=82298 rounds=12 improvements=11
o 82298
c 00h07m03s | stage:sat:init solver=CaDiCaL vars=80471092 clauses=80956333
c 00h07m03s | stage:sat:solve:start assumptions=1 phase_lits=80720
c 00h07m29s | stage:sat:solve:done ms=25670 result=Sat assumptions=1 phase_lits=80720
c 00h07m29s | stage:decode:start
c 00h07m29s | stage:decode:done int_assignments=966
c 00h07m29s | result:Sat
c 00h07m29s | objective:incumbent kind=improvement value=82230 rounds=13 improvements=12
o 82230
c 00h07m30s | stage:sat:init solver=CaDiCaL vars=80471093 clauses=80956334
c 00h07m30s | stage:sat:solve:start assumptions=1 phase_lits=80720
c 00h07m57s | stage:sat:solve:done ms=27073 result=Sat assumptions=1 phase_lits=80720
c 00h07m57s | stage:decode:start
c 00h07m57s | stage:decode:done int_assignments=966
c 00h07m57s | result:Sat
c 00h07m57s | objective:incumbent kind=improvement value=81825 rounds=14 improvements=13
o 81825
c 00h07m58s | stage:sat:init solver=CaDiCaL vars=80471094 clauses=80956335
c 00h07m58s | stage:sat:solve:start assumptions=1 phase_lits=80720
c 00h08m25s | stage:sat:solve:done ms=27243 result=Sat assumptions=1 phase_lits=80720
c 00h08m25s | stage:decode:start
c 00h08m25s | stage:decode:done int_assignments=966
c 00h08m25s | result:Sat
c 00h08m25s | objective:incumbent kind=improvement value=81815 rounds=15 improvements=14
o 81815
c 00h08m26s | stage:sat:init solver=CaDiCaL vars=80471095 clauses=80956336
c 00h08m26s | stage:sat:solve:start assumptions=1 phase_lits=80720
c 00h08m53s | stage:sat:solve:done ms=27115 result=Sat assumptions=1 phase_lits=80720
c 00h08m53s | stage:decode:start
c 00h08m53s | stage:decode:done int_assignments=966
c 00h08m53s | result:Sat
c 00h08m53s | objective:incumbent kind=improvement value=81814 rounds=16 improvements=15
o 81814
c 00h08m54s | stage:sat:init solver=CaDiCaL vars=80471096 clauses=80956337
c 00h08m54s | stage:sat:solve:start assumptions=1 phase_lits=80720
c 00h09m21s | stage:sat:solve:done ms=26973 result=Sat assumptions=1 phase_lits=80720
c 00h09m21s | stage:decode:start
c 00h09m21s | stage:decode:done int_assignments=966
c 00h09m21s | result:Sat
c 00h09m21s | objective:incumbent kind=improvement value=81804 rounds=17 improvements=16
o 81804
c 00h09m22s | stage:sat:init solver=CaDiCaL vars=80471097 clauses=80956338
c 00h09m22s | stage:sat:solve:start assumptions=1 phase_lits=80720
c 00h09m50s | stage:sat:solve:done ms=27550 result=Sat assumptions=1 phase_lits=80720
c 00h09m50s | stage:decode:start
c 00h09m50s | stage:decode:done int_assignments=966
c 00h09m50s | result:Sat
c 00h09m50s | objective:incumbent kind=improvement value=81786 rounds=18 improvements=17
o 81786
c 00h09m51s | stage:sat:init solver=CaDiCaL vars=80471098 clauses=80956339
c 00h09m51s | stage:sat:solve:start assumptions=1 phase_lits=80720
c 00h10m18s | stage:sat:solve:done ms=27509 result=Sat assumptions=1 phase_lits=80720
c 00h10m18s | stage:decode:start
c 00h10m18s | stage:decode:done int_assignments=966
c 00h10m18s | result:Sat
c 00h10m18s | objective:incumbent kind=improvement value=81704 rounds=19 improvements=18
o 81704
c 00h10m19s | stage:sat:init solver=CaDiCaL vars=80471099 clauses=80956340
c 00h10m19s | stage:sat:solve:start assumptions=1 phase_lits=80720
c 00h10m48s | stage:sat:solve:done ms=28682 result=Sat assumptions=1 phase_lits=80720
c 00h10m48s | stage:decode:start
c 00h10m48s | stage:decode:done int_assignments=966
c 00h10m48s | result:Sat
c 00h10m48s | objective:incumbent kind=improvement value=81534 rounds=20 improvements=19
o 81534
c 00h10m49s | stage:sat:init solver=CaDiCaL vars=80471100 clauses=80956341
c 00h10m49s | stage:sat:solve:start assumptions=1 phase_lits=80720
c 00h11m13s | stage:sat:solve:done ms=24594 result=Sat assumptions=1 phase_lits=80720
c 00h11m13s | stage:decode:start
c 00h11m13s | stage:decode:done int_assignments=966
c 00h11m13s | result:Sat
c 00h11m13s | objective:incumbent kind=improvement value=81446 rounds=21 improvements=20
o 81446
c 00h11m14s | stage:sat:init solver=CaDiCaL vars=80471101 clauses=80956342
c 00h11m14s | stage:sat:solve:start assumptions=1 phase_lits=80720
c 00h11m43s | stage:sat:solve:done ms=28240 result=Sat assumptions=1 phase_lits=80720
c 00h11m43s | stage:decode:start
c 00h11m43s | stage:decode:done int_assignments=966
c 00h11m43s | result:Sat
c 00h11m43s | objective:incumbent kind=improvement value=81433 rounds=22 improvements=21
o 81433
c 00h11m44s | stage:sat:init solver=CaDiCaL vars=80471102 clauses=80956343
c 00h11m44s | stage:sat:solve:start assumptions=1 phase_lits=80720
c 00h12m11s | stage:sat:solve:done ms=27149 result=Sat assumptions=1 phase_lits=80720
c 00h12m11s | stage:decode:start
c 00h12m11s | stage:decode:done int_assignments=966
c 00h12m11s | result:Sat
c 00h12m11s | objective:incumbent kind=improvement value=81417 rounds=23 improvements=22
o 81417
c 00h12m12s | stage:sat:init solver=CaDiCaL vars=80471103 clauses=80956344
c 00h12m12s | stage:sat:solve:start assumptions=1 phase_lits=80720
c 00h12m38s | stage:sat:solve:done ms=25759 result=Sat assumptions=1 phase_lits=80720
c 00h12m38s | stage:decode:start
c 00h12m38s | stage:decode:done int_assignments=966
c 00h12m38s | result:Sat
c 00h12m38s | objective:incumbent kind=improvement value=81301 rounds=24 improvements=23
o 81301
c 00h12m39s | stage:sat:init solver=CaDiCaL vars=80471104 clauses=80956345
c 00h12m39s | stage:sat:solve:start assumptions=1 phase_lits=80720
c 00h13m03s | stage:sat:solve:done ms=24689 result=Sat assumptions=1 phase_lits=80720
c 00h13m03s | stage:decode:start
c 00h13m03s | stage:decode:done int_assignments=966
c 00h13m03s | result:Sat
c 00h13m03s | objective:incumbent kind=improvement value=81288 rounds=25 improvements=24
o 81288
c 00h13m04s | stage:sat:init solver=CaDiCaL vars=80471105 clauses=80956346
c 00h13m04s | stage:sat:solve:start assumptions=1 phase_lits=80720
c 00h13m32s | stage:sat:solve:done ms=28159 result=Sat assumptions=1 phase_lits=80720
c 00h13m32s | stage:decode:start
c 00h13m32s | stage:decode:done int_assignments=966
c 00h13m32s | result:Sat
c 00h13m32s | objective:incumbent kind=improvement value=81272 rounds=26 improvements=25
o 81272
c 00h13m33s | stage:sat:init solver=CaDiCaL vars=80471106 clauses=80956347
c 00h13m33s | stage:sat:solve:start assumptions=1 phase_lits=80720
c 00h14m17s | stage:sat:solve:done ms=43950 result=Sat assumptions=1 phase_lits=80720
c 00h14m17s | stage:decode:start
c 00h14m17s | stage:decode:done int_assignments=966
c 00h14m17s | result:Sat
c 00h14m17s | objective:incumbent kind=improvement value=80829 rounds=27 improvements=26
o 80829
c 00h14m19s | stage:sat:init solver=CaDiCaL vars=80471107 clauses=80956348
c 00h14m19s | stage:sat:solve:start assumptions=1 phase_lits=80720
c 00h14m45s | stage:sat:solve:done ms=26310 result=Sat assumptions=1 phase_lits=80720
c 00h14m45s | stage:decode:start
c 00h14m45s | stage:decode:done int_assignments=966
c 00h14m45s | result:Sat
c 00h14m45s | objective:incumbent kind=improvement value=80819 rounds=28 improvements=27
o 80819
c 00h14m46s | stage:sat:init solver=CaDiCaL vars=80471108 clauses=80956349
c 00h14m46s | stage:sat:solve:start assumptions=1 phase_lits=80720
c 00h15m14s | stage:sat:solve:done ms=27664 result=Sat assumptions=1 phase_lits=80720
c 00h15m14s | stage:decode:start
c 00h15m14s | stage:decode:done int_assignments=966
c 00h15m14s | result:Sat
c 00h15m14s | objective:incumbent kind=improvement value=80818 rounds=29 improvements=28
o 80818
c 00h15m15s | stage:sat:init solver=CaDiCaL vars=80471109 clauses=80956350
c 00h15m15s | stage:sat:solve:start assumptions=1 phase_lits=80720
c 00h15m41s | stage:sat:solve:done ms=26321 result=Sat assumptions=1 phase_lits=80720
c 00h15m41s | stage:decode:start
c 00h15m41s | stage:decode:done int_assignments=966
c 00h15m41s | result:Sat
c 00h15m41s | objective:incumbent kind=improvement value=80808 rounds=30 improvements=29
o 80808
c 00h15m42s | stage:sat:init solver=CaDiCaL vars=80471110 clauses=80956351
c 00h15m42s | stage:sat:solve:start assumptions=1 phase_lits=80720
c 00h16m10s | stage:sat:solve:done ms=27868 result=Sat assumptions=1 phase_lits=80720
c 00h16m10s | stage:decode:start
c 00h16m10s | stage:decode:done int_assignments=966
c 00h16m10s | result:Sat
c 00h16m10s | objective:incumbent kind=improvement value=80790 rounds=31 improvements=30
o 80790
c 00h16m11s | stage:sat:init solver=CaDiCaL vars=80471111 clauses=80956352
c 00h16m11s | stage:sat:solve:start assumptions=1 phase_lits=80720
c 00h16m39s | stage:sat:solve:done ms=28057 result=Sat assumptions=1 phase_lits=80720
c 00h16m39s | stage:decode:start
c 00h16m39s | stage:decode:done int_assignments=966
c 00h16m39s | result:Sat
c 00h16m39s | objective:incumbent kind=improvement value=80789 rounds=32 improvements=31
o 80789
c 00h16m40s | stage:sat:init solver=CaDiCaL vars=80471112 clauses=80956353
c 00h16m40s | stage:sat:solve:start assumptions=1 phase_lits=80720
c 00h17m07s | stage:sat:solve:done ms=26955 result=Sat assumptions=1 phase_lits=80720
c 00h17m07s | stage:decode:start
c 00h17m07s | stage:decode:done int_assignments=966
c 00h17m07s | result:Sat
c 00h17m07s | objective:incumbent kind=improvement value=80776 rounds=33 improvements=32
o 80776
c 00h17m08s | stage:sat:init solver=CaDiCaL vars=80471113 clauses=80956354
c 00h17m08s | stage:sat:solve:start assumptions=1 phase_lits=80720
