c cmd: /host-parser-bin/kat_xcsp_b85de3f1_dirty_memguard64_directexpr_linkcost_20260521 /bench/competition/2022-2025/COP22to25/HCPizza-20-20-2-8-00_c23.xml.lzma --encoder order-ge --cop-objective-cut direct-expr --order-ge-table mdd-tl --order-ge-eq-ne direct-order --order-ge-direct-eq-ne-max-arity 2 --order-ge-shorten-link-cost --no-root-lp-bound --progress --memory-guard-gib 64 --memory-guard-fallback extprop
c 00h00m00s | solve:start
c 00h00m50s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=54000000 bytes=5170454528 interval_clauses=1000000
c 00h00m50s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=55000000 bytes=5262639104 interval_clauses=1000000
c 00h00m51s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=56000000 bytes=5349724160 interval_clauses=1000000
c 00h00m51s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=57000000 bytes=5437067264 interval_clauses=1000000
c 00h00m51s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=58000000 bytes=5529387008 interval_clauses=1000000
c 00h00m51s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=59000000 bytes=5614804992 interval_clauses=1000000
c 00h00m52s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=60000000 bytes=5704114176 interval_clauses=1000000
c 00h00m52s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=61000000 bytes=5804130304 interval_clauses=1000000
c 00h00m52s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=62000000 bytes=5907931136 interval_clauses=1000000
c 00h00m53s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=63000000 bytes=5999296512 interval_clauses=1000000
c 00h00m53s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=64000000 bytes=6093434880 interval_clauses=1000000
c 00h00m53s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=65000000 bytes=6191017984 interval_clauses=1000000
c 00h00m54s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=66000000 bytes=6291845120 interval_clauses=1000000
c 00h00m54s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=67000000 bytes=6384562176 interval_clauses=1000000
c 00h00m54s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=68000000 bytes=6491140096 interval_clauses=1000000
c 00h00m55s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=69000000 bytes=6588522496 interval_clauses=1000000
c 00h00m55s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=70000000 bytes=6670966784 interval_clauses=1000000
c 00h00m55s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=71000000 bytes=6755303424 interval_clauses=1000000
c 00h00m55s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=72000000 bytes=6843695104 interval_clauses=1000000
c 00h00m56s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=73000000 bytes=6931275776 interval_clauses=1000000
c 00h00m56s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=74000000 bytes=7024168960 interval_clauses=1000000
c 00h00m56s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=75000000 bytes=7120470016 interval_clauses=1000000
c 00h00m57s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=76000000 bytes=7220215808 interval_clauses=1000000
c 00h00m57s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=77000000 bytes=7312392192 interval_clauses=1000000
c 00h00m57s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=78000000 bytes=7411326976 interval_clauses=1000000
c 00h00m57s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=79000000 bytes=7510802432 interval_clauses=1000000
c 00h00m58s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=80000000 bytes=7610347520 interval_clauses=1000000
c 00h00m58s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=81000000 bytes=7699009536 interval_clauses=1000000
c 00h00m58s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=82000000 bytes=7795511296 interval_clauses=1000000
c 00h00m59s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=83000000 bytes=7897690112 interval_clauses=1000000
c 00h00m59s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=84000000 bytes=7996354560 interval_clauses=1000000
c 00h00m59s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=85000000 bytes=8074813440 interval_clauses=1000000
c 00h01m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=86000000 bytes=8164556800 interval_clauses=1000000
c 00h01m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=87000000 bytes=8252678144 interval_clauses=1000000
c 00h01m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=88000000 bytes=8340258816 interval_clauses=1000000
c 00h01m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=89000000 bytes=8433786880 interval_clauses=1000000
c 00h01m01s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=90000000 bytes=8524070912 interval_clauses=1000000
c 00h01m01s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=91000000 bytes=8610910208 interval_clauses=1000000
c 00h01m01s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=92000000 bytes=8712818688 interval_clauses=1000000
c 00h01m02s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=93000000 bytes=8794722304 interval_clauses=1000000
c 00h01m02s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=94000000 bytes=8905281536 interval_clauses=1000000
c 00h01m02s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=95000000 bytes=8989888512 interval_clauses=1000000
c 00h01m02s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=96000000 bytes=9072672768 interval_clauses=1000000
c 00h01m03s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=97000000 bytes=9158361088 interval_clauses=1000000
c 00h01m03s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=98000000 bytes=9274597376 interval_clauses=1000000
c 00h01m03s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=99000000 bytes=9360556032 interval_clauses=1000000
c 00h01m04s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=100000000 bytes=9447325696 interval_clauses=1000000
c 00h01m04s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=101000000 bytes=9539772416 interval_clauses=1000000
c 00h01m04s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=102000000 bytes=9625530368 interval_clauses=1000000
c 00h01m05s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=103000000 bytes=9713651712 interval_clauses=1000000
c 00h01m05s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=104000000 bytes=9802043392 interval_clauses=1000000
c 00h01m05s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=105000000 bytes=9896652800 interval_clauses=1000000
c 00h01m05s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=106000000 bytes=9985314816 interval_clauses=1000000
c 00h01m06s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=107000000 bytes=10070532096 interval_clauses=1000000
c 00h01m06s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=108000000 bytes=10159464448 interval_clauses=1000000
c 00h01m06s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=109000000 bytes=10247856128 interval_clauses=1000000
c 00h01m07s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=110000000 bytes=10333003776 interval_clauses=1000000
c 00h01m07s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=111000000 bytes=10419773440 interval_clauses=1000000
c 00h01m07s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=112000000 bytes=10505261056 interval_clauses=1000000
c 00h01m08s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=113000000 bytes=10597437440 interval_clauses=1000000
c 00h01m08s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=114000000 bytes=10684477440 interval_clauses=1000000
c 00h01m08s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=115000000 bytes=10771787776 interval_clauses=1000000
c 00h01m08s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=116000000 bytes=10864234496 interval_clauses=1000000
c 00h01m09s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=117000000 bytes=10951544832 interval_clauses=1000000
c 00h01m09s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=118000000 bytes=11036762112 interval_clauses=1000000
c 00h01m09s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=119000000 bytes=11129208832 interval_clauses=1000000
c 00h01m10s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=120000000 bytes=11234631680 interval_clauses=1000000
c 00h01m10s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=121000000 bytes=11334107136 interval_clauses=1000000
c 00h01m10s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=122000000 bytes=11421417472 interval_clauses=1000000
c 00h01m10s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=123000000 bytes=11516637184 interval_clauses=1000000
c 00h01m11s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=124000000 bytes=11621789696 interval_clauses=1000000
c 00h01m11s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=125000000 bytes=11715047424 interval_clauses=1000000
c 00h01m11s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=126000000 bytes=11807764480 interval_clauses=1000000
c 00h01m12s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=127000000 bytes=11903725568 interval_clauses=1000000
c 00h01m12s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=128000000 bytes=12000768000 interval_clauses=1000000
c 00h01m12s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=129000000 bytes=12087066624 interval_clauses=1000000
c 00h01m12s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=130000000 bytes=12177080320 interval_clauses=1000000
c 00h01m13s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=131000000 bytes=12265201664 interval_clauses=1000000
c 00h01m13s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=132000000 bytes=12358459392 interval_clauses=1000000
c 00h01m13s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=133000000 bytes=12446310400 interval_clauses=1000000
c 00h01m14s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=134000000 bytes=12541259776 interval_clauses=1000000
c 00h01m14s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=135000000 bytes=12639977472 interval_clauses=1000000
c 00h01m14s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=136000000 bytes=12739452928 interval_clauses=1000000
c 00h01m15s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=137000000 bytes=12831899648 interval_clauses=1000000
c 00h01m15s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=138000000 bytes=12931375104 interval_clauses=1000000
c 00h01m15s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=139000000 bytes=13027946496 interval_clauses=1000000
c 00h01m16s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=140000000 bytes=13127962624 interval_clauses=1000000
c 00h01m16s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=141000000 bytes=13220409344 interval_clauses=1000000
c 00h01m16s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=142000000 bytes=13310963712 interval_clauses=1000000
c 00h01m17s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=143000000 bytes=13409087488 interval_clauses=1000000
c 00h01m17s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=144000000 bytes=13502345216 interval_clauses=1000000
c 00h01m17s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=145000000 bytes=13596684288 interval_clauses=1000000
c 00h01m17s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=146000000 bytes=13684690944 interval_clauses=1000000
c 00h01m18s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=147000000 bytes=13782245376 interval_clauses=1000000
c 00h01m18s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=148000000 bytes=13869826048 interval_clauses=1000000
c 00h01m18s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=149000000 bytes=13962002432 interval_clauses=1000000
c 00h01m19s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=150000000 bytes=14045327360 interval_clauses=1000000
c 00h01m19s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=151000000 bytes=14138273792 interval_clauses=1000000
c 00h01m19s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=152000000 bytes=14227742720 interval_clauses=1000000
c 00h01m19s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=153000000 bytes=14317752320 interval_clauses=1000000
c 00h01m20s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=154000000 bytes=14421012480 interval_clauses=1000000
c 00h01m20s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=155000000 bytes=14503993344 interval_clauses=1000000
c 00h01m20s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=156000000 bytes=14613540864 interval_clauses=1000000
c 00h01m21s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=157000000 bytes=14697607168 interval_clauses=1000000
c 00h01m21s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=158000000 bytes=14782210048 interval_clauses=1000000
c 00h01m21s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=159000000 bytes=14870331392 interval_clauses=1000000
c 00h01m21s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=160000000 bytes=14988455936 interval_clauses=1000000
c 00h01m22s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=161000000 bytes=15071776768 interval_clauses=1000000
c 00h01m22s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=162000000 bytes=15157727232 interval_clauses=1000000
c 00h01m22s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=163000000 bytes=15249362944 interval_clauses=1000000
c 00h01m23s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=164000000 bytes=15336128512 interval_clauses=1000000
c 00h01m23s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=165000000 bytes=15423168512 interval_clauses=1000000
c 00h01m23s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=166000000 bytes=15508918272 interval_clauses=1000000
c 00h01m24s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=167000000 bytes=15602446336 interval_clauses=1000000
c 00h01m24s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=168000000 bytes=15695679488 interval_clauses=1000000
c 00h01m24s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=169000000 bytes=15783260160 interval_clauses=1000000
c 00h01m24s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=170000000 bytes=15871381504 interval_clauses=1000000
c 00h01m25s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=171000000 bytes=15964635136 interval_clauses=1000000
c 00h01m25s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=172000000 bytes=16049852416 interval_clauses=1000000
c 00h01m25s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=173000000 bytes=16133378048 interval_clauses=1000000
c 00h01m26s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=174000000 bytes=16223121408 interval_clauses=1000000
c 00h01m26s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=175000000 bytes=16309080064 interval_clauses=1000000
c 00h01m26s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=176000000 bytes=16395849728 interval_clauses=1000000
c 00h01m27s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=177000000 bytes=16490528768 interval_clauses=1000000
c 00h01m27s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=178000000 bytes=16582332416 interval_clauses=1000000
c 00h01m27s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=179000000 bytes=16668491776 interval_clauses=1000000
c 00h01m28s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=180000000 bytes=16755208192 interval_clauses=1000000
c 00h01m28s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=181000000 bytes=16841658368 interval_clauses=1000000
c 00h01m28s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=182000000 bytes=16933797888 interval_clauses=1000000
c 00h01m28s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=183000000 bytes=17018687488 interval_clauses=1000000
c 00h01m29s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=184000000 bytes=17110970368 interval_clauses=1000000
c 00h01m29s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=185000000 bytes=17210134528 interval_clauses=1000000
c 00h01m29s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=186000000 bytes=17311154176 interval_clauses=1000000
c 00h01m30s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=187000000 bytes=17401937920 interval_clauses=1000000
c 00h01m30s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=188000000 bytes=17497702400 interval_clauses=1000000
c 00h01m30s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=189000000 bytes=17596891136 interval_clauses=1000000
c 00h01m30s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=190000000 bytes=17695657984 interval_clauses=1000000
c 00h01m31s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=191000000 bytes=17786671104 interval_clauses=1000000
c 00h01m31s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=192000000 bytes=17883357184 interval_clauses=1000000
c 00h01m31s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=193000000 bytes=17973084160 interval_clauses=1000000
c 00h01m32s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=194000000 bytes=18066788352 interval_clauses=1000000
c 00h01m32s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=195000000 bytes=18156761088 interval_clauses=1000000
c 00h01m32s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=196000000 bytes=18244882432 interval_clauses=1000000
c 00h01m32s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=197000000 bytes=18332733440 interval_clauses=1000000
c 00h01m33s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=198000000 bytes=18425720832 interval_clauses=1000000
