c cmd: /host-parser-bin/kat_xcsp_b85de3f1_dirty_memguard64_directexpr_linkcost_20260521 /bench/competition/2022-2025/COP22to25/Cutstock-10-0_c25.xml.lzma --encoder order-ge --cop-objective-cut direct-expr --order-ge-table mdd-tl --order-ge-eq-ne direct-order --order-ge-direct-eq-ne-max-arity 2 --order-ge-shorten-link-cost --no-root-lp-bound --progress --memory-guard-gib 64 --memory-guard-fallback extprop
c 00h00m00s | solve:start
c 00h01m36s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=62000000 bytes=11470217216 interval_clauses=1000000
c 00h01m36s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=63000000 bytes=11566223360 interval_clauses=1000000
c 00h01m36s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=64000000 bytes=11660414976 interval_clauses=1000000
c 00h01m36s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=65000000 bytes=11756421120 interval_clauses=1000000
c 00h01m37s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=66000000 bytes=11858608128 interval_clauses=1000000
c 00h01m37s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=67000000 bytes=11954880512 interval_clauses=1000000
c 00h01m38s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=68000000 bytes=12051271680 interval_clauses=1000000
c 00h01m38s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=69000000 bytes=12145180672 interval_clauses=1000000
c 00h01m38s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=70000000 bytes=12247105536 interval_clauses=1000000
c 00h01m38s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=71000000 bytes=12343648256 interval_clauses=1000000
c 00h01m39s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=72000000 bytes=12439646208 interval_clauses=1000000
c 00h01m39s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=73000000 bytes=12535652352 interval_clauses=1000000
c 00h01m39s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=74000000 bytes=12637843456 interval_clauses=1000000
c 00h01m40s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=75000000 bytes=12731957248 interval_clauses=1000000
c 00h01m40s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=76000000 bytes=12828229632 interval_clauses=1000000
c 00h01m40s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=77000000 bytes=12924493824 interval_clauses=1000000
c 00h01m41s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=78000000 bytes=13026615296 interval_clauses=1000000
c 00h01m41s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=79000000 bytes=13122813952 interval_clauses=1000000
c 00h01m41s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=80000000 bytes=13216944128 interval_clauses=1000000
c 00h01m41s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=81000000 bytes=13312954368 interval_clauses=1000000
c 00h01m42s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=82000000 bytes=13417340928 interval_clauses=1000000
c 00h01m42s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=83000000 bytes=13513338880 interval_clauses=1000000
c 00h01m42s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=84000000 bytes=13609607168 interval_clauses=1000000
c 00h01m43s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=85000000 bytes=13703507968 interval_clauses=1000000
c 00h01m43s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=86000000 bytes=13805682688 interval_clauses=1000000
c 00h01m43s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=87000000 bytes=13901676544 interval_clauses=1000000
c 00h01m43s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=88000000 bytes=13997953024 interval_clauses=1000000
c 00h01m44s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=89000000 bytes=14100135936 interval_clauses=1000000
c 00h01m44s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=90000000 bytes=14196412416 interval_clauses=1000000
c 00h01m44s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=91000000 bytes=14290051072 interval_clauses=1000000
c 00h01m45s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=92000000 bytes=14386327552 interval_clauses=1000000
c 00h01m45s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=93000000 bytes=14488248320 interval_clauses=1000000
c 00h01m45s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=94000000 bytes=14584520704 interval_clauses=1000000
c 00h01m46s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=95000000 bytes=14680530944 interval_clauses=1000000
c 00h01m46s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=96000000 bytes=14774706176 interval_clauses=1000000
c 00h01m46s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=97000000 bytes=14876876800 interval_clauses=1000000
c 00h01m46s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=98000000 bytes=14972895232 interval_clauses=1000000
c 00h01m46s | memory:guard projection=early-extprop stage=order-ge clauses=98000000 total_clauses=974481999 progress_milli=100 start_rss_bytes=902328320 rss_bytes=14972895232 rss_growth_bytes=14070566912 projected_rss_bytes=141607997440 threshold_bytes=57982058496 fallback_headroom_bytes=21474836480
c 00h01m54s | fallback:encoding order-ge->extprop reason=encode_rss_projection_exceeded clauses=98000000 rss_bytes=14972895232 threshold_bytes=57982058496
c 00h01m54s | memory:rss checkpoint=before_preencode bytes=9579515904
c 00h01m54s | stage:preencode(order-ge):start
c 00h01m54s | stage:preencode(order-ge):done ms=590 int_vars=69808
c 00h01m54s | memory:rss checkpoint=after_preencode bytes=9580077056
c 00h01m54s | memory:guard limit_bytes=68719476736 rss_bytes=9580077056 reserve_bytes=10737418240 available_bytes=48401981440 fallback=none
c 00h01m54s | memory:rss checkpoint=before_encode bytes=9580077056
c 00h01m54s | stage:encode(order-ge):start
c 00h01m55s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=1000000 bytes=9676197888 interval_clauses=1000000
c 00h01m55s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=2000000 bytes=9837010944 interval_clauses=1000000
c 00h01m55s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=3000000 bytes=9837027328 interval_clauses=1000000
c 00h01m56s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=4000000 bytes=10206412800 interval_clauses=1000000
c 00h01m56s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=5000000 bytes=10246262784 interval_clauses=1000000
c 00h01m57s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=6000000 bytes=10254651392 interval_clauses=1000000
c 00h01m57s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=7000000 bytes=10264174592 interval_clauses=1000000
c 00h01m58s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=8000000 bytes=11742027776 interval_clauses=1000000
c 00h01m58s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=9000000 bytes=11750793216 interval_clauses=1000000
c 00h01m58s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=10000000 bytes=11757084672 interval_clauses=1000000
c 00h01m58s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=11000000 bytes=11766558720 interval_clauses=1000000
c 00h01m59s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=12000000 bytes=11777089536 interval_clauses=1000000
c 00h01m59s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=13000000 bytes=11787292672 interval_clauses=1000000
c 00h01m59s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=14000000 bytes=11798327296 interval_clauses=1000000
c 00h02m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=15000000 bytes=11806740480 interval_clauses=1000000
c 00h02m01s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=16000000 bytes=14261522432 interval_clauses=1000000
c 00h02m02s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=17000000 bytes=14270050304 interval_clauses=1000000
c 00h02m02s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=18000000 bytes=14281302016 interval_clauses=1000000
c 00h02m02s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=19000000 bytes=14291869696 interval_clauses=1000000
c 00h02m02s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=20000000 bytes=14303064064 interval_clauses=1000000
c 00h02m03s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=21000000 bytes=14312034304 interval_clauses=1000000
c 00h02m03s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=22000000 bytes=14322163712 interval_clauses=1000000
c 00h02m05s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=23000000 bytes=14338334720 interval_clauses=1000000
c 00h02m06s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=24000000 bytes=14353838080 interval_clauses=1000000
c 00h02m06s | stage:encode(order-ge):done ms=12054 sat_vars=22653820 sat_clauses=24000433 ext_ge_specs=34160 relaxed_circuits=0
c 00h03m29s | stage:sat:init solver=CaDiCaL vars=22653820 clauses=24000433
c 00h03m29s | stage:sat:solve:start assumptions=0 phase_lits=0
s UNKNOWN
d SOLVE_ELAPSED_MS 1799842
d CURRENT_STAGE sat
d CURRENT_STAGE_ELAPSED_MS 1590133
d LAST_COMPLETED_STAGE encode(order-ge)
d STAGE_PROPAGATE_STATUS done
d STAGE_NORMALIZE_STATUS done
d STAGE_LOWER_STATUS done
d STAGE_POST_LOWER_STATUS done
d STAGE_PREENCODE_STATUS done
d STAGE_ENCODE_STATUS done
d STAGE_SAT_STATUS running
d STAGE_DECODE_STATUS pending
d STAGE_RELAXATION_STATUS pending
d STAGE_DUMP_CNF_STATUS pending
d SOURCE_CONSTRAINTS 27784
d NORMALIZED_CONSTRAINTS 27784
d LOWERED_CONSTRAINTS 27784
d UNSUPPORTED_CONSTRAINTS 0
d SAT_VARS 22653820
d SAT_CLAUSES_BASE 24000433
d SAT_CLAUSES_FINAL 24000433
d SAT_CLAUSES_CEGAR_DELTA 0
d MEMORY_RSS_BYTES 14353838080
d MEMORY_RSS_AFTER_PROPAGATE_BYTES 65900544
d MEMORY_RSS_AFTER_LOWER_BYTES 75350016
d MEMORY_RSS_AFTER_POST_LOWER_BYTES 886988800
d MEMORY_RSS_BEFORE_PREENCODE_BYTES 9579515904
d MEMORY_RSS_AFTER_PREENCODE_BYTES 9580077056
d MEMORY_RSS_BEFORE_ENCODE_BYTES 9580077056
d MEMORY_RSS_ENCODE_SAMPLE_INTERVAL_CLAUSES 1000000
d MEMORY_RSS_ENCODE_SAMPLE_COUNT 122
d MEMORY_RSS_ENCODE_LAST_SAMPLE_CLAUSE 24000000
d MEMORY_RSS_ENCODE_LAST_SAMPLE_BYTES 14353838080
d MEMORY_RSS_ENCODE_MAX_SAMPLE_BYTES 14972895232
d MEMORY_GUARD_LIMIT_BYTES 68719476736
d MEMORY_GUARD_RESERVE_BYTES 10737418240
d MEMORY_GUARD_AVAILABLE_BYTES 48401981440
d MEMORY_GUARD_DECISION rss-monitor
d MEMORY_GUARD_REASON rss_available
d EXTPROP_CONSTRAINTS 0
d EXTPROP_OBSERVED_VARS 1322
d EXTPROP_OBSERVED_LITS 0
d EXTPROP_OBSERVED_LIT_OCCURRENCES 0
d EXTPROP_CALLBACK_CALLS 5349032772
d EXTPROP_CALLBACK_NS 0
d EXTPROP_NOTIFY_ASSIGNMENT_CALLS 844083840
d EXTPROP_NOTIFY_ASSIGNMENT_NS 0
d EXTPROP_NOTIFY_ASSIGNMENT_LITS 875806461
d EXTPROP_NOTIFY_NEW_DECISION_LEVEL_CALLS 2252470172
d EXTPROP_NOTIFY_NEW_DECISION_LEVEL_NS 0
d EXTPROP_NOTIFY_BACKTRACK_CALLS 2531
d EXTPROP_NOTIFY_BACKTRACK_NS 0
d EXTPROP_CB_CHECK_FOUND_MODEL_CALLS 178
d EXTPROP_CB_CHECK_FOUND_MODEL_NS 0
d EXTPROP_CB_CHECK_FOUND_MODEL_REJECTS 0
d EXTPROP_CB_DECIDE_CALLS 0
d EXTPROP_CB_DECIDE_NS 0
d EXTPROP_CB_PROPAGATE_CALLS 5519
d EXTPROP_CB_PROPAGATE_NS 0
d EXTPROP_PROPAGATED_LITS 0
d EXTPROP_CB_ADD_REASON_CLAUSE_LIT_CALLS 0
d EXTPROP_CB_ADD_REASON_CLAUSE_LIT_NS 0
d EXTPROP_REASON_CLAUSES 0
d EXTPROP_REASON_CLAUSE_LITS 0
d EXTPROP_REASON_CLAUSE_MAX_LEN 0
d EXTPROP_CB_HAS_EXTERNAL_CLAUSE_CALLS 2252470532
d EXTPROP_CB_HAS_EXTERNAL_CLAUSE_NS 0
d EXTPROP_CB_ADD_EXTERNAL_CLAUSE_LIT_CALLS 0
d EXTPROP_CB_ADD_EXTERNAL_CLAUSE_LIT_NS 0
d EXTPROP_EXTERNAL_CLAUSES 0
d EXTPROP_EXTERNAL_CLAUSE_LITS 0
d EXTPROP_EXTERNAL_CLAUSE_MAX_LEN 0
d EXTPROP_STRONG_REASON_ATTEMPTS 0
d EXTPROP_STRONG_REASON_NS 0
d EXTPROP_STRONG_REASON_LIFTS 0
d EXTPROP_STRONG_REASON_DROPPED_TERMS 0
d LINEAR_INT_EQ_ARITY_STATS {"1322":{"count":20,"max_domain_product_excluding_one_var":"340282366920938463463374607431768211455","p95_domain_product_excluding_one_var":"340282366920938463463374607431768211455"}}
d LINEAR_INT_NE_ARITY_STATS {"2":{"count":25099,"max_domain_product_excluding_one_var":"9","p95_domain_product_excluding_one_var":"9"}}
d LINEAR_INT_GE_ARITY_STATS {"1":{"count":26440,"max_domain_product_excluding_one_var":"1","p95_domain_product_excluding_one_var":"1"},"2":{"count":27741,"max_domain_product_excluding_one_var":"11","p95_domain_product_excluding_one_var":"9"},"21":{"count":1322,"max_domain_product_excluding_one_var":"716636160","p95_domain_product_excluding_one_var":"716636160"}}
d LINEAR_BOOL_MIXED_ARITY_STATS {}
d ROOT_LP_ENTERED 0
d ROOT_LP_STATUS skipped
d ROOT_LP_MS 0
d ROOT_LP_REASON --no-root-lp-bound
d PROPAGATE_PRUNED_VALUES 2353160
d PROPAGATE_CHANGED_DOMAINS 25118
d PROPAGATE_ENTAILED_TABLES 0
d POST_LOWER_ROUNDS 1322
d POST_LOWER_TIGHTENED_DOMAINS 26440
d POST_LOWER_REMOVED_CLAUSES 26440
d POST_LOWER_REMOVED_LITS 0
d POST_LOWER_DETECTED_UNSAT 0
d PREENCODE_INT_VARS 69808
d ENCODE_EXTERNAL_GE_SPECS 34160
d ENCODE_RELAXED_CIRCUITS 0
d MEMORY_RSS_BYTES 14353838080
d MEMORY_RSS_AFTER_PROPAGATE_BYTES 65900544
d MEMORY_RSS_AFTER_LOWER_BYTES 75350016
d MEMORY_RSS_AFTER_POST_LOWER_BYTES 886988800
d MEMORY_RSS_BEFORE_PREENCODE_BYTES 9579515904
d MEMORY_RSS_AFTER_PREENCODE_BYTES 9580077056
d MEMORY_RSS_BEFORE_ENCODE_BYTES 9580077056
d MEMORY_RSS_ENCODE_SAMPLE_INTERVAL_CLAUSES 1000000
d MEMORY_RSS_ENCODE_SAMPLE_COUNT 122
d MEMORY_RSS_ENCODE_LAST_SAMPLE_CLAUSE 24000000
d MEMORY_RSS_ENCODE_LAST_SAMPLE_BYTES 14353838080
d MEMORY_RSS_ENCODE_MAX_SAMPLE_BYTES 14972895232
d MEMORY_GUARD_LIMIT_BYTES 68719476736
d MEMORY_GUARD_RESERVE_BYTES 10737418240
d MEMORY_GUARD_AVAILABLE_BYTES 48401981440
d MEMORY_GUARD_DECISION rss-monitor
d MEMORY_GUARD_REASON rss_available
d CIRCUIT_CEGAR_FAILURES 0
d CIRCUIT_CEGAR_ROUNDS 0
d CIRCUIT_CEGAR_ADDED_CLAUSES 0
d CUMULATIVE_CEGAR_FAILURES 0
d CUMULATIVE_CEGAR_ROUNDS 0
d CUMULATIVE_CEGAR_ADDED_CLAUSES 0
d COP_CEGAR_FAILURES 0
d COP_CEGAR_ROUNDS 0
d COP_CEGAR_ADDED_CLAUSES 0
d CSV /bench/competition/2022-2025/COP22to25/Cutstock-10-0_c25.xml.lzma,unknown,27784,27784,27784,0,22653820,24000433,1799839,,,,,,,0,skipped,,,,,,0,,,,,,,timeout_signal,terminated_by_signal
signal=15; emitted fallback csv row
