c cmd: /host-parser-bin/kat_xcsp_b85de3f1_dirty_memoryguard_20260521 /bench/competition/2022-2025/COP22to25/SameQueensKnights-b-50_c24.xml.lzma --encoder order-ge --order-ge-eq-ne direct-order --order-ge-table mdd-tl --memory-guard-gib 64 --memory-guard-fallback extprop --cop-pipeline guarded-basic --cop-objective-cut direct-expr --progress --no-root-lp-bound
c 00h00m00s | solve:start
c 00h00m38s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=66000000 bytes=10511806464 interval_clauses=1000000
c 00h00m38s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=67000000 bytes=10611359744 interval_clauses=1000000
c 00h00m39s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=68000000 bytes=10713890816 interval_clauses=1000000
c 00h00m39s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=69000000 bytes=10816348160 interval_clauses=1000000
c 00h00m39s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=70000000 bytes=10923687936 interval_clauses=1000000
c 00h00m40s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=71000000 bytes=11024887808 interval_clauses=1000000
c 00h00m40s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=72000000 bytes=11129266176 interval_clauses=1000000
c 00h00m40s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=73000000 bytes=11231301632 interval_clauses=1000000
c 00h00m41s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=74000000 bytes=11337834496 interval_clauses=1000000
c 00h00m41s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=75000000 bytes=11440365568 interval_clauses=1000000
c 00h00m41s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=76000000 bytes=11542843392 interval_clauses=1000000
c 00h00m42s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=77000000 bytes=11646664704 interval_clauses=1000000
c 00h00m42s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=78000000 bytes=11754061824 interval_clauses=1000000
c 00h00m42s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=79000000 bytes=11855900672 interval_clauses=1000000
c 00h00m43s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=80000000 bytes=11958587392 interval_clauses=1000000
c 00h00m43s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=81000000 bytes=12060446720 interval_clauses=1000000
c 00h00m43s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=82000000 bytes=12166512640 interval_clauses=1000000
c 00h00m44s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=83000000 bytes=12271955968 interval_clauses=1000000
c 00h00m44s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=84000000 bytes=12374192128 interval_clauses=1000000
c 00h00m44s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=85000000 bytes=12470784000 interval_clauses=1000000
c 00h00m45s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=86000000 bytes=12576849920 interval_clauses=1000000
c 00h00m45s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=87000000 bytes=12678676480 interval_clauses=1000000
c 00h00m45s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=88000000 bytes=12777590784 interval_clauses=1000000
c 00h00m46s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=89000000 bytes=12885225472 interval_clauses=1000000
c 00h00m46s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=90000000 bytes=12985499648 interval_clauses=1000000
c 00h00m46s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=91000000 bytes=13082296320 interval_clauses=1000000
c 00h00m47s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=92000000 bytes=13184811008 interval_clauses=1000000
c 00h00m47s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=93000000 bytes=13290156032 interval_clauses=1000000
c 00h00m47s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=94000000 bytes=13390274560 interval_clauses=1000000
c 00h00m48s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=95000000 bytes=13492084736 interval_clauses=1000000
c 00h00m48s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=96000000 bytes=13589155840 interval_clauses=1000000
c 00h00m48s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=97000000 bytes=13697146880 interval_clauses=1000000
c 00h00m49s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=98000000 bytes=13797150720 interval_clauses=1000000
c 00h00m49s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=99000000 bytes=13897011200 interval_clauses=1000000
c 00h00m49s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=100000000 bytes=13999321088 interval_clauses=1000000
c 00h00m50s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=101000000 bytes=14105382912 interval_clauses=1000000
c 00h00m50s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=102000000 bytes=14204588032 interval_clauses=1000000
c 00h00m50s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=103000000 bytes=14305103872 interval_clauses=1000000
c 00h00m51s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=104000000 bytes=14405300224 interval_clauses=1000000
c 00h00m51s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=105000000 bytes=14513586176 interval_clauses=1000000
c 00h00m51s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=106000000 bytes=14613782528 interval_clauses=1000000
c 00h00m52s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=107000000 bytes=14713266176 interval_clauses=1000000
c 00h00m52s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=108000000 bytes=14814572544 interval_clauses=1000000
c 00h00m52s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=109000000 bytes=14921166848 interval_clauses=1000000
c 00h00m53s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=110000000 bytes=15023603712 interval_clauses=1000000
c 00h00m53s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=111000000 bytes=15123976192 interval_clauses=1000000
c 00h00m53s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=112000000 bytes=15223652352 interval_clauses=1000000
c 00h00m54s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=113000000 bytes=15330959360 interval_clauses=1000000
c 00h00m54s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=114000000 bytes=15432634368 interval_clauses=1000000
c 00h00m54s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=115000000 bytes=15534903296 interval_clauses=1000000
c 00h00m55s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=116000000 bytes=15642222592 interval_clauses=1000000
c 00h00m55s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=117000000 bytes=15744221184 interval_clauses=1000000
c 00h00m55s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=118000000 bytes=15843721216 interval_clauses=1000000
c 00h00m56s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=119000000 bytes=15945371648 interval_clauses=1000000
c 00h00m56s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=120000000 bytes=16053776384 interval_clauses=1000000
c 00h00m56s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=121000000 bytes=16155664384 interval_clauses=1000000
c 00h00m57s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=122000000 bytes=16258326528 interval_clauses=1000000
c 00h00m57s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=123000000 bytes=16358350848 interval_clauses=1000000
c 00h00m57s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=124000000 bytes=16466911232 interval_clauses=1000000
c 00h00m58s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=125000000 bytes=16569344000 interval_clauses=1000000
c 00h00m58s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=126000000 bytes=16673607680 interval_clauses=1000000
c 00h00m58s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=127000000 bytes=16776224768 interval_clauses=1000000
c 00h00m59s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=128000000 bytes=16885059584 interval_clauses=1000000
c 00h00m59s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=129000000 bytes=16986116096 interval_clauses=1000000
c 00h00m59s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=130000000 bytes=17088905216 interval_clauses=1000000
c 00h00m59s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=131000000 bytes=17192284160 interval_clauses=1000000
c 00h01m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=132000000 bytes=17301831680 interval_clauses=1000000
c 00h01m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=133000000 bytes=17405116416 interval_clauses=1000000
c 00h01m01s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=134000000 bytes=17506926592 interval_clauses=1000000
c 00h01m01s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=135000000 bytes=17610338304 interval_clauses=1000000
c 00h01m01s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=136000000 bytes=17720647680 interval_clauses=1000000
c 00h01m02s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=137000000 bytes=17809399808 interval_clauses=1000000
c 00h01m02s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=138000000 bytes=17890070528 interval_clauses=1000000
c 00h01m02s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=139000000 bytes=17974484992 interval_clauses=1000000
c 00h01m03s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=140000000 bytes=18079502336 interval_clauses=1000000
c 00h01m03s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=141000000 bytes=18178588672 interval_clauses=1000000
c 00h01m03s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=142000000 bytes=18263584768 interval_clauses=1000000
c 00h01m04s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=143000000 bytes=18345066496 interval_clauses=1000000
c 00h01m04s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=144000000 bytes=18437910528 interval_clauses=1000000
c 00h01m04s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=145000000 bytes=18535473152 interval_clauses=1000000
c 00h01m05s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=146000000 bytes=18640273408 interval_clauses=1000000
c 00h01m05s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=147000000 bytes=18753085440 interval_clauses=1000000
c 00h01m05s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=148000000 bytes=18863747072 interval_clauses=1000000
c 00h01m06s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=149000000 bytes=18969927680 interval_clauses=1000000
c 00h01m06s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=150000000 bytes=19079155712 interval_clauses=1000000
c 00h01m06s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=151000000 bytes=19190804480 interval_clauses=1000000
c 00h01m07s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=152000000 bytes=19300933632 interval_clauses=1000000
c 00h01m07s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=153000000 bytes=19406553088 interval_clauses=1000000
c 00h01m07s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=154000000 bytes=19516493824 interval_clauses=1000000
c 00h01m08s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=155000000 bytes=19626790912 interval_clauses=1000000
c 00h01m08s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=156000000 bytes=19732320256 interval_clauses=1000000
c 00h01m08s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=157000000 bytes=19841105920 interval_clauses=1000000
c 00h01m09s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=158000000 bytes=19947577344 interval_clauses=1000000
c 00h01m09s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=159000000 bytes=20060733440 interval_clauses=1000000
c 00h01m10s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=160000000 bytes=20174479360 interval_clauses=1000000
c 00h01m10s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=161000000 bytes=20278816768 interval_clauses=1000000
c 00h01m10s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=162000000 bytes=20389556224 interval_clauses=1000000
c 00h01m11s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=163000000 bytes=20500246528 interval_clauses=1000000
c 00h01m11s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=164000000 bytes=20608532480 interval_clauses=1000000
c 00h01m11s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=165000000 bytes=20714729472 interval_clauses=1000000
c 00h01m12s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=166000000 bytes=20820811776 interval_clauses=1000000
c 00h01m12s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=167000000 bytes=20935852032 interval_clauses=1000000
c 00h01m12s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=168000000 bytes=21041852416 interval_clauses=1000000
c 00h01m13s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=169000000 bytes=21148352512 interval_clauses=1000000
c 00h01m13s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=170000000 bytes=21259436032 interval_clauses=1000000
c 00h01m13s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=171000000 bytes=21371424768 interval_clauses=1000000
c 00h01m14s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=172000000 bytes=21477064704 interval_clauses=1000000
c 00h01m14s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=173000000 bytes=21581000704 interval_clauses=1000000
c 00h01m15s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=174000000 bytes=21695819776 interval_clauses=1000000
c 00h01m15s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=175000000 bytes=21806379008 interval_clauses=1000000
c 00h01m15s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=176000000 bytes=21913272320 interval_clauses=1000000
c 00h01m16s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=177000000 bytes=22020378624 interval_clauses=1000000
c 00h01m16s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=178000000 bytes=22131335168 interval_clauses=1000000
c 00h01m16s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=179000000 bytes=22237065216 interval_clauses=1000000
c 00h01m17s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=180000000 bytes=22342664192 interval_clauses=1000000
c 00h01m17s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=181000000 bytes=22447972352 interval_clauses=1000000
c 00h01m17s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=182000000 bytes=22562430976 interval_clauses=1000000
c 00h01m18s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=183000000 bytes=22666629120 interval_clauses=1000000
c 00h01m18s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=184000000 bytes=22778011648 interval_clauses=1000000
c 00h01m19s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=185000000 bytes=22886035456 interval_clauses=1000000
c 00h01m19s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=186000000 bytes=22999289856 interval_clauses=1000000
c 00h01m19s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=187000000 bytes=23101997056 interval_clauses=1000000
c 00h01m20s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=188000000 bytes=23209234432 interval_clauses=1000000
c 00h01m20s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=189000000 bytes=23317458944 interval_clauses=1000000
c 00h01m20s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=190000000 bytes=23435898880 interval_clauses=1000000
c 00h01m21s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=191000000 bytes=23539789824 interval_clauses=1000000
c 00h01m21s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=192000000 bytes=23648735232 interval_clauses=1000000
c 00h01m21s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=193000000 bytes=23753138176 interval_clauses=1000000
c 00h01m22s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=194000000 bytes=23868952576 interval_clauses=1000000
c 00h01m22s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=195000000 bytes=23972974592 interval_clauses=1000000
c 00h01m22s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=196000000 bytes=24077860864 interval_clauses=1000000
c 00h01m23s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=197000000 bytes=24184291328 interval_clauses=1000000
c 00h01m23s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=198000000 bytes=24300773376 interval_clauses=1000000
c 00h01m23s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=199000000 bytes=24402350080 interval_clauses=1000000
c 00h01m24s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=200000000 bytes=24513470464 interval_clauses=1000000
