c cmd: /host-parser-bin/kat_xcsp_b85de3f1_dirty_memguard64_directexpr_linkcost_20260521 /bench/competition/2022-2025/COP22to25/Cargo-07-1s-133_c24.xml.lzma --encoder order-ge --cop-objective-cut direct-expr --order-ge-table mdd-tl --order-ge-eq-ne direct-order --order-ge-direct-eq-ne-max-arity 2 --order-ge-shorten-link-cost --no-root-lp-bound --progress --memory-guard-gib 64 --memory-guard-fallback extprop
c 00h00m00s | solve:start
c 00h00m36s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=25000000 bytes=4713132032 interval_clauses=1000000
c 00h00m36s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=26000000 bytes=4806684672 interval_clauses=1000000
c 00h00m36s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=27000000 bytes=4904808448 interval_clauses=1000000
c 00h00m37s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=28000000 bytes=5002616832 interval_clauses=1000000
c 00h00m37s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=29000000 bytes=5105565696 interval_clauses=1000000
c 00h00m37s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=30000000 bytes=5199568896 interval_clauses=1000000
c 00h00m38s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=31000000 bytes=5304180736 interval_clauses=1000000
c 00h00m38s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=32000000 bytes=5396111360 interval_clauses=1000000
c 00h00m38s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=33000000 bytes=5491765248 interval_clauses=1000000
c 00h00m39s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=34000000 bytes=5590933504 interval_clauses=1000000
c 00h00m39s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=35000000 bytes=5688221696 interval_clauses=1000000
c 00h00m39s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=36000000 bytes=5791449088 interval_clauses=1000000
c 00h00m40s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=37000000 bytes=5886377984 interval_clauses=1000000
c 00h00m40s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=38000000 bytes=5982879744 interval_clauses=1000000
c 00h00m40s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=39000000 bytes=6082076672 interval_clauses=1000000
c 00h00m40s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=40000000 bytes=6183739392 interval_clauses=1000000
c 00h00m41s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=41000000 bytes=6276186112 interval_clauses=1000000
c 00h00m41s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=42000000 bytes=6366322688 interval_clauses=1000000
c 00h00m41s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=43000000 bytes=6474731520 interval_clauses=1000000
c 00h00m42s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=44000000 bytes=6571565056 interval_clauses=1000000
c 00h00m42s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=45000000 bytes=6668337152 interval_clauses=1000000
c 00h00m42s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=46000000 bytes=6762770432 interval_clauses=1000000
c 00h00m43s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=47000000 bytes=6869344256 interval_clauses=1000000
c 00h00m43s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=48000000 bytes=6960861184 interval_clauses=1000000
c 00h00m43s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=49000000 bytes=7052767232 interval_clauses=1000000
c 00h00m44s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=50000000 bytes=7156097024 interval_clauses=1000000
c 00h00m44s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=51000000 bytes=7257497600 interval_clauses=1000000
c 00h00m44s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=52000000 bytes=7355080704 interval_clauses=1000000
c 00h00m44s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=53000000 bytes=7446556672 interval_clauses=1000000
c 00h00m45s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=54000000 bytes=7548280832 interval_clauses=1000000
c 00h00m45s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=55000000 bytes=7648894976 interval_clauses=1000000
c 00h00m45s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=56000000 bytes=7747289088 interval_clauses=1000000
c 00h00m46s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=57000000 bytes=7842242560 interval_clauses=1000000
c 00h00m46s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=58000000 bytes=7943147520 interval_clauses=1000000
c 00h00m46s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=59000000 bytes=8039178240 interval_clauses=1000000
c 00h00m47s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=60000000 bytes=8132259840 interval_clauses=1000000
c 00h00m47s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=61000000 bytes=8233951232 interval_clauses=1000000
c 00h00m47s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=62000000 bytes=8334012416 interval_clauses=1000000
c 00h00m48s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=63000000 bytes=8433487872 interval_clauses=1000000
c 00h00m48s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=64000000 bytes=8526336000 interval_clauses=1000000
c 00h00m48s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=65000000 bytes=8622731264 interval_clauses=1000000
c 00h00m48s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=66000000 bytes=8725483520 interval_clauses=1000000
c 00h00m49s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=67000000 bytes=8818298880 interval_clauses=1000000
c 00h00m49s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=68000000 bytes=8920711168 interval_clauses=1000000
c 00h00m50s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=69000000 bytes=9013690368 interval_clauses=1000000
c 00h00m50s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=70000000 bytes=9117941760 interval_clauses=1000000
c 00h00m50s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=71000000 bytes=9212403712 interval_clauses=1000000
c 00h00m50s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=72000000 bytes=9308532736 interval_clauses=1000000
c 00h00m51s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=73000000 bytes=9406631936 interval_clauses=1000000
c 00h00m51s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=74000000 bytes=9504317440 interval_clauses=1000000
c 00h00m51s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=75000000 bytes=9604808704 interval_clauses=1000000
c 00h00m52s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=76000000 bytes=9698799616 interval_clauses=1000000
c 00h00m52s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=77000000 bytes=9798463488 interval_clauses=1000000
c 00h00m52s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=78000000 bytes=9898196992 interval_clauses=1000000
c 00h00m53s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=79000000 bytes=9993154560 interval_clauses=1000000
c 00h00m53s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=80000000 bytes=10089615360 interval_clauses=1000000
c 00h00m53s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=81000000 bytes=10182451200 interval_clauses=1000000
c 00h00m54s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=82000000 bytes=10289897472 interval_clauses=1000000
c 00h00m54s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=83000000 bytes=10387218432 interval_clauses=1000000
c 00h00m54s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=84000000 bytes=10483531776 interval_clauses=1000000
c 00h00m54s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=85000000 bytes=10575605760 interval_clauses=1000000
c 00h00m55s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=86000000 bytes=10682015744 interval_clauses=1000000
c 00h00m55s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=87000000 bytes=10775584768 interval_clauses=1000000
c 00h00m55s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=88000000 bytes=10867638272 interval_clauses=1000000
c 00h00m56s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=89000000 bytes=10975281152 interval_clauses=1000000
c 00h00m56s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=90000000 bytes=11075948544 interval_clauses=1000000
c 00h00m56s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=91000000 bytes=11172175872 interval_clauses=1000000
c 00h00m57s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=92000000 bytes=11270729728 interval_clauses=1000000
c 00h00m57s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=93000000 bytes=11376635904 interval_clauses=1000000
c 00h00m57s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=94000000 bytes=11476209664 interval_clauses=1000000
c 00h00m57s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=95000000 bytes=11575316480 interval_clauses=1000000
c 00h00m58s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=96000000 bytes=11671429120 interval_clauses=1000000
c 00h00m58s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=97000000 bytes=11776098304 interval_clauses=1000000
c 00h00m58s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=98000000 bytes=11875553280 interval_clauses=1000000
c 00h00m59s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=99000000 bytes=11973484544 interval_clauses=1000000
c 00h00m59s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=100000000 bytes=12072865792 interval_clauses=1000000
c 00h00m59s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=101000000 bytes=12178067456 interval_clauses=1000000
c 00h01m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=102000000 bytes=12273954816 interval_clauses=1000000
c 00h01m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=103000000 bytes=12373073920 interval_clauses=1000000
c 00h01m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=104000000 bytes=12462919680 interval_clauses=1000000
c 00h01m01s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=105000000 bytes=12539240448 interval_clauses=1000000
c 00h01m01s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=106000000 bytes=12656885760 interval_clauses=1000000
c 00h01m02s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=107000000 bytes=13840056320 interval_clauses=1000000
c 00h01m03s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=108000000 bytes=13846532096 interval_clauses=1000000
c 00h01m03s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=109000000 bytes=13848629248 interval_clauses=1000000
c 00h01m03s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=110000000 bytes=13864779776 interval_clauses=1000000
c 00h01m04s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=111000000 bytes=13909176320 interval_clauses=1000000
c 00h01m04s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=112000000 bytes=13965316096 interval_clauses=1000000
c 00h01m05s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=113000000 bytes=14040289280 interval_clauses=1000000
c 00h01m05s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=114000000 bytes=14135971840 interval_clauses=1000000
c 00h01m05s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=115000000 bytes=14215294976 interval_clauses=1000000
c 00h01m06s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=116000000 bytes=14287507456 interval_clauses=1000000
c 00h01m06s | stage:encode(order-ge):done ms=39166 sat_vars=6487998 sat_clauses=116096943 ext_ge_specs=0 relaxed_circuits=0
s UNKNOWN
d SOLVE_ELAPSED_MS 1799983
d LAST_COMPLETED_STAGE encode(order-ge)
d STAGE_PROPAGATE_STATUS done
d STAGE_NORMALIZE_STATUS done
d STAGE_LOWER_STATUS done
d STAGE_POST_LOWER_STATUS done
d STAGE_PREENCODE_STATUS done
d STAGE_ENCODE_STATUS done
d STAGE_SAT_STATUS pending
d STAGE_DECODE_STATUS pending
d STAGE_RELAXATION_STATUS pending
d STAGE_DUMP_CNF_STATUS pending
d SOURCE_CONSTRAINTS 264
d NORMALIZED_CONSTRAINTS 264
d LOWERED_CONSTRAINTS 264
d UNSUPPORTED_CONSTRAINTS 0
d SAT_VARS 6487998
d SAT_CLAUSES_BASE 116096943
d SAT_CLAUSES_FINAL 116096943
d SAT_CLAUSES_CEGAR_DELTA 0
d MEMORY_RSS_BYTES 14287507456
d MEMORY_RSS_AFTER_PROPAGATE_BYTES 3825664
d MEMORY_RSS_AFTER_LOWER_BYTES 645595136
d MEMORY_RSS_AFTER_POST_LOWER_BYTES 665018368
d MEMORY_RSS_BEFORE_PREENCODE_BYTES 665018368
d MEMORY_RSS_AFTER_PREENCODE_BYTES 1465180160
d MEMORY_RSS_BEFORE_ENCODE_BYTES 1465585664
d MEMORY_RSS_ENCODE_SAMPLE_INTERVAL_CLAUSES 1000000
d MEMORY_RSS_ENCODE_SAMPLE_COUNT 116
d MEMORY_RSS_ENCODE_LAST_SAMPLE_CLAUSE 116000000
d MEMORY_RSS_ENCODE_LAST_SAMPLE_BYTES 14287507456
d MEMORY_RSS_ENCODE_MAX_SAMPLE_BYTES 14287507456
d MEMORY_GUARD_LIMIT_BYTES 68719476736
d MEMORY_GUARD_RESERVE_BYTES 10737418240
d MEMORY_GUARD_AVAILABLE_BYTES 56516878336
d MEMORY_GUARD_DECISION rss-monitor
d MEMORY_GUARD_REASON rss_available
d LINEAR_INT_EQ_ARITY_STATS {"2":{"count":70,"max_domain_product_excluding_one_var":"19201","p95_domain_product_excluding_one_var":"19201"},"3":{"count":27,"max_domain_product_excluding_one_var":"21600","p95_domain_product_excluding_one_var":"21600"}}
d LINEAR_INT_NE_ARITY_STATS {}
d LINEAR_INT_GE_ARITY_STATS {"1":{"count":1457098,"max_domain_product_excluding_one_var":"1","p95_domain_product_excluding_one_var":"1"},"2":{"count":1631,"max_domain_product_excluding_one_var":"19201","p95_domain_product_excluding_one_var":"21"},"3":{"count":1431,"max_domain_product_excluding_one_var":"1766","p95_domain_product_excluding_one_var":"1694"},"16":{"count":1,"max_domain_product_excluding_one_var":"340282366920938463463374607431768211455","p95_domain_product_excluding_one_var":"340282366920938463463374607431768211455"}}
d LINEAR_BOOL_MIXED_ARITY_STATS {"27":{"count":27028,"max_domain_product_excluding_one_var":"67108864","p95_domain_product_excluding_one_var":"67108864"}}
d ROOT_LP_ENTERED 0
d ROOT_LP_STATUS skipped
d ROOT_LP_MS 0
d ROOT_LP_REASON --no-root-lp-bound
d PROPAGATE_PRUNED_VALUES 1440820
d PROPAGATE_CHANGED_DOMAINS 97
d PROPAGATE_ENTAILED_TABLES 0
d POST_LOWER_ROUNDS 81
d POST_LOWER_TIGHTENED_DOMAINS 155
d POST_LOWER_REMOVED_CLAUSES 648166
d POST_LOWER_REMOVED_LITS 341023
d POST_LOWER_DETECTED_UNSAT 0
d PREENCODE_INT_VARS 404551
d ENCODE_EXTERNAL_GE_SPECS 0
d ENCODE_RELAXED_CIRCUITS 0
d MEMORY_RSS_BYTES 14287507456
d MEMORY_RSS_AFTER_PROPAGATE_BYTES 3825664
d MEMORY_RSS_AFTER_LOWER_BYTES 645595136
d MEMORY_RSS_AFTER_POST_LOWER_BYTES 665018368
d MEMORY_RSS_BEFORE_PREENCODE_BYTES 665018368
d MEMORY_RSS_AFTER_PREENCODE_BYTES 1465180160
d MEMORY_RSS_BEFORE_ENCODE_BYTES 1465585664
d MEMORY_RSS_ENCODE_SAMPLE_INTERVAL_CLAUSES 1000000
d MEMORY_RSS_ENCODE_SAMPLE_COUNT 116
d MEMORY_RSS_ENCODE_LAST_SAMPLE_CLAUSE 116000000
d MEMORY_RSS_ENCODE_LAST_SAMPLE_BYTES 14287507456
d MEMORY_RSS_ENCODE_MAX_SAMPLE_BYTES 14287507456
d MEMORY_GUARD_LIMIT_BYTES 68719476736
d MEMORY_GUARD_RESERVE_BYTES 10737418240
d MEMORY_GUARD_AVAILABLE_BYTES 56516878336
d MEMORY_GUARD_DECISION rss-monitor
d MEMORY_GUARD_REASON rss_available
d CIRCUIT_CEGAR_FAILURES 0
d CIRCUIT_CEGAR_ROUNDS 0
d CIRCUIT_CEGAR_ADDED_CLAUSES 0
d CUMULATIVE_CEGAR_FAILURES 0
d CUMULATIVE_CEGAR_ROUNDS 0
d CUMULATIVE_CEGAR_ADDED_CLAUSES 0
d COP_CEGAR_FAILURES 0
d COP_CEGAR_ROUNDS 0
d COP_CEGAR_ADDED_CLAUSES 0
d CSV /bench/competition/2022-2025/COP22to25/Cargo-07-1s-133_c24.xml.lzma,unknown,264,264,264,0,6487998,116096943,1799982,,,,,,,0,skipped,,,,,,0,,,,,,,timeout_signal,terminated_by_signal
signal=15; emitted fallback csv row
