c cmd: /host-parser-bin/kat_xcsp_40f9aa91ad76_csp800_20260526 /bench/competition/2022-2025/CSP22to25/LotteryDesign-32-6-6-2-3000_c25.xml.lzma --eq-ne-encoding direct --direct-eq-ne-max-arity 2 --table-encoding mdd-tl --progress --encoder log-scop --log-scop-linear-pb-backend auto --log-scop-bdd-decomposition auto --log-scop-aggregate-weighted-lits
c version: kat-cli=0.1.0 git=40f9aa91ad76-clean
c run_start_local: 2026-05-27 02:55:39 +0900
c 00h00m00s | solve:start
c 00h02m36s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=22000000 bytes=20245442560 interval_clauses=1000000
c 00h02m37s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=23000000 bytes=20272459776 interval_clauses=1000000
c 00h02m37s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=24000000 bytes=20300296192 interval_clauses=1000000
c 00h02m38s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=25000000 bytes=20327071744 interval_clauses=1000000
c 00h02m39s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=26000000 bytes=20351946752 interval_clauses=1000000
c 00h02m39s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=27000000 bytes=20378689536 interval_clauses=1000000
c 00h02m40s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=28000000 bytes=20440309760 interval_clauses=1000000
c 00h02m40s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=29000000 bytes=20539756544 interval_clauses=1000000
c 00h02m41s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=30000000 bytes=20607324160 interval_clauses=1000000
c 00h02m41s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=31000000 bytes=20688683008 interval_clauses=1000000
c 00h02m42s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=32000000 bytes=20763398144 interval_clauses=1000000
c 00h02m43s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=33000000 bytes=21123231744 interval_clauses=1000000
c 00h02m43s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=34000000 bytes=21403312128 interval_clauses=1000000
c 00h02m44s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=35000000 bytes=21484527616 interval_clauses=1000000
c 00h02m45s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=36000000 bytes=21561106432 interval_clauses=1000000
c 00h02m45s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=37000000 bytes=21635739648 interval_clauses=1000000
c 00h02m46s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=38000000 bytes=21712416768 interval_clauses=1000000
c 00h02m46s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=39000000 bytes=21793701888 interval_clauses=1000000
c 00h02m47s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=40000000 bytes=21870465024 interval_clauses=1000000
c 00h02m47s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=41000000 bytes=21947224064 interval_clauses=1000000
c 00h02m48s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=42000000 bytes=22021705728 interval_clauses=1000000
c 00h02m48s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=43000000 bytes=22103097344 interval_clauses=1000000
c 00h02m49s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=44000000 bytes=22179692544 interval_clauses=1000000
c 00h02m49s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=45000000 bytes=22256287744 interval_clauses=1000000
c 00h02m50s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=46000000 bytes=22333153280 interval_clauses=1000000
c 00h02m50s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=47000000 bytes=22414278656 interval_clauses=1000000
c 00h02m51s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=48000000 bytes=22489051136 interval_clauses=1000000
c 00h02m51s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=49000000 bytes=22565638144 interval_clauses=1000000
c 00h02m52s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=50000000 bytes=22642470912 interval_clauses=1000000
c 00h02m52s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=51000000 bytes=22723629056 interval_clauses=1000000
c 00h02m53s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=52000000 bytes=22800216064 interval_clauses=1000000
c 00h02m53s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=53000000 bytes=22874992640 interval_clauses=1000000
c 00h02m54s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=54000000 bytes=22951575552 interval_clauses=1000000
c 00h02m54s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=55000000 bytes=23060176896 interval_clauses=1000000
c 00h02m55s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=56000000 bytes=23136772096 interval_clauses=1000000
c 00h02m55s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=57000000 bytes=23213637632 interval_clauses=1000000
c 00h02m56s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=58000000 bytes=23294763008 interval_clauses=1000000
c 00h02m56s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=59000000 bytes=23369265152 interval_clauses=1000000
c 00h02m57s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=60000000 bytes=23446126592 interval_clauses=1000000
c 00h02m57s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=61000000 bytes=23522885632 interval_clauses=1000000
c 00h02m58s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=62000000 bytes=23604146176 interval_clauses=1000000
c 00h02m58s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=63000000 bytes=23680696320 interval_clauses=1000000
c 00h02m59s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=64000000 bytes=23755419648 interval_clauses=1000000
c 00h03m00s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=65000000 bytes=24888143872 interval_clauses=1000000
c 00h03m01s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=66000000 bytes=24896532480 interval_clauses=1000000
c 00h03m01s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=67000000 bytes=24946487296 interval_clauses=1000000
c 00h03m02s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=68000000 bytes=25023209472 interval_clauses=1000000
c 00h03m03s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=69000000 bytes=25097711616 interval_clauses=1000000
c 00h03m03s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=70000000 bytes=25178968064 interval_clauses=1000000
c 00h03m04s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=71000000 bytes=25255706624 interval_clauses=1000000
c 00h03m04s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=72000000 bytes=25332469760 interval_clauses=1000000
c 00h03m05s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=73000000 bytes=25409171456 interval_clauses=1000000
c 00h03m05s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=74000000 bytes=25490415616 interval_clauses=1000000
c 00h03m06s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=75000000 bytes=25564991488 interval_clauses=1000000
c 00h03m06s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=76000000 bytes=25641721856 interval_clauses=1000000
c 00h03m07s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=77000000 bytes=25718435840 interval_clauses=1000000
c 00h03m07s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=78000000 bytes=25799499776 interval_clauses=1000000
c 00h03m08s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=79000000 bytes=25876389888 interval_clauses=1000000
c 00h03m08s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=80000000 bytes=25950994432 interval_clauses=1000000
c 00h03m09s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=81000000 bytes=26027593728 interval_clauses=1000000
c 00h03m09s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=82000000 bytes=26108768256 interval_clauses=1000000
c 00h03m10s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=83000000 bytes=26185531392 interval_clauses=1000000
c 00h03m10s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=84000000 bytes=26262228992 interval_clauses=1000000
c 00h03m11s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=85000000 bytes=26336923648 interval_clauses=1000000
c 00h03m11s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=86000000 bytes=26418130944 interval_clauses=1000000
c 00h03m12s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=87000000 bytes=26494898176 interval_clauses=1000000
c 00h03m13s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=88000000 bytes=26571616256 interval_clauses=1000000
c 00h03m13s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=89000000 bytes=26652696576 interval_clauses=1000000
c 00h03m14s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=90000000 bytes=26729447424 interval_clauses=1000000
c 00h03m14s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=91000000 bytes=26804166656 interval_clauses=1000000
c 00h03m15s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=92000000 bytes=26880876544 interval_clauses=1000000
c 00h03m15s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=93000000 bytes=26961891328 interval_clauses=1000000
c 00h03m16s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=94000000 bytes=27038691328 interval_clauses=1000000
c 00h03m16s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=95000000 bytes=27115528192 interval_clauses=1000000
c 00h03m17s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=96000000 bytes=27190140928 interval_clauses=1000000
c 00h03m17s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=97000000 bytes=27271397376 interval_clauses=1000000
c 00h03m18s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=98000000 bytes=27347959808 interval_clauses=1000000
c 00h03m18s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=99000000 bytes=27424743424 interval_clauses=1000000
c 00h03m19s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=100000000 bytes=27501498368 interval_clauses=1000000
c 00h03m19s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=101000000 bytes=27582754816 interval_clauses=1000000
c 00h03m20s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=102000000 bytes=27657199616 interval_clauses=1000000
c 00h03m20s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=103000000 bytes=27733983232 interval_clauses=1000000
c 00h03m21s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=104000000 bytes=27810762752 interval_clauses=1000000
c 00h03m21s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=105000000 bytes=27892019200 interval_clauses=1000000
c 00h03m22s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=106000000 bytes=27968544768 interval_clauses=1000000
c 00h03m23s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=107000000 bytes=28097716224 interval_clauses=1000000
c 00h03m23s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=108000000 bytes=28174524416 interval_clauses=1000000
c 00h03m24s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=109000000 bytes=28255707136 interval_clauses=1000000
c 00h03m24s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=110000000 bytes=28332507136 interval_clauses=1000000
c 00h03m25s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=111000000 bytes=28409085952 interval_clauses=1000000
c 00h03m25s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=112000000 bytes=28483756032 interval_clauses=1000000
c 00h03m26s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=113000000 bytes=28564967424 interval_clauses=1000000
c 00h03m26s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=114000000 bytes=28641751040 interval_clauses=1000000
c 00h03m27s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=115000000 bytes=28718469120 interval_clauses=1000000
c 00h03m27s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=116000000 bytes=28799492096 interval_clauses=1000000
c 00h03m28s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=117000000 bytes=28876312576 interval_clauses=1000000
c 00h03m28s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=118000000 bytes=28950978560 interval_clauses=1000000
c 00h03m29s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=119000000 bytes=29027733504 interval_clauses=1000000
c 00h03m29s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=120000000 bytes=29108985856 interval_clauses=1000000
c 00h03m30s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=121000000 bytes=29185671168 interval_clauses=1000000
c 00h03m31s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=122000000 bytes=29262389248 interval_clauses=1000000
c 00h03m31s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=123000000 bytes=29336993792 interval_clauses=1000000
c 00h03m32s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=124000000 bytes=29418242048 interval_clauses=1000000
c 00h03m32s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=125000000 bytes=29494951936 interval_clauses=1000000
c 00h03m34s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=126000000 bytes=31449997312 interval_clauses=1000000
c 00h03m34s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=127000000 bytes=31471337472 interval_clauses=1000000
c 00h03m35s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=128000000 bytes=31552593920 interval_clauses=1000000
c 00h03m35s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=129000000 bytes=31627198464 interval_clauses=1000000
c 00h03m36s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=130000000 bytes=31703896064 interval_clauses=1000000
c 00h03m37s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=131000000 bytes=31780597760 interval_clauses=1000000
c 00h03m37s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=132000000 bytes=31861825536 interval_clauses=1000000
c 00h03m38s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=133000000 bytes=31938555904 interval_clauses=1000000
c 00h03m38s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=134000000 bytes=32013160448 interval_clauses=1000000
c 00h03m39s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=135000000 bytes=32089862144 interval_clauses=1000000
c 00h03m40s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=136000000 bytes=32171118592 interval_clauses=1000000
c 00h03m40s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=137000000 bytes=32247816192 interval_clauses=1000000
c 00h03m41s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=138000000 bytes=32324517888 interval_clauses=1000000
c 00h03m41s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=139000000 bytes=32399122432 interval_clauses=1000000
c 00h03m42s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=140000000 bytes=32480378880 interval_clauses=1000000
c 00h03m42s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=141000000 bytes=32557080576 interval_clauses=1000000
c 00h03m43s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=142000000 bytes=32633782272 interval_clauses=1000000
c 00h03m43s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=143000000 bytes=32714850304 interval_clauses=1000000
c 00h03m44s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=144000000 bytes=32791736320 interval_clauses=1000000
c 00h03m44s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=145000000 bytes=32866340864 interval_clauses=1000000
c 00h03m45s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=146000000 bytes=32943042560 interval_clauses=1000000
c 00h03m46s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=147000000 bytes=33024167936 interval_clauses=1000000
c 00h03m46s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=148000000 bytes=33101000704 interval_clauses=1000000
c 00h03m47s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=149000000 bytes=33177702400 interval_clauses=1000000
c 00h03m47s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=150000000 bytes=33252306944 interval_clauses=1000000
c 00h03m48s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=151000000 bytes=33333514240 interval_clauses=1000000
c 00h03m48s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=152000000 bytes=33410260992 interval_clauses=1000000
c 00h03m49s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=153000000 bytes=33486962688 interval_clauses=1000000
c 00h03m49s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=154000000 bytes=33563664384 interval_clauses=1000000
c 00h03m50s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=155000000 bytes=33644920832 interval_clauses=1000000
c 00h03m51s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=156000000 bytes=33719525376 interval_clauses=1000000
c 00h03m51s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=157000000 bytes=33796227072 interval_clauses=1000000
c 00h03m52s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=158000000 bytes=33872928768 interval_clauses=1000000
c 00h03m52s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=159000000 bytes=33954160640 interval_clauses=1000000
c 00h03m53s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=160000000 bytes=34030882816 interval_clauses=1000000
c 00h03m53s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=161000000 bytes=34105487360 interval_clauses=1000000
c 00h03m54s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=162000000 bytes=34182189056 interval_clauses=1000000
c 00h03m54s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=163000000 bytes=34263445504 interval_clauses=1000000
c 00h03m55s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=164000000 bytes=34340147200 interval_clauses=1000000
c 00h03m55s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=165000000 bytes=34416848896 interval_clauses=1000000
c 00h03m56s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=166000000 bytes=34491449344 interval_clauses=1000000
c 00h03m57s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=167000000 bytes=34572627968 interval_clauses=1000000
c 00h03m57s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=168000000 bytes=34649407488 interval_clauses=1000000
c 00h03m58s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=169000000 bytes=34726109184 interval_clauses=1000000
c 00h03m58s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=170000000 bytes=34802810880 interval_clauses=1000000
c 00h03m59s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=171000000 bytes=34884059136 interval_clauses=1000000
c 00h03m59s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=172000000 bytes=34958671872 interval_clauses=1000000
c 00h04m00s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=173000000 bytes=35035369472 interval_clauses=1000000
c 00h04m00s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=174000000 bytes=35116544000 interval_clauses=1000000
c 00h04m01s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=175000000 bytes=35193327616 interval_clauses=1000000
c 00h04m01s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=176000000 bytes=35270029312 interval_clauses=1000000
c 00h04m02s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=177000000 bytes=35344633856 interval_clauses=1000000
c 00h04m03s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=178000000 bytes=35425808384 interval_clauses=1000000
c 00h04m03s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=179000000 bytes=35502592000 interval_clauses=1000000
c 00h04m04s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=180000000 bytes=35579289600 interval_clauses=1000000
c 00h04m04s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=181000000 bytes=35655991296 interval_clauses=1000000
c 00h04m05s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=182000000 bytes=35737051136 interval_clauses=1000000
c 00h04m05s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=183000000 bytes=35811852288 interval_clauses=1000000
c 00h04m06s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=184000000 bytes=35888553984 interval_clauses=1000000
c 00h04m06s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=185000000 bytes=35965255680 interval_clauses=1000000
c 00h04m07s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=186000000 bytes=36046512128 interval_clauses=1000000
c 00h04m07s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=187000000 bytes=36123209728 interval_clauses=1000000
c 00h04m08s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=188000000 bytes=36197814272 interval_clauses=1000000
c 00h04m08s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=189000000 bytes=36274515968 interval_clauses=1000000
c 00h04m09s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=190000000 bytes=36355772416 interval_clauses=1000000
c 00h04m10s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=191000000 bytes=36432474112 interval_clauses=1000000
c 00h04m10s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=192000000 bytes=36509175808 interval_clauses=1000000
c 00h04m11s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=193000000 bytes=36583780352 interval_clauses=1000000
