c cmd: /host-parser-bin/kat_xcsp_b85de3f1_dirty_memguard64_directexpr_linkcost_20260521 /bench/competition/2022-2025/COP22to25/Benzenoide-13_c23.xml.lzma --encoder order-ge --cop-objective-cut direct-expr --order-ge-table mdd-tl --order-ge-eq-ne direct-order --order-ge-direct-eq-ne-max-arity 2 --order-ge-shorten-link-cost --no-root-lp-bound --progress --memory-guard-gib 64 --memory-guard-fallback extprop
c 00h00m00s | solve:start
c 00h29m53s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=119000000 bytes=26446606336 interval_clauses=1000000
c 00h29m53s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=120000000 bytes=26460315648 interval_clauses=1000000
c 00h29m53s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=121000000 bytes=26483769344 interval_clauses=1000000
c 00h29m54s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=122000000 bytes=26502807552 interval_clauses=1000000
c 00h29m54s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=123000000 bytes=26552836096 interval_clauses=1000000
c 00h29m54s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=124000000 bytes=26583003136 interval_clauses=1000000
c 00h29m54s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=125000000 bytes=26624385024 interval_clauses=1000000
c 00h29m54s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=126000000 bytes=26669248512 interval_clauses=1000000
c 00h29m55s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=127000000 bytes=26715070464 interval_clauses=1000000
c 00h29m55s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=128000000 bytes=26746929152 interval_clauses=1000000
c 00h29m55s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=129000000 bytes=26759380992 interval_clauses=1000000
s UNKNOWN
d SOLVE_ELAPSED_MS 1795666
d CURRENT_STAGE encode(order-ge)
d CURRENT_STAGE_ELAPSED_MS 38353
d LAST_COMPLETED_STAGE preencode(order-ge)
d STAGE_PROPAGATE_STATUS done
d STAGE_NORMALIZE_STATUS done
d STAGE_LOWER_STATUS done
d STAGE_POST_LOWER_STATUS done
d STAGE_PREENCODE_STATUS done
d STAGE_ENCODE_STATUS running
d STAGE_SAT_STATUS pending
d STAGE_DECODE_STATUS pending
d STAGE_RELAXATION_STATUS pending
d STAGE_DUMP_CNF_STATUS pending
d SOURCE_CONSTRAINTS 891
d NORMALIZED_CONSTRAINTS 891
d LOWERED_CONSTRAINTS 891
d UNSUPPORTED_CONSTRAINTS 0
d MEMORY_RSS_BYTES 26759380992
d MEMORY_RSS_AFTER_PROPAGATE_BYTES 17185603584
d MEMORY_RSS_AFTER_LOWER_BYTES 17417748480
d MEMORY_RSS_AFTER_POST_LOWER_BYTES 17418616832
d MEMORY_RSS_BEFORE_PREENCODE_BYTES 17332457472
d MEMORY_RSS_AFTER_PREENCODE_BYTES 17334030336
d MEMORY_RSS_BEFORE_ENCODE_BYTES 17850806272
d MEMORY_RSS_ENCODE_SAMPLE_INTERVAL_CLAUSES 1000000
d MEMORY_RSS_ENCODE_SAMPLE_COUNT 129
d MEMORY_RSS_ENCODE_LAST_SAMPLE_CLAUSE 129000000
d MEMORY_RSS_ENCODE_LAST_SAMPLE_BYTES 26759380992
d MEMORY_RSS_ENCODE_MAX_SAMPLE_BYTES 26759380992
d MEMORY_GUARD_LIMIT_BYTES 68719476736
d MEMORY_GUARD_RESERVE_BYTES 10737418240
d MEMORY_GUARD_AVAILABLE_BYTES 40648028160
d MEMORY_GUARD_DECISION rss-monitor
d MEMORY_GUARD_REASON rss_available
d LINEAR_INT_EQ_ARITY_STATS {"1":{"count":6121,"max_domain_product_excluding_one_var":"1","p95_domain_product_excluding_one_var":"1"},"2":{"count":5628,"max_domain_product_excluding_one_var":"2","p95_domain_product_excluding_one_var":"2"},"469":{"count":1,"max_domain_product_excluding_one_var":"340282366920938463463374607431768211455","p95_domain_product_excluding_one_var":"340282366920938463463374607431768211455"}}
d LINEAR_INT_NE_ARITY_STATS {"1":{"count":6097,"max_domain_product_excluding_one_var":"1","p95_domain_product_excluding_one_var":"1"},"2":{"count":4603,"max_domain_product_excluding_one_var":"2","p95_domain_product_excluding_one_var":"2"}}
d LINEAR_INT_GE_ARITY_STATS {"2":{"count":4609,"max_domain_product_excluding_one_var":"2","p95_domain_product_excluding_one_var":"2"}}
d LINEAR_BOOL_MIXED_ARITY_STATS {"469":{"count":1,"max_domain_product_excluding_one_var":"340282366920938463463374607431768211455","p95_domain_product_excluding_one_var":"340282366920938463463374607431768211455"}}
d ROOT_LP_ENTERED 0
d ROOT_LP_STATUS skipped
d ROOT_LP_MS 0
d ROOT_LP_REASON --no-root-lp-bound
d PROPAGATE_PRUNED_VALUES 12
d PROPAGATE_CHANGED_DOMAINS 1
d PROPAGATE_ENTAILED_TABLES 0
d POST_LOWER_ROUNDS 12
d POST_LOWER_TIGHTENED_DOMAINS 12
d POST_LOWER_REMOVED_CLAUSES 12
d POST_LOWER_REMOVED_LITS 0
d POST_LOWER_DETECTED_UNSAT 0
d PREENCODE_INT_VARS 8326
d MEMORY_RSS_BYTES 26759380992
d MEMORY_RSS_AFTER_PROPAGATE_BYTES 17185603584
d MEMORY_RSS_AFTER_LOWER_BYTES 17417748480
d MEMORY_RSS_AFTER_POST_LOWER_BYTES 17418616832
d MEMORY_RSS_BEFORE_PREENCODE_BYTES 17332457472
d MEMORY_RSS_AFTER_PREENCODE_BYTES 17334030336
d MEMORY_RSS_BEFORE_ENCODE_BYTES 17850806272
d MEMORY_RSS_ENCODE_SAMPLE_INTERVAL_CLAUSES 1000000
d MEMORY_RSS_ENCODE_SAMPLE_COUNT 129
d MEMORY_RSS_ENCODE_LAST_SAMPLE_CLAUSE 129000000
d MEMORY_RSS_ENCODE_LAST_SAMPLE_BYTES 26759380992
d MEMORY_RSS_ENCODE_MAX_SAMPLE_BYTES 26759380992
d MEMORY_GUARD_LIMIT_BYTES 68719476736
d MEMORY_GUARD_RESERVE_BYTES 10737418240
d MEMORY_GUARD_AVAILABLE_BYTES 40648028160
d MEMORY_GUARD_DECISION rss-monitor
d MEMORY_GUARD_REASON rss_available
d CIRCUIT_CEGAR_FAILURES 0
d CIRCUIT_CEGAR_ROUNDS 0
d CIRCUIT_CEGAR_ADDED_CLAUSES 0
d CUMULATIVE_CEGAR_FAILURES 0
d CUMULATIVE_CEGAR_ROUNDS 0
d CUMULATIVE_CEGAR_ADDED_CLAUSES 0
d COP_CEGAR_FAILURES 0
d COP_CEGAR_ROUNDS 0
d COP_CEGAR_ADDED_CLAUSES 0
d CSV /bench/competition/2022-2025/COP22to25/Benzenoide-13_c23.xml.lzma,unknown,891,891,891,0,,,1795666,,,,,,,0,skipped,,,,,,0,,,,,,,timeout_signal,terminated_by_signal
signal=15; emitted fallback csv row
