c cmd: /host-parser-bin/kat_xcsp_b85de3f1_dirty_memoryguard_20260521 /bench/competition/2022-2025/COP22to25/GeneralizedMKP-0-OR30x500-50-1_c23.xml.lzma --encoder order-ge --order-ge-eq-ne direct-order --order-ge-table mdd-tl --memory-guard-gib 64 --memory-guard-fallback extprop --cop-pipeline guarded-basic --cop-objective-cut direct-expr --progress --no-root-lp-bound
c 00h00m00s | solve:start
c 00h00m29s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=55000000 bytes=25569103872 interval_clauses=1000000
c 00h00m29s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=56000000 bytes=25687494656 interval_clauses=1000000
c 00h00m29s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=57000000 bytes=25806147584 interval_clauses=1000000
c 00h00m30s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=58000000 bytes=25931837440 interval_clauses=1000000
c 00h00m30s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=59000000 bytes=26048397312 interval_clauses=1000000
c 00h00m30s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=60000000 bytes=26166788096 interval_clauses=1000000
c 00h00m31s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=61000000 bytes=26285170688 interval_clauses=1000000
c 00h00m31s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=62000000 bytes=26411118592 interval_clauses=1000000
c 00h00m31s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=63000000 bytes=26529501184 interval_clauses=1000000
c 00h00m32s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=64000000 bytes=26646073344 interval_clauses=1000000
c 00h00m32s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=65000000 bytes=26764464128 interval_clauses=1000000
c 00h00m32s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=66000000 bytes=26890416128 interval_clauses=1000000
c 00h00m32s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=67000000 bytes=27008806912 interval_clauses=1000000
c 00h00m44s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=68000000 bytes=46075707392 interval_clauses=1000000
c 00h00m44s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=69000000 bytes=46192041984 interval_clauses=1000000
c 00h00m44s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=70000000 bytes=46317920256 interval_clauses=1000000
c 00h00m45s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=71000000 bytes=46436421632 interval_clauses=1000000
c 00h00m45s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=72000000 bytes=46554808320 interval_clauses=1000000
c 00h00m45s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=73000000 bytes=46673256448 interval_clauses=1000000
c 00h00m46s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=74000000 bytes=46799106048 interval_clauses=1000000
c 00h00m46s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=75000000 bytes=46915452928 interval_clauses=1000000
c 00h00m46s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=76000000 bytes=47034048512 interval_clauses=1000000
c 00h00m46s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=77000000 bytes=47152529408 interval_clauses=1000000
c 00h00m47s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=78000000 bytes=47278424064 interval_clauses=1000000
c 00h00m47s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=79000000 bytes=47396753408 interval_clauses=1000000
c 00h00m47s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=80000000 bytes=47513403392 interval_clauses=1000000
c 00h00m48s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=81000000 bytes=47631790080 interval_clauses=1000000
c 00h00m48s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=82000000 bytes=47757496320 interval_clauses=1000000
c 00h00m48s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=83000000 bytes=47875928064 interval_clauses=1000000
c 00h00m49s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=84000000 bytes=47994580992 interval_clauses=1000000
c 00h00m49s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=85000000 bytes=48110915584 interval_clauses=1000000
c 00h00m49s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=86000000 bytes=48236732416 interval_clauses=1000000
c 00h00m50s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=87000000 bytes=48355315712 interval_clauses=1000000
c 00h00m50s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=88000000 bytes=48473776128 interval_clauses=1000000
c 00h00m50s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=89000000 bytes=48599547904 interval_clauses=1000000
c 00h00m51s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=90000000 bytes=48718127104 interval_clauses=1000000
c 00h00m51s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=91000000 bytes=48834375680 interval_clauses=1000000
c 00h00m51s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=92000000 bytes=48952975360 interval_clauses=1000000
c 00h00m52s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=93000000 bytes=49078767616 interval_clauses=1000000
c 00h00m52s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=94000000 bytes=49197322240 interval_clauses=1000000
c 00h00m52s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=95000000 bytes=49315811328 interval_clauses=1000000
c 00h00m53s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=96000000 bytes=49432203264 interval_clauses=1000000
c 00h00m53s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=97000000 bytes=49558032384 interval_clauses=1000000
c 00h00m53s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=98000000 bytes=49676349440 interval_clauses=1000000
c 00h00m54s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=99000000 bytes=49794838528 interval_clauses=1000000
c 00h00m54s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=100000000 bytes=49913499648 interval_clauses=1000000
c 00h00m54s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=101000000 bytes=50039312384 interval_clauses=1000000
c 00h00m55s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=102000000 bytes=50155692032 interval_clauses=1000000
c 00h00m55s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=103000000 bytes=50274050048 interval_clauses=1000000
c 00h00m55s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=104000000 bytes=50392698880 interval_clauses=1000000
c 00h00m56s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=105000000 bytes=50518392832 interval_clauses=1000000
c 00h00m56s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=106000000 bytes=50637021184 interval_clauses=1000000
c 00h00m57s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=107000000 bytes=50753351680 interval_clauses=1000000
c 00h00m57s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=108000000 bytes=50871902208 interval_clauses=1000000
c 00h00m57s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=109000000 bytes=50997649408 interval_clauses=1000000
c 00h00m58s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=110000000 bytes=51116118016 interval_clauses=1000000
c 00h00m58s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=111000000 bytes=51234775040 interval_clauses=1000000
c 00h00m58s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=112000000 bytes=51351101440 interval_clauses=1000000
c 00h00m59s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=113000000 bytes=51476856832 interval_clauses=1000000
c 00h00m59s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=114000000 bytes=51595419648 interval_clauses=1000000
c 00h00m59s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=115000000 bytes=51713859584 interval_clauses=1000000
c 00h01m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=116000000 bytes=51839647744 interval_clauses=1000000
c 00h01m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=117000000 bytes=51958071296 interval_clauses=1000000
c 00h01m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=118000000 bytes=52074553344 interval_clauses=1000000
c 00h01m01s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=119000000 bytes=52193107968 interval_clauses=1000000
c 00h01m01s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=120000000 bytes=52318806016 interval_clauses=1000000
c 00h01m01s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=121000000 bytes=52437274624 interval_clauses=1000000
c 00h01m02s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=122000000 bytes=52555927552 interval_clauses=1000000
c 00h01m02s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=123000000 bytes=52672167936 interval_clauses=1000000
c 00h01m02s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=124000000 bytes=52798038016 interval_clauses=1000000
c 00h01m03s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=125000000 bytes=52916625408 interval_clauses=1000000
c 00h01m03s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=126000000 bytes=53035114496 interval_clauses=1000000
c 00h01m03s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=127000000 bytes=53153570816 interval_clauses=1000000
c 00h01m04s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=128000000 bytes=53279416320 interval_clauses=1000000
c 00h01m04s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=129000000 bytes=53395824640 interval_clauses=1000000
c 00h01m04s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=130000000 bytes=53514272768 interval_clauses=1000000
c 00h01m05s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=131000000 bytes=53632806912 interval_clauses=1000000
c 00h01m05s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=132000000 bytes=53758459904 interval_clauses=1000000
c 00h01m05s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=133000000 bytes=53877088256 interval_clauses=1000000
c 00h01m06s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=134000000 bytes=53993455616 interval_clauses=1000000
c 00h01m40s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=135000000 bytes=86237384704 interval_clauses=1000000
c 00h02m28s | fallback:encoding order-ge->extprop reason=encode_rss_threshold_exceeded clauses=135000000 rss_bytes=86237384704 threshold_bytes=57982058496
c 00h02m37s | memory:rss checkpoint=before_preencode bytes=15125295104
c 00h02m37s | stage:preencode(order-ge):start
c 00h02m37s | stage:preencode(order-ge):done ms=173 int_vars=6297
c 00h02m37s | memory:rss checkpoint=after_preencode bytes=15125643264
c 00h02m37s | memory:guard limit_bytes=68719476736 rss_bytes=15125643264 reserve_bytes=10737418240 available_bytes=42856415232 fallback=none
c 00h02m37s | memory:rss checkpoint=before_encode bytes=15125696512
c 00h02m37s | stage:encode(order-ge):start
c 00h02m38s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=1000000 bytes=15226634240 interval_clauses=1000000
c 00h02m38s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=2000000 bytes=15430082560 interval_clauses=1000000
c 00h02m39s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=3000000 bytes=16067694592 interval_clauses=1000000
c 00h02m39s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=4000000 bytes=16067694592 interval_clauses=1000000
c 00h02m40s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=5000000 bytes=17391374336 interval_clauses=1000000
c 00h02m40s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=6000000 bytes=17399762944 interval_clauses=1000000
c 00h02m40s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=7000000 bytes=17408151552 interval_clauses=1000000
c 00h02m41s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=8000000 bytes=17416540160 interval_clauses=1000000
c 00h02m42s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=9000000 bytes=19706736640 interval_clauses=1000000
c 00h02m42s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=10000000 bytes=19713028096 interval_clauses=1000000
c 00h02m43s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=11000000 bytes=19721416704 interval_clauses=1000000
c 00h02m43s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=12000000 bytes=19729805312 interval_clauses=1000000
c 00h02m43s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=13000000 bytes=19738193920 interval_clauses=1000000
c 00h02m43s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=14000000 bytes=19746582528 interval_clauses=1000000
c 00h02m44s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=15000000 bytes=19752873984 interval_clauses=1000000
c 00h02m44s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=16000000 bytes=19761262592 interval_clauses=1000000
c 00h02m47s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=17000000 bytes=24736014336 interval_clauses=1000000
c 00h02m47s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=18000000 bytes=24744402944 interval_clauses=1000000
c 00h02m47s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=19000000 bytes=24752791552 interval_clauses=1000000
c 00h02m48s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=20000000 bytes=24761180160 interval_clauses=1000000
c 00h02m48s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=21000000 bytes=24767471616 interval_clauses=1000000
c 00h02m48s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=22000000 bytes=24775860224 interval_clauses=1000000
c 00h02m48s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=23000000 bytes=24784248832 interval_clauses=1000000
c 00h02m49s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=24000000 bytes=24792637440 interval_clauses=1000000
c 00h02m49s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=25000000 bytes=24801026048 interval_clauses=1000000
c 00h02m49s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=26000000 bytes=24807317504 interval_clauses=1000000
c 00h02m49s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=27000000 bytes=24815706112 interval_clauses=1000000
c 00h02m50s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=28000000 bytes=24824094720 interval_clauses=1000000
c 00h02m50s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=29000000 bytes=24832483328 interval_clauses=1000000
c 00h02m50s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=30000000 bytes=24840871936 interval_clauses=1000000
c 00h02m50s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=31000000 bytes=24849260544 interval_clauses=1000000
c 00h02m51s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=32000000 bytes=24855552000 interval_clauses=1000000
c 00h02m51s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=33000000 bytes=24863940608 interval_clauses=1000000
c 00h02m56s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=34000000 bytes=34337316864 interval_clauses=1000000
c 00h02m57s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=35000000 bytes=34345705472 interval_clauses=1000000
c 00h02m57s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=36000000 bytes=34354094080 interval_clauses=1000000
c 00h02m57s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=37000000 bytes=34360385536 interval_clauses=1000000
c 00h02m57s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=38000000 bytes=34368774144 interval_clauses=1000000
c 00h02m58s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=39000000 bytes=34377162752 interval_clauses=1000000
c 00h02m58s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=40000000 bytes=34385551360 interval_clauses=1000000
c 00h02m58s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=41000000 bytes=34393939968 interval_clauses=1000000
c 00h02m58s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=42000000 bytes=34400231424 interval_clauses=1000000
c 00h02m59s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=43000000 bytes=34408620032 interval_clauses=1000000
c 00h02m59s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=44000000 bytes=34417008640 interval_clauses=1000000
c 00h02m59s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=45000000 bytes=34425397248 interval_clauses=1000000
c 00h02m59s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=46000000 bytes=34433785856 interval_clauses=1000000
c 00h03m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=47000000 bytes=34442174464 interval_clauses=1000000
c 00h03m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=48000000 bytes=34448465920 interval_clauses=1000000
c 00h03m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=49000000 bytes=34456854528 interval_clauses=1000000
c 00h03m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=50000000 bytes=34465243136 interval_clauses=1000000
c 00h03m01s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=51000000 bytes=34473631744 interval_clauses=1000000
c 00h03m01s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=52000000 bytes=34482020352 interval_clauses=1000000
c 00h03m01s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=53000000 bytes=34488311808 interval_clauses=1000000
c 00h03m01s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=54000000 bytes=34496700416 interval_clauses=1000000
c 00h03m02s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=55000000 bytes=34505089024 interval_clauses=1000000
c 00h03m02s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=56000000 bytes=34513477632 interval_clauses=1000000
c 00h03m02s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=57000000 bytes=34521866240 interval_clauses=1000000
c 00h03m02s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=58000000 bytes=34530254848 interval_clauses=1000000
c 00h03m03s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=59000000 bytes=34536546304 interval_clauses=1000000
c 00h03m03s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=60000000 bytes=34544934912 interval_clauses=1000000
