c cmd: /host-parser-bin/kat_xcsp_b85de3f1_dirty_logscop_directexpr_norootlp_20260521 /bench/competition/2022-2025/COP22to25/WordGolf-7-ogd2008-50-1_c24.xml.lzma --encoder log-scop --cop-objective-cut direct-expr --order-ge-table mdd-tl --no-root-lp-bound --progress
c 00h00m00s | solve:start
c 00h01m44s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=32000000 bytes=9699713024 interval_clauses=1000000
c 00h01m44s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=33000000 bytes=9844510720 interval_clauses=1000000
c 00h01m45s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=34000000 bytes=9945952256 interval_clauses=1000000
c 00h01m48s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=35000000 bytes=13818884096 interval_clauses=1000000
c 00h01m49s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=36000000 bytes=13875761152 interval_clauses=1000000
c 00h01m49s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=37000000 bytes=13970210816 interval_clauses=1000000
c 00h01m49s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=38000000 bytes=14066982912 interval_clauses=1000000
c 00h01m50s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=39000000 bytes=14170509312 interval_clauses=1000000
c 00h01m50s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=40000000 bytes=14269210624 interval_clauses=1000000
c 00h01m51s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=41000000 bytes=14422355968 interval_clauses=1000000
c 00h01m51s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=42000000 bytes=14530850816 interval_clauses=1000000
c 00h01m51s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=43000000 bytes=14642470912 interval_clauses=1000000
c 00h01m52s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=44000000 bytes=14738272256 interval_clauses=1000000
c 00h01m52s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=45000000 bytes=14834774016 interval_clauses=1000000
c 00h01m53s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=46000000 bytes=14939652096 interval_clauses=1000000
c 00h01m53s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=47000000 bytes=15033966592 interval_clauses=1000000
c 00h01m53s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=48000000 bytes=15132291072 interval_clauses=1000000
c 00h01m54s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=49000000 bytes=15251275776 interval_clauses=1000000
c 00h01m54s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=50000000 bytes=15348858880 interval_clauses=1000000
c 00h01m55s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=51000000 bytes=15458250752 interval_clauses=1000000
c 00h01m55s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=52000000 bytes=15562211328 interval_clauses=1000000
c 00h01m55s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=53000000 bytes=15665692672 interval_clauses=1000000
c 00h01m56s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=54000000 bytes=15767339008 interval_clauses=1000000
c 00h01m56s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=55000000 bytes=15889911808 interval_clauses=1000000
c 00h01m57s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=56000000 bytes=15991279616 interval_clauses=1000000
c 00h01m57s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=57000000 bytes=16092647424 interval_clauses=1000000
c 00h01m57s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=58000000 bytes=16230731776 interval_clauses=1000000
c 00h01m58s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=59000000 bytes=16331882496 interval_clauses=1000000
c 00h01m58s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=60000000 bytes=16433651712 interval_clauses=1000000
c 00h01m58s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=61000000 bytes=16534593536 interval_clauses=1000000
c 00h01m59s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=62000000 bytes=16638935040 interval_clauses=1000000
c 00h01m59s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=63000000 bytes=16737869824 interval_clauses=1000000
c 00h02m00s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=64000000 bytes=16834711552 interval_clauses=1000000
c 00h02m00s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=65000000 bytes=16933621760 interval_clauses=1000000
c 00h02m01s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=66000000 bytes=17116295168 interval_clauses=1000000
c 00h02m01s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=67000000 bytes=17204731904 interval_clauses=1000000
c 00h02m01s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=68000000 bytes=17301123072 interval_clauses=1000000
c 00h02m02s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=69000000 bytes=17403691008 interval_clauses=1000000
c 00h02m08s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=70000000 bytes=24998158336 interval_clauses=1000000
c 00h02m08s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=71000000 bytes=25061138432 interval_clauses=1000000
c 00h02m09s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=72000000 bytes=25159430144 interval_clauses=1000000
c 00h02m09s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=73000000 bytes=25255391232 interval_clauses=1000000
c 00h02m09s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=74000000 bytes=25391058944 interval_clauses=1000000
c 00h02m10s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=75000000 bytes=25487020032 interval_clauses=1000000
c 00h02m10s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=76000000 bytes=25589682176 interval_clauses=1000000
c 00h02m11s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=77000000 bytes=25693331456 interval_clauses=1000000
c 00h02m11s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=78000000 bytes=25805348864 interval_clauses=1000000
c 00h02m11s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=79000000 bytes=25907224576 interval_clauses=1000000
c 00h02m12s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=80000000 bytes=26015141888 interval_clauses=1000000
c 00h02m12s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=81000000 bytes=26116780032 interval_clauses=1000000
c 00h02m13s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=82000000 bytes=26224906240 interval_clauses=1000000
c 00h02m13s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=83000000 bytes=26326515712 interval_clauses=1000000
c 00h02m13s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=84000000 bytes=26459746304 interval_clauses=1000000
c 00h02m14s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=85000000 bytes=26558070784 interval_clauses=1000000
c 00h02m14s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=86000000 bytes=26663059456 interval_clauses=1000000
c 00h02m15s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=87000000 bytes=26760101888 interval_clauses=1000000
c 00h02m15s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=88000000 bytes=26860118016 interval_clauses=1000000
c 00h02m15s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=89000000 bytes=26966622208 interval_clauses=1000000
c 00h02m16s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=90000000 bytes=27067150336 interval_clauses=1000000
c 00h02m16s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=91000000 bytes=27231789056 interval_clauses=1000000
c 00h02m17s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=92000000 bytes=27328401408 interval_clauses=1000000
c 00h02m17s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=93000000 bytes=27432517632 interval_clauses=1000000
c 00h02m17s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=94000000 bytes=27537219584 interval_clauses=1000000
c 00h02m18s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=95000000 bytes=27633721344 interval_clauses=1000000
c 00h02m18s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=96000000 bytes=27728130048 interval_clauses=1000000
c 00h02m19s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=97000000 bytes=27834601472 interval_clauses=1000000
c 00h02m19s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=98000000 bytes=27930562560 interval_clauses=1000000
c 00h02m19s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=99000000 bytes=28054003712 interval_clauses=1000000
c 00h02m20s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=100000000 bytes=28152328192 interval_clauses=1000000
c 00h02m20s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=101000000 bytes=28260945920 interval_clauses=1000000
c 00h02m21s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=102000000 bytes=28362817536 interval_clauses=1000000
c 00h02m21s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=103000000 bytes=28468805632 interval_clauses=1000000
c 00h02m21s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=104000000 bytes=28570288128 interval_clauses=1000000
c 00h02m22s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=105000000 bytes=28687425536 interval_clauses=1000000
c 00h02m22s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=106000000 bytes=28788817920 interval_clauses=1000000
c 00h02m23s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=107000000 bytes=28888109056 interval_clauses=1000000
c 00h02m23s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=108000000 bytes=28989730816 interval_clauses=1000000
c 00h02m23s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=109000000 bytes=29142396928 interval_clauses=1000000
c 00h02m24s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=110000000 bytes=29254451200 interval_clauses=1000000
c 00h02m24s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=111000000 bytes=29354078208 interval_clauses=1000000
c 00h02m25s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=112000000 bytes=29448273920 interval_clauses=1000000
c 00h02m25s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=113000000 bytes=29550747648 interval_clauses=1000000
c 00h02m25s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=114000000 bytes=29647835136 interval_clauses=1000000
c 00h02m26s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=115000000 bytes=29745405952 interval_clauses=1000000
c 00h02m26s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=116000000 bytes=29913387008 interval_clauses=1000000
c 00h02m27s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=117000000 bytes=30008070144 interval_clauses=1000000
c 00h02m27s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=118000000 bytes=30103310336 interval_clauses=1000000
c 00h02m27s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=119000000 bytes=30211403776 interval_clauses=1000000
c 00h02m28s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=120000000 bytes=30317727744 interval_clauses=1000000
c 00h02m28s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=121000000 bytes=30413987840 interval_clauses=1000000
c 00h02m29s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=122000000 bytes=30514921472 interval_clauses=1000000
c 00h02m29s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=123000000 bytes=30609059840 interval_clauses=1000000
c 00h02m29s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=124000000 bytes=30733979648 interval_clauses=1000000
c 00h02m30s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=125000000 bytes=30832336896 interval_clauses=1000000
c 00h02m30s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=126000000 bytes=30934142976 interval_clauses=1000000
c 00h02m31s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=127000000 bytes=31038070784 interval_clauses=1000000
c 00h02m31s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=128000000 bytes=31150026752 interval_clauses=1000000
c 00h02m31s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=129000000 bytes=31249489920 interval_clauses=1000000
c 00h02m32s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=130000000 bytes=31359733760 interval_clauses=1000000
c 00h02m32s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=131000000 bytes=31462940672 interval_clauses=1000000
c 00h02m33s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=132000000 bytes=31570214912 interval_clauses=1000000
c 00h02m33s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=133000000 bytes=31671562240 interval_clauses=1000000
c 00h02m33s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=134000000 bytes=31806713856 interval_clauses=1000000
c 00h02m34s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=135000000 bytes=31908274176 interval_clauses=1000000
c 00h02m34s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=136000000 bytes=32015613952 interval_clauses=1000000
c 00h02m35s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=137000000 bytes=32113704960 interval_clauses=1000000
c 00h02m35s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=138000000 bytes=32212402176 interval_clauses=1000000
c 00h02m36s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=139000000 bytes=32308727808 interval_clauses=1000000
c 00h02m47s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=140000000 bytes=47310024704 interval_clauses=1000000
c 00h02m48s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=141000000 bytes=47408623616 interval_clauses=1000000
c 00h02m48s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=142000000 bytes=47572033536 interval_clauses=1000000
c 00h02m49s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=143000000 bytes=47675715584 interval_clauses=1000000
c 00h02m49s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=144000000 bytes=47776116736 interval_clauses=1000000
c 00h02m49s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=145000000 bytes=47874670592 interval_clauses=1000000
c 00h02m50s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=146000000 bytes=47970869248 interval_clauses=1000000
c 00h02m50s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=147000000 bytes=48077004800 interval_clauses=1000000
c 00h02m51s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=148000000 bytes=48172929024 interval_clauses=1000000
c 00h02m51s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=149000000 bytes=48298434560 interval_clauses=1000000
c 00h02m51s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=150000000 bytes=48398782464 interval_clauses=1000000
c 00h02m52s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=151000000 bytes=48505958400 interval_clauses=1000000
c 00h02m52s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=152000000 bytes=48609935360 interval_clauses=1000000
c 00h02m53s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=153000000 bytes=48715776000 interval_clauses=1000000
c 00h02m53s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=154000000 bytes=48817508352 interval_clauses=1000000
c 00h02m53s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=155000000 bytes=48934715392 interval_clauses=1000000
c 00h02m54s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=156000000 bytes=49033957376 interval_clauses=1000000
c 00h02m54s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=157000000 bytes=49135550464 interval_clauses=1000000
c 00h02m55s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=158000000 bytes=49237102592 interval_clauses=1000000
c 00h02m55s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=159000000 bytes=49382461440 interval_clauses=1000000
c 00h02m55s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=160000000 bytes=49480957952 interval_clauses=1000000
c 00h02m56s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=161000000 bytes=49576271872 interval_clauses=1000000
c 00h02m56s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=162000000 bytes=49672433664 interval_clauses=1000000
c 00h02m57s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=163000000 bytes=49775038464 interval_clauses=1000000
c 00h02m57s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=164000000 bytes=49875562496 interval_clauses=1000000
c 00h02m57s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=165000000 bytes=49976832000 interval_clauses=1000000
c 00h02m58s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=166000000 bytes=50075828224 interval_clauses=1000000
c 00h02m58s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=167000000 bytes=50247221248 interval_clauses=1000000
c 00h02m59s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=168000000 bytes=50348204032 interval_clauses=1000000
c 00h02m59s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=169000000 bytes=50447577088 interval_clauses=1000000
c 00h02m59s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=170000000 bytes=50543779840 interval_clauses=1000000
c 00h03m00s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=171000000 bytes=50645848064 interval_clauses=1000000
c 00h03m00s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=172000000 bytes=50743726080 interval_clauses=1000000
c 00h03m01s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=173000000 bytes=50839662592 interval_clauses=1000000
c 00h03m01s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=174000000 bytes=50962391040 interval_clauses=1000000
c 00h03m01s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=175000000 bytes=51079245824 interval_clauses=1000000
c 00h03m02s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=176000000 bytes=51183284224 interval_clauses=1000000
c 00h03m02s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=177000000 bytes=51286237184 interval_clauses=1000000
c 00h03m03s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=178000000 bytes=51398144000 interval_clauses=1000000
c 00h03m03s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=179000000 bytes=51499741184 interval_clauses=1000000
c 00h03m03s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=180000000 bytes=51609964544 interval_clauses=1000000
c 00h03m04s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=181000000 bytes=51711569920 interval_clauses=1000000
c 00h03m04s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=182000000 bytes=51819577344 interval_clauses=1000000
c 00h03m05s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=183000000 bytes=51919298560 interval_clauses=1000000
c 00h03m05s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=184000000 bytes=52053716992 interval_clauses=1000000
c 00h03m05s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=185000000 bytes=52154105856 interval_clauses=1000000
c 00h03m06s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=186000000 bytes=52259016704 interval_clauses=1000000
c 00h03m06s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=187000000 bytes=52355977216 interval_clauses=1000000
c 00h03m07s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=188000000 bytes=52453322752 interval_clauses=1000000
c 00h03m07s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=189000000 bytes=52553572352 interval_clauses=1000000
c 00h03m07s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=190000000 bytes=52659916800 interval_clauses=1000000
c 00h03m08s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=191000000 bytes=52760444928 interval_clauses=1000000
c 00h03m08s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=192000000 bytes=52918337536 interval_clauses=1000000
c 00h03m09s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=193000000 bytes=53020848128 interval_clauses=1000000
c 00h03m09s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=194000000 bytes=53127208960 interval_clauses=1000000
c 00h03m09s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=195000000 bytes=53227868160 interval_clauses=1000000
c 00h03m10s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=196000000 bytes=53324333056 interval_clauses=1000000
c 00h03m10s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=197000000 bytes=53425053696 interval_clauses=1000000
c 00h03m11s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=198000000 bytes=53527126016 interval_clauses=1000000
c 00h03m11s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=199000000 bytes=53625401344 interval_clauses=1000000
c 00h03m11s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=200000000 bytes=53746728960 interval_clauses=1000000
c 00h03m12s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=201000000 bytes=53852540928 interval_clauses=1000000
c 00h03m12s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=202000000 bytes=53957578752 interval_clauses=1000000
