c cmd: /host-parser-bin/kat_xcsp_31b6e7a3_scip_static /bench/competition/2022-2025/COP22to25/Cutstock-02-0_c25.xml.lzma --encoder order-ge --order-ge-table mdd-tl --order-ge-eq-ne direct-order --order-ge-direct-eq-ne-max-arity 2 --progress
c 00h00m00s | solve:start
c 00h04m43s | stage:sat:solve:done round=7 ms=1307 result=Sat assumptions=0
c 00h04m43s | stage:decode:start round=7 requested_int_ids=1518
c 00h04m43s | stage:relaxation:done round=7 clauses_added=1 cegar_failures=7 cegar_rounds=8 cegar_added_clauses=7
c 00h04m43s | stage:sat:solve:start round=8 cegar_rounds=9 assumptions=0
c 00h04m44s | stage:sat:solve:done round=8 ms=1330 result=Sat assumptions=0
c 00h04m44s | stage:decode:start round=8 requested_int_ids=1518
c 00h04m45s | stage:relaxation:done round=8 clauses_added=1 cegar_failures=8 cegar_rounds=9 cegar_added_clauses=8
c 00h04m45s | stage:sat:solve:start round=9 cegar_rounds=10 assumptions=0
c 00h04m46s | stage:sat:solve:done round=9 ms=1351 result=Sat assumptions=0
c 00h04m46s | stage:decode:start round=9 requested_int_ids=1518
c 00h04m47s | stage:relaxation:done round=9 clauses_added=1 cegar_failures=9 cegar_rounds=10 cegar_added_clauses=9
c 00h04m47s | stage:sat:solve:start round=10 cegar_rounds=11 assumptions=0
c 00h04m48s | stage:sat:solve:done round=10 ms=1340 result=Sat assumptions=0
c 00h04m48s | stage:decode:start round=10 requested_int_ids=1518
c 00h04m48s | stage:relaxation:done round=10 clauses_added=1 cegar_failures=10 cegar_rounds=11 cegar_added_clauses=10
c 00h04m48s | stage:sat:solve:start round=11 cegar_rounds=12 assumptions=0
c 00h04m50s | stage:sat:solve:done round=11 ms=1333 result=Sat assumptions=0
c 00h04m50s | stage:decode:start round=11 requested_int_ids=1518
c 00h04m50s | stage:relaxation:done round=11 clauses_added=1 cegar_failures=11 cegar_rounds=12 cegar_added_clauses=11
c 00h04m50s | stage:sat:solve:start round=12 cegar_rounds=13 assumptions=0
c 00h04m51s | stage:sat:solve:done round=12 ms=1329 result=Sat assumptions=0
c 00h04m51s | stage:decode:start round=12 requested_int_ids=1518
c 00h04m52s | stage:relaxation:done round=12 clauses_added=1 cegar_failures=12 cegar_rounds=13 cegar_added_clauses=12
c 00h04m52s | stage:sat:solve:start round=13 cegar_rounds=14 assumptions=0
c 00h04m53s | stage:sat:solve:done round=13 ms=1332 result=Sat assumptions=0
c 00h04m53s | stage:decode:start round=13 requested_int_ids=1518
c 00h04m53s | stage:relaxation:done round=13 clauses_added=1 cegar_failures=13 cegar_rounds=14 cegar_added_clauses=13
c 00h04m53s | stage:sat:solve:start round=14 cegar_rounds=15 assumptions=0
c 00h04m55s | stage:sat:solve:done round=14 ms=1574 result=Sat assumptions=0
c 00h04m55s | stage:decode:start round=14 requested_int_ids=1518
c 00h04m55s | stage:relaxation:done round=14 clauses_added=1 cegar_failures=14 cegar_rounds=15 cegar_added_clauses=14
c 00h04m55s | stage:sat:solve:start round=15 cegar_rounds=16 assumptions=0
c 00h04m57s | stage:sat:solve:done round=15 ms=1309 result=Sat assumptions=0
c 00h04m57s | stage:decode:start round=15 requested_int_ids=1518
c 00h04m57s | stage:relaxation:done round=15 clauses_added=1 cegar_failures=15 cegar_rounds=16 cegar_added_clauses=15
c 00h04m57s | stage:sat:solve:start round=16 cegar_rounds=17 assumptions=0
c 00h04m58s | stage:sat:solve:done round=16 ms=1277 result=Sat assumptions=0
c 00h04m58s | stage:decode:start round=16 requested_int_ids=1518
c 00h04m59s | stage:relaxation:done round=16 clauses_added=1 cegar_failures=16 cegar_rounds=17 cegar_added_clauses=16
c 00h04m59s | stage:sat:solve:start round=17 cegar_rounds=18 assumptions=0
c 00h05m00s | stage:sat:solve:done round=17 ms=1277 result=Sat assumptions=0
c 00h05m00s | stage:decode:start round=17 requested_int_ids=1518
c 00h05m00s | stage:relaxation:done round=17 clauses_added=1 cegar_failures=17 cegar_rounds=18 cegar_added_clauses=17
c 00h05m00s | stage:sat:solve:start round=18 cegar_rounds=19 assumptions=0
c 00h05m02s | stage:sat:solve:done round=18 ms=1277 result=Sat assumptions=0
c 00h05m02s | stage:decode:start round=18 requested_int_ids=1518
c 00h05m02s | stage:relaxation:done round=18 clauses_added=1 cegar_failures=18 cegar_rounds=19 cegar_added_clauses=18
c 00h05m02s | stage:sat:solve:start round=19 cegar_rounds=20 assumptions=0
c 00h05m04s | stage:sat:solve:done round=19 ms=1503 result=Sat assumptions=0
c 00h05m04s | stage:decode:start round=19 requested_int_ids=1518
c 00h05m04s | stage:relaxation:done round=19 clauses_added=1 cegar_failures=19 cegar_rounds=20 cegar_added_clauses=19
c 00h05m04s | stage:sat:solve:start round=20 cegar_rounds=21 assumptions=0
c 00h05m06s | stage:sat:solve:done round=20 ms=1981 result=Sat assumptions=0
c 00h05m06s | stage:decode:start round=20 requested_int_ids=1518
c 00h05m06s | stage:relaxation:done round=20 clauses_added=1 cegar_failures=20 cegar_rounds=21 cegar_added_clauses=20
c 00h05m06s | stage:sat:solve:start round=21 cegar_rounds=22 assumptions=0
c 00h05m08s | stage:sat:solve:done round=21 ms=1433 result=Sat assumptions=0
c 00h05m08s | stage:decode:start round=21 requested_int_ids=1518
c 00h05m08s | stage:relaxation:done round=21 clauses_added=1 cegar_failures=21 cegar_rounds=22 cegar_added_clauses=21
c 00h05m08s | stage:sat:solve:start round=22 cegar_rounds=23 assumptions=0
c 00h05m09s | stage:sat:solve:done round=22 ms=1445 result=Sat assumptions=0
c 00h05m09s | stage:decode:start round=22 requested_int_ids=1518
c 00h05m10s | stage:relaxation:done round=22 clauses_added=1 cegar_failures=22 cegar_rounds=23 cegar_added_clauses=22
c 00h05m10s | stage:sat:solve:start round=23 cegar_rounds=24 assumptions=0
c 00h05m11s | stage:sat:solve:done round=23 ms=1339 result=Sat assumptions=0
c 00h05m11s | stage:decode:start round=23 requested_int_ids=1518
c 00h05m12s | stage:relaxation:done round=23 clauses_added=1 cegar_failures=23 cegar_rounds=24 cegar_added_clauses=23
c 00h05m12s | stage:sat:solve:start round=24 cegar_rounds=25 assumptions=0
c 00h05m13s | stage:sat:solve:done round=24 ms=1346 result=Sat assumptions=0
c 00h05m13s | stage:decode:start round=24 requested_int_ids=1518
c 00h05m13s | stage:relaxation:done round=24 clauses_added=1 cegar_failures=24 cegar_rounds=25 cegar_added_clauses=24
c 00h05m13s | stage:sat:solve:start round=25 cegar_rounds=26 assumptions=0
c 00h05m15s | stage:sat:solve:done round=25 ms=1345 result=Sat assumptions=0
c 00h05m15s | stage:decode:start round=25 requested_int_ids=1518
c 00h05m15s | stage:relaxation:done round=25 clauses_added=1 cegar_failures=25 cegar_rounds=26 cegar_added_clauses=25
c 00h05m15s | stage:sat:solve:start round=26 cegar_rounds=27 assumptions=0
c 00h05m16s | stage:sat:solve:done round=26 ms=1346 result=Sat assumptions=0
c 00h05m16s | stage:decode:start round=26 requested_int_ids=1518
c 00h05m17s | stage:relaxation:done round=26 clauses_added=1 cegar_failures=26 cegar_rounds=27 cegar_added_clauses=26
c 00h05m17s | stage:sat:solve:start round=27 cegar_rounds=28 assumptions=0
c 00h05m18s | stage:sat:solve:done round=27 ms=1343 result=Sat assumptions=0
c 00h05m18s | stage:decode:start round=27 requested_int_ids=1518
c 00h05m18s | stage:relaxation:done round=27 clauses_added=1 cegar_failures=27 cegar_rounds=28 cegar_added_clauses=27
c 00h05m18s | stage:sat:solve:start round=28 cegar_rounds=29 assumptions=0
c 00h05m20s | stage:sat:solve:done round=28 ms=1341 result=Sat assumptions=0
c 00h05m20s | stage:decode:start round=28 requested_int_ids=1518
c 00h05m20s | stage:relaxation:done round=28 clauses_added=1 cegar_failures=28 cegar_rounds=29 cegar_added_clauses=28
c 00h05m20s | stage:sat:solve:start round=29 cegar_rounds=30 assumptions=0
c 00h05m22s | stage:sat:solve:done round=29 ms=1344 result=Sat assumptions=0
c 00h05m22s | stage:decode:start round=29 requested_int_ids=1518
c 00h05m22s | stage:relaxation:done round=29 clauses_added=1 cegar_failures=29 cegar_rounds=30 cegar_added_clauses=29
c 00h05m22s | stage:sat:solve:start round=30 cegar_rounds=31 assumptions=0
c 00h05m23s | stage:sat:solve:done round=30 ms=1342 result=Sat assumptions=0
c 00h05m23s | stage:decode:start round=30 requested_int_ids=1518
c 00h05m24s | stage:relaxation:done round=30 clauses_added=1 cegar_failures=30 cegar_rounds=31 cegar_added_clauses=30
c 00h05m24s | stage:sat:solve:start round=31 cegar_rounds=32 assumptions=0
c 00h05m25s | stage:sat:solve:done round=31 ms=1339 result=Sat assumptions=0
c 00h05m25s | stage:decode:start round=31 requested_int_ids=1518
c 00h05m25s | stage:relaxation:done round=31 clauses_added=1 cegar_failures=31 cegar_rounds=32 cegar_added_clauses=31
c 00h05m25s | stage:sat:solve:start round=32 cegar_rounds=33 assumptions=0
c 00h05m27s | stage:sat:solve:done round=32 ms=1343 result=Sat assumptions=0
c 00h05m27s | stage:decode:start round=32 requested_int_ids=1518
c 00h05m27s | stage:relaxation:done round=32 clauses_added=1 cegar_failures=32 cegar_rounds=33 cegar_added_clauses=32
c 00h05m27s | stage:sat:solve:start round=33 cegar_rounds=34 assumptions=0
c 00h05m28s | stage:sat:solve:done round=33 ms=1341 result=Sat assumptions=0
c 00h05m28s | stage:decode:start round=33 requested_int_ids=1518
c 00h05m29s | stage:relaxation:done round=33 clauses_added=1 cegar_failures=33 cegar_rounds=34 cegar_added_clauses=33
c 00h05m29s | stage:sat:solve:start round=34 cegar_rounds=35 assumptions=0
c 00h05m30s | stage:sat:solve:done round=34 ms=1338 result=Sat assumptions=0
c 00h05m30s | stage:decode:start round=34 requested_int_ids=1518
c 00h05m30s | stage:relaxation:done round=34 clauses_added=1 cegar_failures=34 cegar_rounds=35 cegar_added_clauses=34
c 00h05m31s | stage:sat:solve:start round=35 cegar_rounds=36 assumptions=0
c 00h05m32s | stage:sat:solve:done round=35 ms=1340 result=Sat assumptions=0
c 00h05m32s | stage:decode:start round=35 requested_int_ids=1518
c 00h05m32s | stage:relaxation:done round=35 clauses_added=1 cegar_failures=35 cegar_rounds=36 cegar_added_clauses=35
c 00h05m32s | stage:sat:solve:start round=36 cegar_rounds=37 assumptions=0
c 00h05m34s | stage:sat:solve:done round=36 ms=1433 result=Sat assumptions=0
c 00h05m34s | stage:decode:start round=36 requested_int_ids=1518
c 00h05m34s | stage:relaxation:done round=36 clauses_added=1 cegar_failures=36 cegar_rounds=37 cegar_added_clauses=36
c 00h05m34s | stage:sat:solve:start round=37 cegar_rounds=38 assumptions=0
c 00h05m35s | stage:sat:solve:done round=37 ms=1396 result=Sat assumptions=0
c 00h05m35s | stage:decode:start round=37 requested_int_ids=1518
c 00h05m36s | stage:relaxation:done round=37 clauses_added=1 cegar_failures=37 cegar_rounds=38 cegar_added_clauses=37
c 00h05m36s | stage:sat:solve:start round=38 cegar_rounds=39 assumptions=0
c 00h05m37s | stage:sat:solve:done round=38 ms=1376 result=Sat assumptions=0
c 00h05m37s | stage:decode:start round=38 requested_int_ids=1518
c 00h05m38s | stage:relaxation:done round=38 clauses_added=1 cegar_failures=38 cegar_rounds=39 cegar_added_clauses=38
c 00h05m38s | stage:sat:solve:start round=39 cegar_rounds=40 assumptions=0
c 00h05m40s | stage:sat:solve:done round=39 ms=1965 result=Sat assumptions=0
c 00h05m40s | stage:decode:start round=39 requested_int_ids=1518
c 00h05m40s | stage:relaxation:done round=39 clauses_added=1 cegar_failures=39 cegar_rounds=40 cegar_added_clauses=39
c 00h05m40s | stage:sat:solve:start round=40 cegar_rounds=41 assumptions=0
c 00h05m41s | stage:sat:solve:done round=40 ms=1434 result=Sat assumptions=0
c 00h05m41s | stage:decode:start round=40 requested_int_ids=1518
c 00h05m42s | stage:relaxation:done round=40 clauses_added=1 cegar_failures=40 cegar_rounds=41 cegar_added_clauses=40
c 00h05m42s | stage:sat:solve:start round=41 cegar_rounds=42 assumptions=0
c 00h05m43s | stage:sat:solve:done round=41 ms=1420 result=Sat assumptions=0
c 00h05m43s | stage:decode:start round=41 requested_int_ids=1518
c 00h05m43s | stage:relaxation:done round=41 clauses_added=1 cegar_failures=41 cegar_rounds=42 cegar_added_clauses=41
c 00h05m43s | stage:sat:solve:start round=42 cegar_rounds=43 assumptions=0
c 00h05m45s | stage:sat:solve:done round=42 ms=1367 result=Sat assumptions=0
c 00h05m45s | stage:decode:start round=42 requested_int_ids=1518
c 00h05m45s | stage:relaxation:done round=42 clauses_added=1 cegar_failures=42 cegar_rounds=43 cegar_added_clauses=42
c 00h05m45s | stage:sat:solve:start round=43 cegar_rounds=44 assumptions=0
c 00h05m47s | stage:sat:solve:done round=43 ms=1420 result=Sat assumptions=0
c 00h05m47s | stage:decode:start round=43 requested_int_ids=1518
c 00h05m47s | stage:relaxation:done round=43 clauses_added=1 cegar_failures=43 cegar_rounds=44 cegar_added_clauses=43
c 00h05m47s | stage:sat:solve:start round=44 cegar_rounds=45 assumptions=0
c 00h05m48s | stage:sat:solve:done round=44 ms=1432 result=Sat assumptions=0
c 00h05m48s | stage:decode:start round=44 requested_int_ids=1518
c 00h05m49s | stage:relaxation:done round=44 clauses_added=1 cegar_failures=44 cegar_rounds=45 cegar_added_clauses=44
c 00h05m49s | stage:sat:solve:start round=45 cegar_rounds=46 assumptions=0
c 00h05m50s | stage:sat:solve:done round=45 ms=1418 result=Sat assumptions=0
c 00h05m50s | stage:decode:start round=45 requested_int_ids=1518
c 00h05m51s | stage:relaxation:done round=45 clauses_added=1 cegar_failures=45 cegar_rounds=46 cegar_added_clauses=45
c 00h05m51s | stage:sat:solve:start round=46 cegar_rounds=47 assumptions=0
c 00h05m52s | stage:sat:solve:done round=46 ms=1390 result=Sat assumptions=0
c 00h05m52s | stage:decode:start round=46 requested_int_ids=1518
c 00h05m52s | stage:relaxation:done round=46 clauses_added=1 cegar_failures=46 cegar_rounds=47 cegar_added_clauses=46
c 00h05m52s | stage:sat:solve:start round=47 cegar_rounds=48 assumptions=0
c 00h05m54s | stage:sat:solve:done round=47 ms=1375 result=Sat assumptions=0
c 00h05m54s | stage:decode:start round=47 requested_int_ids=1518
c 00h05m54s | stage:relaxation:done round=47 clauses_added=1 cegar_failures=47 cegar_rounds=48 cegar_added_clauses=47
c 00h05m54s | stage:sat:solve:start round=48 cegar_rounds=49 assumptions=0
c 00h05m56s | stage:sat:solve:done round=48 ms=1357 result=Sat assumptions=0
c 00h05m56s | stage:decode:start round=48 requested_int_ids=1518
c 00h05m56s | stage:relaxation:done round=48 clauses_added=1 cegar_failures=48 cegar_rounds=49 cegar_added_clauses=48
c 00h05m56s | stage:sat:solve:start round=49 cegar_rounds=50 assumptions=0
c 00h05m57s | stage:sat:solve:done round=49 ms=1308 result=Sat assumptions=0
c 00h05m57s | stage:decode:start round=49 requested_int_ids=1518
c 00h05m58s | stage:relaxation:done round=49 clauses_added=1 cegar_failures=49 cegar_rounds=50 cegar_added_clauses=49
c 00h05m58s | stage:sat:solve:start round=50 cegar_rounds=51 assumptions=0
c 00h05m59s | stage:sat:solve:done round=50 ms=1287 result=Sat assumptions=0
c 00h05m59s | stage:decode:start round=50 requested_int_ids=1518
c 00h05m59s | stage:relaxation:done round=50 clauses_added=1 cegar_failures=50 cegar_rounds=51 cegar_added_clauses=50
c 00h05m59s | stage:sat:solve:start round=51 cegar_rounds=52 assumptions=0
c 00h06m01s | stage:sat:solve:done round=51 ms=1285 result=Sat assumptions=0
c 00h06m01s | stage:decode:start round=51 requested_int_ids=1518
c 00h06m01s | stage:relaxation:done round=51 clauses_added=1 cegar_failures=51 cegar_rounds=52 cegar_added_clauses=51
c 00h06m01s | stage:sat:solve:start round=52 cegar_rounds=53 assumptions=0
c 00h06m02s | stage:sat:solve:done round=52 ms=1289 result=Sat assumptions=0
c 00h06m02s | stage:decode:start round=52 requested_int_ids=1518
c 00h06m03s | stage:relaxation:done round=52 clauses_added=1 cegar_failures=52 cegar_rounds=53 cegar_added_clauses=52
c 00h06m03s | stage:sat:solve:start round=53 cegar_rounds=54 assumptions=0
c 00h06m04s | stage:sat:solve:done round=53 ms=1393 result=Sat assumptions=0
c 00h06m04s | stage:decode:start round=53 requested_int_ids=1518
c 00h06m04s | stage:relaxation:done round=53 clauses_added=1 cegar_failures=53 cegar_rounds=54 cegar_added_clauses=53
c 00h06m04s | stage:sat:solve:start round=54 cegar_rounds=55 assumptions=0
c 00h06m06s | stage:sat:solve:done round=54 ms=1327 result=Sat assumptions=0
c 00h06m06s | stage:decode:start round=54 requested_int_ids=1518
c 00h06m06s | stage:relaxation:done round=54 clauses_added=1 cegar_failures=54 cegar_rounds=55 cegar_added_clauses=54
c 00h06m06s | stage:sat:solve:start round=55 cegar_rounds=56 assumptions=0
c 00h06m07s | stage:sat:solve:done round=55 ms=1322 result=Sat assumptions=0
c 00h06m07s | stage:decode:start round=55 requested_int_ids=1518
c 00h06m08s | stage:relaxation:done round=55 clauses_added=1 cegar_failures=55 cegar_rounds=56 cegar_added_clauses=55
c 00h06m08s | stage:sat:solve:start round=56 cegar_rounds=57 assumptions=0
c 00h06m09s | stage:sat:solve:done round=56 ms=1320 result=Sat assumptions=0
c 00h06m09s | stage:decode:start round=56 requested_int_ids=1518
c 00h06m09s | stage:relaxation:done round=56 clauses_added=1 cegar_failures=56 cegar_rounds=57 cegar_added_clauses=56
c 00h06m09s | stage:sat:solve:start round=57 cegar_rounds=58 assumptions=0
c 00h06m11s | stage:sat:solve:done round=57 ms=1330 result=Sat assumptions=0
c 00h06m11s | stage:decode:start round=57 requested_int_ids=1518
c 00h06m11s | stage:relaxation:done round=57 clauses_added=1 cegar_failures=57 cegar_rounds=58 cegar_added_clauses=57
c 00h06m11s | stage:sat:solve:start round=58 cegar_rounds=59 assumptions=0
c 00h06m13s | stage:sat:solve:done round=58 ms=1345 result=Sat assumptions=0
c 00h06m13s | stage:decode:start round=58 requested_int_ids=1518
c 00h06m13s | stage:relaxation:done round=58 clauses_added=1 cegar_failures=58 cegar_rounds=59 cegar_added_clauses=58
c 00h06m13s | stage:sat:solve:start round=59 cegar_rounds=60 assumptions=0
c 00h06m14s | stage:sat:solve:done round=59 ms=1335 result=Sat assumptions=0
c 00h06m14s | stage:decode:start round=59 requested_int_ids=1518
c 00h06m15s | stage:relaxation:done round=59 clauses_added=1 cegar_failures=59 cegar_rounds=60 cegar_added_clauses=59
c 00h06m15s | stage:sat:solve:start round=60 cegar_rounds=61 assumptions=0
c 00h06m16s | stage:sat:solve:done round=60 ms=1337 result=Sat assumptions=0
c 00h06m16s | stage:decode:start round=60 requested_int_ids=1518
c 00h06m16s | stage:relaxation:done round=60 clauses_added=1 cegar_failures=60 cegar_rounds=61 cegar_added_clauses=60
c 00h06m16s | stage:sat:solve:start round=61 cegar_rounds=62 assumptions=0
c 00h06m18s | stage:sat:solve:done round=61 ms=1330 result=Sat assumptions=0
c 00h06m18s | stage:decode:start round=61 requested_int_ids=1518
c 00h06m18s | stage:relaxation:done round=61 clauses_added=1 cegar_failures=61 cegar_rounds=62 cegar_added_clauses=61
c 00h06m18s | stage:sat:solve:start round=62 cegar_rounds=63 assumptions=0
c 00h06m19s | stage:sat:solve:done round=62 ms=1336 result=Sat assumptions=0
c 00h06m19s | stage:decode:start round=62 requested_int_ids=1518
c 00h06m20s | stage:relaxation:done round=62 clauses_added=1 cegar_failures=62 cegar_rounds=63 cegar_added_clauses=62
c 00h06m20s | stage:sat:solve:start round=63 cegar_rounds=64 assumptions=0
c 00h06m21s | stage:sat:solve:done round=63 ms=1333 result=Sat assumptions=0
c 00h06m21s | stage:decode:start round=63 requested_int_ids=1518
c 00h06m21s | stage:relaxation:done round=63 clauses_added=1 cegar_failures=63 cegar_rounds=64 cegar_added_clauses=63
c 00h06m21s | stage:sat:solve:start round=64 cegar_rounds=65 assumptions=0
c 00h06m23s | stage:sat:solve:done round=64 ms=1332 result=Sat assumptions=0
c 00h06m23s | stage:decode:start round=64 requested_int_ids=1518
c 00h06m23s | stage:relaxation:done round=64 clauses_added=1 cegar_failures=64 cegar_rounds=65 cegar_added_clauses=64
c 00h06m23s | stage:sat:solve:start round=65 cegar_rounds=66 assumptions=0
c 00h06m25s | stage:sat:solve:done round=65 ms=1332 result=Sat assumptions=0
c 00h06m25s | stage:decode:start round=65 requested_int_ids=1518
c 00h06m25s | stage:relaxation:done round=65 clauses_added=1 cegar_failures=65 cegar_rounds=66 cegar_added_clauses=65
c 00h06m25s | stage:sat:solve:start round=66 cegar_rounds=67 assumptions=0
c 00h06m26s | stage:sat:solve:done round=66 ms=1330 result=Sat assumptions=0
c 00h06m26s | stage:decode:start round=66 requested_int_ids=1518
c 00h06m27s | stage:relaxation:done round=66 clauses_added=1 cegar_failures=66 cegar_rounds=67 cegar_added_clauses=66
c 00h06m27s | stage:sat:solve:start round=67 cegar_rounds=68 assumptions=0
c 00h06m28s | stage:sat:solve:done round=67 ms=1331 result=Sat assumptions=0
c 00h06m28s | stage:decode:start round=67 requested_int_ids=1518
c 00h06m28s | stage:relaxation:done round=67 clauses_added=1 cegar_failures=67 cegar_rounds=68 cegar_added_clauses=67
c 00h06m28s | stage:sat:solve:start round=68 cegar_rounds=69 assumptions=0
c 00h06m30s | stage:sat:solve:done round=68 ms=1325 result=Sat assumptions=0
c 00h06m30s | stage:decode:start round=68 requested_int_ids=1518
c 00h06m30s | stage:relaxation:done round=68 clauses_added=1 cegar_failures=68 cegar_rounds=69 cegar_added_clauses=68
c 00h06m30s | stage:sat:solve:start round=69 cegar_rounds=70 assumptions=0
c 00h06m31s | stage:sat:solve:done round=69 ms=1333 result=Sat assumptions=0
c 00h06m31s | stage:decode:start round=69 requested_int_ids=1518
c 00h06m32s | stage:relaxation:done round=69 clauses_added=1 cegar_failures=69 cegar_rounds=70 cegar_added_clauses=69
c 00h06m32s | stage:sat:solve:start round=70 cegar_rounds=71 assumptions=0
c 00h06m33s | stage:sat:solve:done round=70 ms=1336 result=Sat assumptions=0
c 00h06m33s | stage:decode:start round=70 requested_int_ids=1518
c 00h06m33s | stage:relaxation:done round=70 clauses_added=1 cegar_failures=70 cegar_rounds=71 cegar_added_clauses=70
c 00h06m33s | stage:sat:solve:start round=71 cegar_rounds=72 assumptions=0
c 00h06m35s | stage:sat:solve:done round=71 ms=1329 result=Sat assumptions=0
c 00h06m35s | stage:decode:start round=71 requested_int_ids=1518
c 00h06m35s | stage:relaxation:done round=71 clauses_added=1 cegar_failures=71 cegar_rounds=72 cegar_added_clauses=71
c 00h06m35s | stage:sat:solve:start round=72 cegar_rounds=73 assumptions=0
c 00h06m37s | stage:sat:solve:done round=72 ms=1333 result=Sat assumptions=0
c 00h06m37s | stage:decode:start round=72 requested_int_ids=1518
c 00h06m37s | stage:relaxation:done round=72 clauses_added=1 cegar_failures=72 cegar_rounds=73 cegar_added_clauses=72
