c cmd: /host-parser-bin/kat_xcsp_b85de3f1_dirty_logscop_directexpr_norootlp_20260521 /bench/competition/2022-2025/COP22to25/WordGolf-7-ogd2008-50-0_c24.xml.lzma --encoder log-scop --cop-objective-cut direct-expr --order-ge-table mdd-tl --no-root-lp-bound --progress
c 00h00m00s | solve:start
c 00h01m34s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=32000000 bytes=9695956992 interval_clauses=1000000
c 00h01m35s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=33000000 bytes=9824645120 interval_clauses=1000000
c 00h01m35s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=34000000 bytes=9927462912 interval_clauses=1000000
c 00h01m38s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=35000000 bytes=13799665664 interval_clauses=1000000
c 00h01m38s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=36000000 bytes=13861314560 interval_clauses=1000000
c 00h01m38s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=37000000 bytes=13958688768 interval_clauses=1000000
c 00h01m39s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=38000000 bytes=14058401792 interval_clauses=1000000
c 00h01m39s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=39000000 bytes=14164840448 interval_clauses=1000000
c 00h01m40s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=40000000 bytes=14265503744 interval_clauses=1000000
c 00h01m40s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=41000000 bytes=14437720064 interval_clauses=1000000
c 00h01m40s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=42000000 bytes=14529101824 interval_clauses=1000000
c 00h01m41s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=43000000 bytes=14638964736 interval_clauses=1000000
c 00h01m41s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=44000000 bytes=14730186752 interval_clauses=1000000
c 00h01m41s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=45000000 bytes=14828654592 interval_clauses=1000000
c 00h01m42s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=46000000 bytes=14936727552 interval_clauses=1000000
c 00h01m42s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=47000000 bytes=15030505472 interval_clauses=1000000
c 00h01m43s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=48000000 bytes=15124267008 interval_clauses=1000000
c 00h01m43s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=49000000 bytes=15252021248 interval_clauses=1000000
c 00h01m43s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=50000000 bytes=15356522496 interval_clauses=1000000
c 00h01m44s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=51000000 bytes=15469699072 interval_clauses=1000000
c 00h01m44s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=52000000 bytes=15573606400 interval_clauses=1000000
c 00h01m45s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=53000000 bytes=15677366272 interval_clauses=1000000
c 00h01m45s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=54000000 bytes=15779160064 interval_clauses=1000000
c 00h01m45s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=55000000 bytes=15900815360 interval_clauses=1000000
c 00h01m46s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=56000000 bytes=16002396160 interval_clauses=1000000
c 00h01m46s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=57000000 bytes=16104157184 interval_clauses=1000000
c 00h01m47s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=58000000 bytes=16233529344 interval_clauses=1000000
c 00h01m47s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=59000000 bytes=16336171008 interval_clauses=1000000
c 00h01m47s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=60000000 bytes=16437833728 interval_clauses=1000000
c 00h01m48s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=61000000 bytes=16538341376 interval_clauses=1000000
c 00h01m48s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=62000000 bytes=16643825664 interval_clauses=1000000
c 00h01m48s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=63000000 bytes=16743464960 interval_clauses=1000000
c 00h01m49s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=64000000 bytes=16842031104 interval_clauses=1000000
c 00h01m49s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=65000000 bytes=16943165440 interval_clauses=1000000
c 00h01m50s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=66000000 bytes=17124888576 interval_clauses=1000000
c 00h01m50s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=67000000 bytes=17214681088 interval_clauses=1000000
c 00h01m50s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=68000000 bytes=17311444992 interval_clauses=1000000
c 00h01m51s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=69000000 bytes=17406554112 interval_clauses=1000000
c 00h01m56s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=70000000 bytes=25052536832 interval_clauses=1000000
c 00h01m56s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=71000000 bytes=25074003968 interval_clauses=1000000
c 00h01m56s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=72000000 bytes=25169743872 interval_clauses=1000000
c 00h01m57s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=73000000 bytes=25265909760 interval_clauses=1000000
c 00h01m57s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=74000000 bytes=25399443456 interval_clauses=1000000
c 00h01m57s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=75000000 bytes=25498460160 interval_clauses=1000000
c 00h01m58s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=76000000 bytes=25601163264 interval_clauses=1000000
c 00h01m58s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=77000000 bytes=25704960000 interval_clauses=1000000
c 00h01m59s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=78000000 bytes=25817042944 interval_clauses=1000000
c 00h01m59s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=79000000 bytes=25918738432 interval_clauses=1000000
c 00h01m59s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=80000000 bytes=26026758144 interval_clauses=1000000
c 00h02m00s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=81000000 bytes=26128506880 interval_clauses=1000000
c 00h02m00s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=82000000 bytes=26236420096 interval_clauses=1000000
c 00h02m01s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=83000000 bytes=26338127872 interval_clauses=1000000
c 00h02m01s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=84000000 bytes=26483589120 interval_clauses=1000000
c 00h02m01s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=85000000 bytes=26579554304 interval_clauses=1000000
c 00h02m02s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=86000000 bytes=26682216448 interval_clauses=1000000
c 00h02m02s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=87000000 bytes=26778828800 interval_clauses=1000000
c 00h02m03s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=88000000 bytes=26876780544 interval_clauses=1000000
c 00h02m03s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=89000000 bytes=26981117952 interval_clauses=1000000
c 00h02m03s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=90000000 bytes=27079798784 interval_clauses=1000000
c 00h02m04s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=91000000 bytes=27248316416 interval_clauses=1000000
c 00h02m04s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=92000000 bytes=27345293312 interval_clauses=1000000
c 00h02m04s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=93000000 bytes=27442778112 interval_clauses=1000000
c 00h02m05s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=94000000 bytes=27547504640 interval_clauses=1000000
c 00h02m05s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=95000000 bytes=27643703296 interval_clauses=1000000
c 00h02m06s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=96000000 bytes=27738038272 interval_clauses=1000000
c 00h02m06s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=97000000 bytes=27852587008 interval_clauses=1000000
c 00h02m06s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=98000000 bytes=27948630016 interval_clauses=1000000
c 00h02m07s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=99000000 bytes=28069539840 interval_clauses=1000000
c 00h02m07s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=100000000 bytes=28167692288 interval_clauses=1000000
c 00h02m08s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=101000000 bytes=28275699712 interval_clauses=1000000
c 00h02m08s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=102000000 bytes=28377452544 interval_clauses=1000000
c 00h02m08s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=103000000 bytes=28483387392 interval_clauses=1000000
c 00h02m09s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=104000000 bytes=28585140224 interval_clauses=1000000
c 00h02m09s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=105000000 bytes=28701302784 interval_clauses=1000000
c 00h02m09s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=106000000 bytes=28804136960 interval_clauses=1000000
c 00h02m10s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=107000000 bytes=28903448576 interval_clauses=1000000
c 00h02m10s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=108000000 bytes=29005086720 interval_clauses=1000000
c 00h02m11s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=109000000 bytes=29147975680 interval_clauses=1000000
c 00h02m11s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=110000000 bytes=29260566528 interval_clauses=1000000
c 00h02m11s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=111000000 bytes=29360812032 interval_clauses=1000000
c 00h02m12s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=112000000 bytes=29456855040 interval_clauses=1000000
c 00h02m12s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=113000000 bytes=29561438208 interval_clauses=1000000
c 00h02m13s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=114000000 bytes=29659926528 interval_clauses=1000000
c 00h02m13s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=115000000 bytes=29758488576 interval_clauses=1000000
c 00h02m13s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=116000000 bytes=29929975808 interval_clauses=1000000
c 00h02m14s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=117000000 bytes=30016634880 interval_clauses=1000000
c 00h02m14s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=118000000 bytes=30112542720 interval_clauses=1000000
c 00h02m14s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=119000000 bytes=30225727488 interval_clauses=1000000
c 00h02m15s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=120000000 bytes=30331842560 interval_clauses=1000000
c 00h02m15s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=121000000 bytes=30428409856 interval_clauses=1000000
c 00h02m16s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=122000000 bytes=30525177856 interval_clauses=1000000
c 00h02m16s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=123000000 bytes=30623576064 interval_clauses=1000000
c 00h02m16s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=124000000 bytes=30746365952 interval_clauses=1000000
c 00h02m17s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=125000000 bytes=30844637184 interval_clauses=1000000
c 00h02m17s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=126000000 bytes=30946525184 interval_clauses=1000000
c 00h02m17s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=127000000 bytes=31050481664 interval_clauses=1000000
c 00h02m18s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=128000000 bytes=31162347520 interval_clauses=1000000
c 00h02m18s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=129000000 bytes=31261908992 interval_clauses=1000000
c 00h02m19s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=130000000 bytes=31373025280 interval_clauses=1000000
c 00h02m19s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=131000000 bytes=31475027968 interval_clauses=1000000
c 00h02m19s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=132000000 bytes=31582060544 interval_clauses=1000000
c 00h02m20s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=133000000 bytes=31683719168 interval_clauses=1000000
c 00h02m20s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=134000000 bytes=31826382848 interval_clauses=1000000
c 00h02m21s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=135000000 bytes=31924432896 interval_clauses=1000000
c 00h02m21s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=136000000 bytes=32027283456 interval_clauses=1000000
c 00h02m22s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=137000000 bytes=32123547648 interval_clauses=1000000
c 00h02m22s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=138000000 bytes=32221011968 interval_clauses=1000000
c 00h02m22s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=139000000 bytes=32316862464 interval_clauses=1000000
c 00h02m32s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=140000000 bytes=47317975040 interval_clauses=1000000
c 00h02m32s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=141000000 bytes=47419015168 interval_clauses=1000000
c 00h02m32s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=142000000 bytes=47583674368 interval_clauses=1000000
c 00h02m33s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=143000000 bytes=47689457664 interval_clauses=1000000
c 00h02m33s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=144000000 bytes=47788597248 interval_clauses=1000000
c 00h02m33s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=145000000 bytes=47882838016 interval_clauses=1000000
c 00h02m34s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=146000000 bytes=47983366144 interval_clauses=1000000
c 00h02m34s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=147000000 bytes=48088809472 interval_clauses=1000000
c 00h02m35s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=148000000 bytes=48184619008 interval_clauses=1000000
c 00h02m35s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=149000000 bytes=48303710208 interval_clauses=1000000
c 00h02m35s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=150000000 bytes=48412291072 interval_clauses=1000000
c 00h02m36s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=151000000 bytes=48521637888 interval_clauses=1000000
c 00h02m36s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=152000000 bytes=48625500160 interval_clauses=1000000
c 00h02m37s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=153000000 bytes=48731230208 interval_clauses=1000000
c 00h02m37s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=154000000 bytes=48833064960 interval_clauses=1000000
c 00h02m37s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=155000000 bytes=48949424128 interval_clauses=1000000
c 00h02m38s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=156000000 bytes=49048817664 interval_clauses=1000000
c 00h02m38s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=157000000 bytes=49150554112 interval_clauses=1000000
c 00h02m38s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=158000000 bytes=49252474880 interval_clauses=1000000
c 00h02m39s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=159000000 bytes=49404923904 interval_clauses=1000000
c 00h02m39s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=160000000 bytes=49505619968 interval_clauses=1000000
c 00h02m40s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=161000000 bytes=49601642496 interval_clauses=1000000
c 00h02m40s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=162000000 bytes=49698639872 interval_clauses=1000000
c 00h02m40s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=163000000 bytes=49801535488 interval_clauses=1000000
c 00h02m41s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=164000000 bytes=49898979328 interval_clauses=1000000
c 00h02m41s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=165000000 bytes=49996656640 interval_clauses=1000000
c 00h02m42s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=166000000 bytes=50092449792 interval_clauses=1000000
c 00h02m42s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=167000000 bytes=50259222528 interval_clauses=1000000
c 00h02m42s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=168000000 bytes=50357432320 interval_clauses=1000000
c 00h02m43s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=169000000 bytes=50458017792 interval_clauses=1000000
c 00h02m43s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=170000000 bytes=50558783488 interval_clauses=1000000
c 00h02m43s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=171000000 bytes=50661232640 interval_clauses=1000000
c 00h02m44s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=172000000 bytes=50755686400 interval_clauses=1000000
c 00h02m44s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=173000000 bytes=50855940096 interval_clauses=1000000
c 00h02m45s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=174000000 bytes=50970705920 interval_clauses=1000000
c 00h02m45s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=175000000 bytes=51084570624 interval_clauses=1000000
c 00h02m45s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=176000000 bytes=51185025024 interval_clauses=1000000
c 00h02m46s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=177000000 bytes=51287998464 interval_clauses=1000000
c 00h02m46s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=178000000 bytes=51399835648 interval_clauses=1000000
c 00h02m47s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=179000000 bytes=51501490176 interval_clauses=1000000
c 00h02m47s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=180000000 bytes=51611795456 interval_clauses=1000000
c 00h02m47s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=181000000 bytes=51714334720 interval_clauses=1000000
c 00h02m48s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=182000000 bytes=51822145536 interval_clauses=1000000
c 00h02m48s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=183000000 bytes=51921649664 interval_clauses=1000000
c 00h02m48s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=184000000 bytes=52059496448 interval_clauses=1000000
c 00h02m49s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=185000000 bytes=52160815104 interval_clauses=1000000
c 00h02m49s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=186000000 bytes=52268199936 interval_clauses=1000000
c 00h02m50s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=187000000 bytes=52366336000 interval_clauses=1000000
c 00h02m50s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=188000000 bytes=52462772224 interval_clauses=1000000
c 00h02m50s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=189000000 bytes=52561285120 interval_clauses=1000000
c 00h02m51s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=190000000 bytes=52665856000 interval_clauses=1000000
c 00h02m51s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=191000000 bytes=52764389376 interval_clauses=1000000
c 00h02m52s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=192000000 bytes=52930121728 interval_clauses=1000000
c 00h02m52s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=193000000 bytes=53025898496 interval_clauses=1000000
c 00h02m52s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=194000000 bytes=53132193792 interval_clauses=1000000
c 00h02m53s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=195000000 bytes=53232447488 interval_clauses=1000000
c 00h02m53s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=196000000 bytes=53328527360 interval_clauses=1000000
c 00h02m53s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=197000000 bytes=53425020928 interval_clauses=1000000
c 00h02m54s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=198000000 bytes=53531082752 interval_clauses=1000000
c 00h02m54s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=199000000 bytes=53629079552 interval_clauses=1000000
c 00h02m55s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=200000000 bytes=53756456960 interval_clauses=1000000
c 00h02m55s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=201000000 bytes=53861838848 interval_clauses=1000000
c 00h02m55s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=202000000 bytes=53966712832 interval_clauses=1000000
