c cmd: /host-parser-bin/kat_xcsp_b85de3f1_dirty_memoryguard_20260521 /bench/competition/2022-2025/COP22to25/BinPacking2-n3c3w4a_c24.xml.lzma --encoder order-ge --order-ge-eq-ne direct-order --order-ge-table mdd-tl --memory-guard-gib 64 --memory-guard-fallback extprop --cop-pipeline guarded-basic --cop-objective-cut direct-expr --progress
c 00h00m00s | solve:start
c 00h01m02s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=111000000 bytes=13354266624 interval_clauses=1000000
c 00h01m03s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=112000000 bytes=13429751808 interval_clauses=1000000
c 00h01m03s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=113000000 bytes=13522268160 interval_clauses=1000000
c 00h01m03s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=114000000 bytes=13608026112 interval_clauses=1000000
c 00h01m03s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=115000000 bytes=13694255104 interval_clauses=1000000
c 00h01m04s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=116000000 bytes=13774606336 interval_clauses=1000000
c 00h01m04s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=117000000 bytes=13874421760 interval_clauses=1000000
c 00h01m04s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=118000000 bytes=13958828032 interval_clauses=1000000
c 00h01m05s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=119000000 bytes=14039990272 interval_clauses=1000000
c 00h01m05s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=120000000 bytes=14138335232 interval_clauses=1000000
c 00h01m05s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=121000000 bytes=14222897152 interval_clauses=1000000
c 00h01m05s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=122000000 bytes=14300540928 interval_clauses=1000000
c 00h01m06s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=123000000 bytes=14387347456 interval_clauses=1000000
c 00h01m06s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=124000000 bytes=14477987840 interval_clauses=1000000
c 00h01m06s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=125000000 bytes=14552928256 interval_clauses=1000000
c 00h01m07s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=126000000 bytes=14652502016 interval_clauses=1000000
c 00h01m07s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=127000000 bytes=14742372352 interval_clauses=1000000
c 00h01m07s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=128000000 bytes=14825963520 interval_clauses=1000000
c 00h01m07s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=129000000 bytes=14919331840 interval_clauses=1000000
c 00h01m08s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=130000000 bytes=15005208576 interval_clauses=1000000
c 00h01m08s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=131000000 bytes=15077167104 interval_clauses=1000000
c 00h01m08s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=132000000 bytes=15173337088 interval_clauses=1000000
c 00h01m08s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=133000000 bytes=15261093888 interval_clauses=1000000
c 00h01m09s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=134000000 bytes=15331442688 interval_clauses=1000000
c 00h01m09s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=135000000 bytes=15426838528 interval_clauses=1000000
c 00h01m09s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=136000000 bytes=15526150144 interval_clauses=1000000
c 00h01m10s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=137000000 bytes=15604551680 interval_clauses=1000000
c 00h01m10s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=138000000 bytes=15698067456 interval_clauses=1000000
c 00h01m10s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=139000000 bytes=15785590784 interval_clauses=1000000
c 00h01m10s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=140000000 bytes=15872086016 interval_clauses=1000000
c 00h01m11s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=141000000 bytes=15949451264 interval_clauses=1000000
c 00h01m11s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=142000000 bytes=16039112704 interval_clauses=1000000
c 00h01m11s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=143000000 bytes=16129372160 interval_clauses=1000000
c 00h01m11s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=144000000 bytes=16206479360 interval_clauses=1000000
c 00h01m12s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=145000000 bytes=16304574464 interval_clauses=1000000
c 00h01m12s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=146000000 bytes=16390733824 interval_clauses=1000000
c 00h01m12s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=147000000 bytes=16478646272 interval_clauses=1000000
c 00h01m13s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=148000000 bytes=16569438208 interval_clauses=1000000
c 00h01m13s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=149000000 bytes=16655654912 interval_clauses=1000000
c 00h01m13s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=150000000 bytes=16730324992 interval_clauses=1000000
c 00h01m14s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=151000000 bytes=16827400192 interval_clauses=1000000
c 00h01m14s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=152000000 bytes=16912801792 interval_clauses=1000000
c 00h01m14s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=153000000 bytes=16986931200 interval_clauses=1000000
c 00h01m14s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=154000000 bytes=17083682816 interval_clauses=1000000
c 00h01m15s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=155000000 bytes=17175855104 interval_clauses=1000000
c 00h01m15s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=156000000 bytes=17258835968 interval_clauses=1000000
c 00h01m15s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=157000000 bytes=17352273920 interval_clauses=1000000
c 00h01m16s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=158000000 bytes=17438490624 interval_clauses=1000000
c 00h01m16s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=159000000 bytes=17515589632 interval_clauses=1000000
c 00h01m16s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=160000000 bytes=17607499776 interval_clauses=1000000
c 00h01m16s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=161000000 bytes=17694007296 interval_clauses=1000000
c 00h01m17s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=162000000 bytes=17767022592 interval_clauses=1000000
c 00h01m17s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=163000000 bytes=17866457088 interval_clauses=1000000
c 00h01m17s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=164000000 bytes=17958096896 interval_clauses=1000000
c 00h01m17s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=165000000 bytes=18037346304 interval_clauses=1000000
c 00h01m18s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=166000000 bytes=18131447808 interval_clauses=1000000
c 00h01m18s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=167000000 bytes=18224136192 interval_clauses=1000000
c 00h01m18s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=168000000 bytes=18303373312 interval_clauses=1000000
c 00h01m19s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=169000000 bytes=18382905344 interval_clauses=1000000
c 00h01m19s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=170000000 bytes=18473762816 interval_clauses=1000000
c 00h01m19s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=171000000 bytes=18564628480 interval_clauses=1000000
c 00h01m19s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=172000000 bytes=18640916480 interval_clauses=1000000
c 00h01m20s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=173000000 bytes=18736656384 interval_clauses=1000000
c 00h01m20s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=174000000 bytes=18829082624 interval_clauses=1000000
c 00h01m20s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=175000000 bytes=18910515200 interval_clauses=1000000
c 00h01m21s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=176000000 bytes=18994827264 interval_clauses=1000000
c 00h01m21s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=177000000 bytes=19078930432 interval_clauses=1000000
c 00h01m21s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=178000000 bytes=19158200320 interval_clauses=1000000
c 00h01m21s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=179000000 bytes=19241865216 interval_clauses=1000000
c 00h01m22s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=180000000 bytes=19320324096 interval_clauses=1000000
c 00h01m22s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=181000000 bytes=19385565184 interval_clauses=1000000
c 00h01m22s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=182000000 bytes=19477307392 interval_clauses=1000000
c 00h01m22s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=183000000 bytes=19558473728 interval_clauses=1000000
c 00h01m23s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=184000000 bytes=19628765184 interval_clauses=1000000
c 00h01m23s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=185000000 bytes=19715620864 interval_clauses=1000000
c 00h01m23s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=186000000 bytes=19801313280 interval_clauses=1000000
c 00h01m23s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=187000000 bytes=19874840576 interval_clauses=1000000
c 00h01m24s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=188000000 bytes=19962576896 interval_clauses=1000000
c 00h01m24s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=189000000 bytes=20040802304 interval_clauses=1000000
c 00h01m24s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=190000000 bytes=20107530240 interval_clauses=1000000
c 00h01m24s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=191000000 bytes=20199383040 interval_clauses=1000000
c 00h01m25s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=192000000 bytes=20280524800 interval_clauses=1000000
c 00h01m25s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=193000000 bytes=20347236352 interval_clauses=1000000
c 00h01m25s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=194000000 bytes=20441686016 interval_clauses=1000000
c 00h01m26s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=195000000 bytes=20517511168 interval_clauses=1000000
c 00h01m26s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=196000000 bytes=20581822464 interval_clauses=1000000
c 00h01m26s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=197000000 bytes=20669771776 interval_clauses=1000000
c 00h01m26s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=198000000 bytes=20751134720 interval_clauses=1000000
c 00h01m27s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=199000000 bytes=20819017728 interval_clauses=1000000
