c cmd: /host-parser-bin/kat_xcsp_b85de3f1_dirty_logscop_directexpr_norootlp_20260521 /bench/competition/2022-2025/COP22to25/MultiAgentPathFinding-table-mks-g32-p10-a10_c22.xml.lzma --encoder log-scop --cop-objective-cut direct-expr --order-ge-table mdd-tl --no-root-lp-bound --progress
c 00h00m00s | solve:start
c 00h00m16s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=35000000 bytes=4261842944 interval_clauses=1000000
c 00h00m16s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=36000000 bytes=4371816448 interval_clauses=1000000
c 00h00m16s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=37000000 bytes=4477104128 interval_clauses=1000000
c 00h00m16s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=38000000 bytes=4582379520 interval_clauses=1000000
c 00h00m17s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=39000000 bytes=4701323264 interval_clauses=1000000
c 00h00m17s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=40000000 bytes=4799586304 interval_clauses=1000000
c 00h00m17s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=41000000 bytes=4904964096 interval_clauses=1000000
c 00h00m18s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=42000000 bytes=5010202624 interval_clauses=1000000
c 00h00m18s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=43000000 bytes=5128806400 interval_clauses=1000000
c 00h00m18s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=44000000 bytes=5235032064 interval_clauses=1000000
c 00h00m19s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=45000000 bytes=5333774336 interval_clauses=1000000
c 00h00m19s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=46000000 bytes=5439717376 interval_clauses=1000000
c 00h00m19s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=47000000 bytes=5558333440 interval_clauses=1000000
c 00h00m20s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=48000000 bytes=5662187520 interval_clauses=1000000
c 00h00m20s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=49000000 bytes=5768564736 interval_clauses=1000000
c 00h00m20s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=50000000 bytes=5867134976 interval_clauses=1000000
c 00h00m21s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=51000000 bytes=5985865728 interval_clauses=1000000
c 00h00m21s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=52000000 bytes=6091362304 interval_clauses=1000000
c 00h00m21s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=53000000 bytes=6195212288 interval_clauses=1000000
c 00h00m21s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=54000000 bytes=6293745664 interval_clauses=1000000
c 00h00m22s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=55000000 bytes=6412578816 interval_clauses=1000000
c 00h00m22s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=56000000 bytes=6518243328 interval_clauses=1000000
c 00h00m23s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=57000000 bytes=6897745920 interval_clauses=1000000
c 00h00m23s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=58000000 bytes=7009947648 interval_clauses=1000000
c 00h00m23s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=59000000 bytes=7115079680 interval_clauses=1000000
c 00h00m24s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=60000000 bytes=7229538304 interval_clauses=1000000
c 00h00m24s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=61000000 bytes=7334989824 interval_clauses=1000000
c 00h00m24s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=62000000 bytes=7447212032 interval_clauses=1000000
c 00h00m25s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=63000000 bytes=7552778240 interval_clauses=1000000
c 00h00m25s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=64000000 bytes=7657725952 interval_clauses=1000000
c 00h00m25s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=65000000 bytes=7763505152 interval_clauses=1000000
c 00h00m26s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=66000000 bytes=7875428352 interval_clauses=1000000
c 00h00m26s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=67000000 bytes=7980900352 interval_clauses=1000000
c 00h00m27s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=68000000 bytes=8087937024 interval_clauses=1000000
c 00h00m27s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=69000000 bytes=8191119360 interval_clauses=1000000
c 00h00m27s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=70000000 bytes=8303181824 interval_clauses=1000000
c 00h00m28s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=71000000 bytes=8409268224 interval_clauses=1000000
c 00h00m28s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=72000000 bytes=8515272704 interval_clauses=1000000
c 00h00m28s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=73000000 bytes=8621158400 interval_clauses=1000000
c 00h00m28s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=74000000 bytes=8731148288 interval_clauses=1000000
c 00h00m29s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=75000000 bytes=8837042176 interval_clauses=1000000
c 00h00m29s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=76000000 bytes=8942510080 interval_clauses=1000000
c 00h00m29s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=77000000 bytes=9047863296 interval_clauses=1000000
c 00h00m30s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=78000000 bytes=9159303168 interval_clauses=1000000
c 00h00m30s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=79000000 bytes=9264922624 interval_clauses=1000000
c 00h00m30s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=80000000 bytes=9370505216 interval_clauses=1000000
c 00h00m31s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=81000000 bytes=9476300800 interval_clauses=1000000
c 00h00m31s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=82000000 bytes=9587826688 interval_clauses=1000000
c 00h00m31s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=83000000 bytes=9693745152 interval_clauses=1000000
c 00h00m32s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=84000000 bytes=9799667712 interval_clauses=1000000
c 00h00m32s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=85000000 bytes=9903276032 interval_clauses=1000000
c 00h00m32s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=86000000 bytes=10015522816 interval_clauses=1000000
c 00h00m33s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=87000000 bytes=10120818688 interval_clauses=1000000
c 00h00m33s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=88000000 bytes=10226266112 interval_clauses=1000000
c 00h00m33s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=89000000 bytes=10338324480 interval_clauses=1000000
c 00h00m34s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=90000000 bytes=10443415552 interval_clauses=1000000
c 00h00m34s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=91000000 bytes=10548903936 interval_clauses=1000000
c 00h00m34s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=92000000 bytes=10654134272 interval_clauses=1000000
c 00h00m34s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=93000000 bytes=10766123008 interval_clauses=1000000
c 00h00m35s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=94000000 bytes=10871607296 interval_clauses=1000000
c 00h00m35s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=95000000 bytes=10976997376 interval_clauses=1000000
c 00h00m35s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=96000000 bytes=11082256384 interval_clauses=1000000
c 00h00m36s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=97000000 bytes=11194347520 interval_clauses=1000000
c 00h00m36s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=98000000 bytes=11299500032 interval_clauses=1000000
c 00h00m36s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=99000000 bytes=11404800000 interval_clauses=1000000
c 00h00m37s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=100000000 bytes=11510120448 interval_clauses=1000000
c 00h00m37s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=101000000 bytes=11622412288 interval_clauses=1000000
c 00h00m37s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=102000000 bytes=11727654912 interval_clauses=1000000
c 00h00m38s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=103000000 bytes=11833028608 interval_clauses=1000000
c 00h00m38s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=104000000 bytes=11938500608 interval_clauses=1000000
c 00h00m38s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=105000000 bytes=12050448384 interval_clauses=1000000
c 00h00m39s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=106000000 bytes=12155985920 interval_clauses=1000000
c 00h00m39s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=107000000 bytes=12261339136 interval_clauses=1000000
c 00h00m39s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=108000000 bytes=12366422016 interval_clauses=1000000
c 00h00m40s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=109000000 bytes=12478402560 interval_clauses=1000000
c 00h00m40s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=110000000 bytes=12601647104 interval_clauses=1000000
c 00h00m40s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=111000000 bytes=12707237888 interval_clauses=1000000
c 00h00m40s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=112000000 bytes=12812382208 interval_clauses=1000000
c 00h00m41s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=113000000 bytes=12924264448 interval_clauses=1000000
c 00h00m41s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=114000000 bytes=13030027264 interval_clauses=1000000
c 00h00m41s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=115000000 bytes=13135327232 interval_clauses=1000000
c 00h00m42s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=116000000 bytes=13247324160 interval_clauses=1000000
c 00h00m42s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=117000000 bytes=13352562688 interval_clauses=1000000
c 00h00m43s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=118000000 bytes=14003974144 interval_clauses=1000000
c 00h00m43s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=119000000 bytes=14109360128 interval_clauses=1000000
c 00h00m44s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=120000000 bytes=14221271040 interval_clauses=1000000
c 00h00m44s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=121000000 bytes=14326882304 interval_clauses=1000000
c 00h00m44s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=122000000 bytes=14432411648 interval_clauses=1000000
c 00h00m45s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=123000000 bytes=14537654272 interval_clauses=1000000
c 00h00m45s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=124000000 bytes=14649495552 interval_clauses=1000000
c 00h00m45s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=125000000 bytes=14754902016 interval_clauses=1000000
c 00h00m46s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=126000000 bytes=14860574720 interval_clauses=1000000
c 00h00m46s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=127000000 bytes=14965723136 interval_clauses=1000000
c 00h00m46s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=128000000 bytes=15077728256 interval_clauses=1000000
c 00h00m47s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=129000000 bytes=15183065088 interval_clauses=1000000
c 00h00m47s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=130000000 bytes=15288311808 interval_clauses=1000000
c 00h00m47s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=131000000 bytes=15393771520 interval_clauses=1000000
c 00h00m47s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=132000000 bytes=15506026496 interval_clauses=1000000
c 00h00m48s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=133000000 bytes=15611240448 interval_clauses=1000000
c 00h00m48s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=134000000 bytes=15716765696 interval_clauses=1000000
c 00h00m49s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=135000000 bytes=15822336000 interval_clauses=1000000
c 00h00m49s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=136000000 bytes=15934566400 interval_clauses=1000000
c 00h00m50s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=137000000 bytes=16040574976 interval_clauses=1000000
c 00h00m50s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=138000000 bytes=16146538496 interval_clauses=1000000
c 00h00m50s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=139000000 bytes=16250007552 interval_clauses=1000000
c 00h00m51s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=140000000 bytes=16362131456 interval_clauses=1000000
c 00h00m51s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=141000000 bytes=16467361792 interval_clauses=1000000
c 00h00m51s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=142000000 bytes=16572604416 interval_clauses=1000000
c 00h00m52s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=143000000 bytes=16684597248 interval_clauses=1000000
c 00h00m52s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=144000000 bytes=16790044672 interval_clauses=1000000
c 00h00m52s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=145000000 bytes=16895533056 interval_clauses=1000000
c 00h00m53s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=146000000 bytes=17000628224 interval_clauses=1000000
c 00h00m53s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=147000000 bytes=17112780800 interval_clauses=1000000
c 00h00m53s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=148000000 bytes=17218195456 interval_clauses=1000000
c 00h00m54s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=149000000 bytes=17323671552 interval_clauses=1000000
c 00h00m54s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=150000000 bytes=17429139456 interval_clauses=1000000
c 00h00m54s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=151000000 bytes=17541046272 interval_clauses=1000000
c 00h00m54s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=152000000 bytes=17646555136 interval_clauses=1000000
c 00h00m55s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=153000000 bytes=17752141824 interval_clauses=1000000
c 00h00m55s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=154000000 bytes=17857736704 interval_clauses=1000000
c 00h00m55s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=155000000 bytes=17969659904 interval_clauses=1000000
c 00h00m56s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=156000000 bytes=18074927104 interval_clauses=1000000
c 00h00m56s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=157000000 bytes=18180829184 interval_clauses=1000000
c 00h00m56s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=158000000 bytes=18286174208 interval_clauses=1000000
c 00h00m57s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=159000000 bytes=18397851648 interval_clauses=1000000
c 00h00m57s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=160000000 bytes=18503102464 interval_clauses=1000000
c 00h00m57s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=161000000 bytes=18608193536 interval_clauses=1000000
c 00h00m58s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=162000000 bytes=18713751552 interval_clauses=1000000
c 00h00m58s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=163000000 bytes=18832666624 interval_clauses=1000000
c 00h00m58s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=164000000 bytes=18938130432 interval_clauses=1000000
c 00h00m59s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=165000000 bytes=19043930112 interval_clauses=1000000
c 00h00m59s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=166000000 bytes=19149389824 interval_clauses=1000000
c 00h00m59s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=167000000 bytes=19261669376 interval_clauses=1000000
c 00h01m00s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=168000000 bytes=19367215104 interval_clauses=1000000
c 00h01m00s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=169000000 bytes=19473002496 interval_clauses=1000000
c 00h01m00s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=170000000 bytes=19577589760 interval_clauses=1000000
c 00h01m01s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=171000000 bytes=19687587840 interval_clauses=1000000
c 00h01m01s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=172000000 bytes=19794685952 interval_clauses=1000000
c 00h01m01s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=173000000 bytes=19896725504 interval_clauses=1000000
c 00h01m02s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=174000000 bytes=20008034304 interval_clauses=1000000
c 00h01m02s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=175000000 bytes=20112023552 interval_clauses=1000000
c 00h01m03s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=176000000 bytes=20222234624 interval_clauses=1000000
c 00h01m03s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=177000000 bytes=20340576256 interval_clauses=1000000
c 00h01m04s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=178000000 bytes=20467486720 interval_clauses=1000000
c 00h01m06s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=179000000 bytes=21681451008 interval_clauses=1000000
c 00h01m07s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=180000000 bytes=21800697856 interval_clauses=1000000
c 00h01m07s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=181000000 bytes=21922480128 interval_clauses=1000000
c 00h01m08s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=182000000 bytes=22045454336 interval_clauses=1000000
c 00h01m09s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=183000000 bytes=22162239488 interval_clauses=1000000
c 00h01m09s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=184000000 bytes=22278713344 interval_clauses=1000000
c 00h01m10s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=185000000 bytes=22399946752 interval_clauses=1000000
c 00h01m11s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=186000000 bytes=22523023360 interval_clauses=1000000
c 00h01m11s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=187000000 bytes=22650785792 interval_clauses=1000000
c 00h01m12s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=188000000 bytes=22767390720 interval_clauses=1000000
c 00h01m13s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=189000000 bytes=22884339712 interval_clauses=1000000
c 00h01m16s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=190000000 bytes=25202659328 interval_clauses=1000000
c 00h01m17s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=191000000 bytes=25319075840 interval_clauses=1000000
c 00h01m18s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=192000000 bytes=25435803648 interval_clauses=1000000
c 00h01m19s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=193000000 bytes=25552781312 interval_clauses=1000000
c 00h01m19s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=194000000 bytes=25675694080 interval_clauses=1000000
c 00h01m20s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=195000000 bytes=25792327680 interval_clauses=1000000
c 00h01m21s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=196000000 bytes=25918480384 interval_clauses=1000000
c 00h01m22s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=197000000 bytes=26034741248 interval_clauses=1000000
c 00h01m22s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=198000000 bytes=26180157440 interval_clauses=1000000
c 00h01m23s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=199000000 bytes=26297315328 interval_clauses=1000000
c 00h01m24s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=200000000 bytes=26413678592 interval_clauses=1000000
c 00h01m25s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=201000000 bytes=26536812544 interval_clauses=1000000
c 00h01m25s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=202000000 bytes=26653454336 interval_clauses=1000000
