c cmd: /host-parser-bin/kat_xcsp_b85de3f1_dirty_logscop_directexpr_norootlp_20260521 /bench/competition/2022-2025/COP22to25/WordGolf-7-ogd2008-50-3_c24.xml.lzma --encoder log-scop --cop-objective-cut direct-expr --order-ge-table mdd-tl --no-root-lp-bound --progress
c 00h00m00s | solve:start
c 00h01m33s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=32000000 bytes=9697910784 interval_clauses=1000000
c 00h01m33s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=33000000 bytes=9843789824 interval_clauses=1000000
c 00h01m33s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=34000000 bytes=9944768512 interval_clauses=1000000
c 00h01m36s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=35000000 bytes=13871124480 interval_clauses=1000000
c 00h01m36s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=36000000 bytes=13884362752 interval_clauses=1000000
c 00h01m37s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=37000000 bytes=13978886144 interval_clauses=1000000
c 00h01m37s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=38000000 bytes=14076022784 interval_clauses=1000000
c 00h01m38s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=39000000 bytes=14179012608 interval_clauses=1000000
c 00h01m38s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=40000000 bytes=14276251648 interval_clauses=1000000
c 00h01m38s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=41000000 bytes=14452838400 interval_clauses=1000000
c 00h01m39s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=42000000 bytes=14537490432 interval_clauses=1000000
c 00h01m39s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=43000000 bytes=14647234560 interval_clauses=1000000
c 00h01m39s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=44000000 bytes=14737842176 interval_clauses=1000000
c 00h01m40s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=45000000 bytes=14833803264 interval_clauses=1000000
c 00h01m40s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=46000000 bytes=14943690752 interval_clauses=1000000
c 00h01m41s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=47000000 bytes=15037472768 interval_clauses=1000000
c 00h01m41s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=48000000 bytes=15131340800 interval_clauses=1000000
c 00h01m41s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=49000000 bytes=15260790784 interval_clauses=1000000
c 00h01m42s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=50000000 bytes=15363031040 interval_clauses=1000000
c 00h01m42s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=51000000 bytes=15476416512 interval_clauses=1000000
c 00h01m42s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=52000000 bytes=15580487680 interval_clauses=1000000
c 00h01m43s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=53000000 bytes=15683817472 interval_clauses=1000000
c 00h01m43s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=54000000 bytes=15785717760 interval_clauses=1000000
c 00h01m44s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=55000000 bytes=15907352576 interval_clauses=1000000
c 00h01m44s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=56000000 bytes=16008990720 interval_clauses=1000000
c 00h01m44s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=57000000 bytes=16110628864 interval_clauses=1000000
c 00h01m45s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=58000000 bytes=16240427008 interval_clauses=1000000
c 00h01m45s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=59000000 bytes=16342929408 interval_clauses=1000000
c 00h01m46s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=60000000 bytes=16444428288 interval_clauses=1000000
c 00h01m46s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=61000000 bytes=16544845824 interval_clauses=1000000
c 00h01m46s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=62000000 bytes=16650268672 interval_clauses=1000000
c 00h01m47s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=63000000 bytes=16750014464 interval_clauses=1000000
c 00h01m47s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=64000000 bytes=16848748544 interval_clauses=1000000
c 00h01m47s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=65000000 bytes=16949846016 interval_clauses=1000000
c 00h01m48s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=66000000 bytes=17139941376 interval_clauses=1000000
c 00h01m48s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=67000000 bytes=17229459456 interval_clauses=1000000
c 00h01m49s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=68000000 bytes=17325998080 interval_clauses=1000000
c 00h01m49s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=69000000 bytes=17420668928 interval_clauses=1000000
c 00h01m54s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=70000000 bytes=25017303040 interval_clauses=1000000
c 00h01m54s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=71000000 bytes=25084469248 interval_clauses=1000000
c 00h01m55s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=72000000 bytes=25181945856 interval_clauses=1000000
c 00h01m55s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=73000000 bytes=25277906944 interval_clauses=1000000
c 00h01m55s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=74000000 bytes=25407025152 interval_clauses=1000000
c 00h01m56s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=75000000 bytes=25505079296 interval_clauses=1000000
c 00h01m56s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=76000000 bytes=25607528448 interval_clauses=1000000
c 00h01m57s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=77000000 bytes=25711329280 interval_clauses=1000000
c 00h01m57s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=78000000 bytes=25823473664 interval_clauses=1000000
c 00h01m57s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=79000000 bytes=25925111808 interval_clauses=1000000
c 00h01m58s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=80000000 bytes=26035060736 interval_clauses=1000000
c 00h01m58s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=81000000 bytes=26136158208 interval_clauses=1000000
c 00h01m58s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=82000000 bytes=26243473408 interval_clauses=1000000
c 00h01m59s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=83000000 bytes=26344841216 interval_clauses=1000000
c 00h01m59s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=84000000 bytes=26481582080 interval_clauses=1000000
c 00h02m00s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=85000000 bytes=26580377600 interval_clauses=1000000
c 00h02m00s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=86000000 bytes=26687823872 interval_clauses=1000000
c 00h02m00s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=87000000 bytes=26785677312 interval_clauses=1000000
c 00h02m01s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=88000000 bytes=26884341760 interval_clauses=1000000
c 00h02m01s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=89000000 bytes=26989223936 interval_clauses=1000000
c 00h02m01s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=90000000 bytes=27088183296 interval_clauses=1000000
c 00h02m02s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=91000000 bytes=27251273728 interval_clauses=1000000
c 00h02m02s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=92000000 bytes=27347542016 interval_clauses=1000000
c 00h02m03s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=93000000 bytes=27444580352 interval_clauses=1000000
c 00h02m03s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=94000000 bytes=27548975104 interval_clauses=1000000
c 00h02m03s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=95000000 bytes=27657764864 interval_clauses=1000000
c 00h02m04s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=96000000 bytes=27751903232 interval_clauses=1000000
c 00h02m04s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=97000000 bytes=27854344192 interval_clauses=1000000
c 00h02m04s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=98000000 bytes=27954491392 interval_clauses=1000000
c 00h02m05s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=99000000 bytes=28069560320 interval_clauses=1000000
c 00h02m05s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=100000000 bytes=28169707520 interval_clauses=1000000
c 00h02m06s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=101000000 bytes=28278104064 interval_clauses=1000000
c 00h02m06s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=102000000 bytes=28379811840 interval_clauses=1000000
c 00h02m06s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=103000000 bytes=28485505024 interval_clauses=1000000
c 00h02m07s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=104000000 bytes=28587413504 interval_clauses=1000000
c 00h02m07s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=105000000 bytes=28704391168 interval_clauses=1000000
c 00h02m08s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=106000000 bytes=28806029312 interval_clauses=1000000
c 00h02m08s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=107000000 bytes=28905304064 interval_clauses=1000000
c 00h02m08s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=108000000 bytes=29006934016 interval_clauses=1000000
c 00h02m09s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=109000000 bytes=29157531648 interval_clauses=1000000
c 00h02m09s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=110000000 bytes=29266513920 interval_clauses=1000000
c 00h02m09s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=111000000 bytes=29363146752 interval_clauses=1000000
c 00h02m10s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=112000000 bytes=29457285120 interval_clauses=1000000
c 00h02m10s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=113000000 bytes=29560815616 interval_clauses=1000000
c 00h02m11s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=114000000 bytes=29658669056 interval_clauses=1000000
c 00h02m11s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=115000000 bytes=29757333504 interval_clauses=1000000
c 00h02m11s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=116000000 bytes=29930295296 interval_clauses=1000000
c 00h02m12s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=117000000 bytes=30030344192 interval_clauses=1000000
c 00h02m12s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=118000000 bytes=30126366720 interval_clauses=1000000
c 00h02m12s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=119000000 bytes=30226845696 interval_clauses=1000000
c 00h02m13s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=120000000 bytes=30332940288 interval_clauses=1000000
c 00h02m13s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=121000000 bytes=30429442048 interval_clauses=1000000
c 00h02m14s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=122000000 bytes=30529650688 interval_clauses=1000000
c 00h02m14s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=123000000 bytes=30623518720 interval_clauses=1000000
c 00h02m14s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=124000000 bytes=30758645760 interval_clauses=1000000
c 00h02m15s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=125000000 bytes=30856699904 interval_clauses=1000000
c 00h02m15s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=126000000 bytes=30958338048 interval_clauses=1000000
c 00h02m15s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=127000000 bytes=31062138880 interval_clauses=1000000
c 00h02m16s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=128000000 bytes=31174320128 interval_clauses=1000000
c 00h02m16s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=129000000 bytes=31273865216 interval_clauses=1000000
c 00h02m17s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=130000000 bytes=31384895488 interval_clauses=1000000
c 00h02m17s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=131000000 bytes=31486803968 interval_clauses=1000000
c 00h02m17s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=132000000 bytes=31594119168 interval_clauses=1000000
c 00h02m18s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=133000000 bytes=31695486976 interval_clauses=1000000
c 00h02m18s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=134000000 bytes=31832637440 interval_clauses=1000000
c 00h02m19s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=135000000 bytes=31931117568 interval_clauses=1000000
c 00h02m19s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=136000000 bytes=32034238464 interval_clauses=1000000
c 00h02m20s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=137000000 bytes=32130469888 interval_clauses=1000000
c 00h02m20s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=138000000 bytes=32227241984 interval_clauses=1000000
c 00h02m20s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=139000000 bytes=32325976064 interval_clauses=1000000
c 00h02m29s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=140000000 bytes=47335219200 interval_clauses=1000000
c 00h02m30s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=141000000 bytes=47436333056 interval_clauses=1000000
c 00h02m30s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=142000000 bytes=47600947200 interval_clauses=1000000
c 00h02m31s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=143000000 bytes=47706832896 interval_clauses=1000000
c 00h02m31s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=144000000 bytes=47806029824 interval_clauses=1000000
c 00h02m31s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=145000000 bytes=47900168192 interval_clauses=1000000
c 00h02m32s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=146000000 bytes=48000856064 interval_clauses=1000000
c 00h02m32s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=147000000 bytes=48106000384 interval_clauses=1000000
c 00h02m32s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=148000000 bytes=48202076160 interval_clauses=1000000
c 00h02m33s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=149000000 bytes=48321060864 interval_clauses=1000000
c 00h02m33s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=150000000 bytes=48429572096 interval_clauses=1000000
c 00h02m34s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=151000000 bytes=48538980352 interval_clauses=1000000
c 00h02m34s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=152000000 bytes=48642781184 interval_clauses=1000000
c 00h02m34s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=153000000 bytes=48748474368 interval_clauses=1000000
c 00h02m35s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=154000000 bytes=48850112512 interval_clauses=1000000
c 00h02m35s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=155000000 bytes=48966619136 interval_clauses=1000000
c 00h02m35s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=156000000 bytes=49066164224 interval_clauses=1000000
c 00h02m36s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=157000000 bytes=49167802368 interval_clauses=1000000
c 00h02m36s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=158000000 bytes=49269710848 interval_clauses=1000000
c 00h02m37s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=159000000 bytes=49422401536 interval_clauses=1000000
c 00h02m37s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=160000000 bytes=49522819072 interval_clauses=1000000
c 00h02m37s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=161000000 bytes=49618710528 interval_clauses=1000000
c 00h02m38s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=162000000 bytes=49715752960 interval_clauses=1000000
c 00h02m38s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=163000000 bytes=49819013120 interval_clauses=1000000
c 00h02m38s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=164000000 bytes=49916325888 interval_clauses=1000000
c 00h02m39s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=165000000 bytes=50013855744 interval_clauses=1000000
c 00h02m39s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=166000000 bytes=50109616128 interval_clauses=1000000
c 00h02m40s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=167000000 bytes=50276585472 interval_clauses=1000000
c 00h02m40s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=168000000 bytes=50374701056 interval_clauses=1000000
c 00h02m40s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=169000000 bytes=50475249664 interval_clauses=1000000
c 00h02m41s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=170000000 bytes=50575937536 interval_clauses=1000000
c 00h02m41s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=171000000 bytes=50678386688 interval_clauses=1000000
c 00h02m41s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=172000000 bytes=50773057536 interval_clauses=1000000
c 00h02m42s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=173000000 bytes=50873475072 interval_clauses=1000000
c 00h02m42s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=174000000 bytes=50990034944 interval_clauses=1000000
c 00h02m43s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=175000000 bytes=51101728768 interval_clauses=1000000
c 00h02m43s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=176000000 bytes=51202285568 interval_clauses=1000000
c 00h02m43s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=177000000 bytes=51305074688 interval_clauses=1000000
c 00h02m44s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=178000000 bytes=51417255936 interval_clauses=1000000
c 00h02m44s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=179000000 bytes=51518894080 interval_clauses=1000000
c 00h02m45s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=180000000 bytes=51629113344 interval_clauses=1000000
c 00h02m45s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=181000000 bytes=51731763200 interval_clauses=1000000
c 00h02m45s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=182000000 bytes=51839348736 interval_clauses=1000000
c 00h02m46s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=183000000 bytes=51938893824 interval_clauses=1000000
c 00h02m46s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=184000000 bytes=52076646400 interval_clauses=1000000
c 00h02m46s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=185000000 bytes=52178145280 interval_clauses=1000000
c 00h02m47s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=186000000 bytes=52285521920 interval_clauses=1000000
c 00h02m47s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=187000000 bytes=52383645696 interval_clauses=1000000
c 00h02m48s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=188000000 bytes=52479946752 interval_clauses=1000000
c 00h02m48s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=189000000 bytes=52578611200 interval_clauses=1000000
c 00h02m48s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=190000000 bytes=52683223040 interval_clauses=1000000
c 00h02m49s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=191000000 bytes=52781617152 interval_clauses=1000000
c 00h02m49s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=192000000 bytes=52947312640 interval_clauses=1000000
c 00h02m49s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=193000000 bytes=53043064832 interval_clauses=1000000
c 00h02m50s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=194000000 bytes=53149491200 interval_clauses=1000000
c 00h02m50s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=195000000 bytes=53249638400 interval_clauses=1000000
c 00h02m51s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=196000000 bytes=53345869824 interval_clauses=1000000
c 00h02m51s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=197000000 bytes=53442363392 interval_clauses=1000000
c 00h02m51s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=198000000 bytes=53548457984 interval_clauses=1000000
c 00h02m52s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=199000000 bytes=53646241792 interval_clauses=1000000
c 00h02m52s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=200000000 bytes=53773598720 interval_clauses=1000000
c 00h02m52s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=201000000 bytes=53879021568 interval_clauses=1000000
c 00h02m53s | memory:rss checkpoint=encode_clause_sample stage=log-scop clauses=202000000 bytes=53984174080 interval_clauses=1000000
