c cmd: /host-parser-bin/kat_xcsp_b85de3f1_dirty_memoryguard_20260521 /bench/competition/2022-2025/COP22to25/Benzenoide-13_c23.xml.lzma --encoder order-ge --order-ge-eq-ne direct-order --order-ge-table mdd-tl --memory-guard-gib 64 --memory-guard-fallback extprop --cop-pipeline guarded-basic --cop-objective-cut direct-expr --progress
c 00h00m00s | solve:start
c 00h17m49s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=119000000 bytes=25904570368 interval_clauses=1000000
c 00h17m49s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=120000000 bytes=25915744256 interval_clauses=1000000
c 00h17m49s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=121000000 bytes=25932185600 interval_clauses=1000000
c 00h17m50s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=122000000 bytes=25964531712 interval_clauses=1000000
c 00h17m50s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=123000000 bytes=25999781888 interval_clauses=1000000
c 00h17m50s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=124000000 bytes=26044375040 interval_clauses=1000000
c 00h17m50s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=125000000 bytes=26075291648 interval_clauses=1000000
c 00h17m50s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=126000000 bytes=26115395584 interval_clauses=1000000
c 00h17m51s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=127000000 bytes=26170433536 interval_clauses=1000000
c 00h17m51s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=128000000 bytes=26215636992 interval_clauses=1000000
c 00h17m51s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=129000000 bytes=26249490432 interval_clauses=1000000
c 00h17m51s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=130000000 bytes=26299478016 interval_clauses=1000000
c 00h17m52s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=131000000 bytes=26334920704 interval_clauses=1000000
c 00h17m52s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=132000000 bytes=26381492224 interval_clauses=1000000
c 00h17m52s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=133000000 bytes=26443505664 interval_clauses=1000000
c 00h17m52s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=134000000 bytes=26489143296 interval_clauses=1000000
c 00h17m53s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=135000000 bytes=26537091072 interval_clauses=1000000
c 00h17m53s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=136000000 bytes=26633056256 interval_clauses=1000000
c 00h17m53s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=137000000 bytes=26693488640 interval_clauses=1000000
c 00h17m54s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=138000000 bytes=26714714112 interval_clauses=1000000
c 00h17m54s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=139000000 bytes=26779467776 interval_clauses=1000000
c 00h17m54s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=140000000 bytes=26813706240 interval_clauses=1000000
c 00h17m54s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=141000000 bytes=26863321088 interval_clauses=1000000
c 00h17m55s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=142000000 bytes=26908729344 interval_clauses=1000000
c 00h17m55s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=143000000 bytes=26943528960 interval_clauses=1000000
c 00h17m55s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=144000000 bytes=26987716608 interval_clauses=1000000
c 00h17m55s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=145000000 bytes=27027922944 interval_clauses=1000000
c 00h17m55s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=146000000 bytes=27073413120 interval_clauses=1000000
c 00h17m56s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=147000000 bytes=27116228608 interval_clauses=1000000
c 00h17m56s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=148000000 bytes=27158056960 interval_clauses=1000000
c 00h17m56s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=149000000 bytes=27231518720 interval_clauses=1000000
c 00h17m57s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=150000000 bytes=27266195456 interval_clauses=1000000
c 00h17m57s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=151000000 bytes=27304583168 interval_clauses=1000000
c 00h17m57s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=152000000 bytes=27346784256 interval_clauses=1000000
c 00h17m57s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=153000000 bytes=27409383424 interval_clauses=1000000
c 00h17m57s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=154000000 bytes=27449225216 interval_clauses=1000000
c 00h17m58s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=155000000 bytes=27484553216 interval_clauses=1000000
c 00h17m58s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=156000000 bytes=27526946816 interval_clauses=1000000
c 00h17m58s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=157000000 bytes=27567050752 interval_clauses=1000000
c 00h18m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=158000000 bytes=27658620928 interval_clauses=1000000
c 00h18m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=159000000 bytes=27672072192 interval_clauses=1000000
c 00h18m01s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=160000000 bytes=27696197632 interval_clauses=1000000
c 00h18m03s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=161000000 bytes=30825148416 interval_clauses=1000000
c 00h18m03s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=162000000 bytes=30857187328 interval_clauses=1000000
c 00h18m03s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=163000000 bytes=30901260288 interval_clauses=1000000
c 00h18m04s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=164000000 bytes=30937153536 interval_clauses=1000000
c 00h18m04s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=165000000 bytes=30984486912 interval_clauses=1000000
c 00h18m04s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=166000000 bytes=31026892800 interval_clauses=1000000
c 00h18m04s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=167000000 bytes=31078830080 interval_clauses=1000000
c 00h18m05s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=168000000 bytes=31120756736 interval_clauses=1000000
c 00h18m05s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=169000000 bytes=31145971712 interval_clauses=1000000
c 00h18m05s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=170000000 bytes=31198240768 interval_clauses=1000000
c 00h18m05s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=171000000 bytes=31239274496 interval_clauses=1000000
c 00h18m05s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=172000000 bytes=31299829760 interval_clauses=1000000
c 00h18m06s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=173000000 bytes=31346360320 interval_clauses=1000000
c 00h18m06s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=174000000 bytes=31400714240 interval_clauses=1000000
c 00h18m06s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=175000000 bytes=31464468480 interval_clauses=1000000
c 00h18m06s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=176000000 bytes=31547727872 interval_clauses=1000000
c 00h18m07s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=177000000 bytes=31571447808 interval_clauses=1000000
c 00h18m07s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=178000000 bytes=31609139200 interval_clauses=1000000
c 00h18m07s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=179000000 bytes=31636426752 interval_clauses=1000000
c 00h18m07s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=180000000 bytes=31675973632 interval_clauses=1000000
c 00h18m08s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=181000000 bytes=31720230912 interval_clauses=1000000
c 00h18m08s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=182000000 bytes=31772073984 interval_clauses=1000000
c 00h18m08s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=183000000 bytes=31812083712 interval_clauses=1000000
c 00h18m08s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=184000000 bytes=31858667520 interval_clauses=1000000
c 00h18m09s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=185000000 bytes=31904296960 interval_clauses=1000000
c 00h18m09s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=186000000 bytes=31950188544 interval_clauses=1000000
c 00h18m09s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=187000000 bytes=31991496704 interval_clauses=1000000
c 00h18m09s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=188000000 bytes=32067190784 interval_clauses=1000000
c 00h18m09s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=189000000 bytes=32101310464 interval_clauses=1000000
c 00h18m10s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=190000000 bytes=32144195584 interval_clauses=1000000
c 00h18m10s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=191000000 bytes=32187707392 interval_clauses=1000000
c 00h18m10s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=192000000 bytes=32239169536 interval_clauses=1000000
c 00h18m10s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=193000000 bytes=32260734976 interval_clauses=1000000
c 00h18m11s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=194000000 bytes=32305778688 interval_clauses=1000000
c 00h18m11s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=195000000 bytes=32347615232 interval_clauses=1000000
c 00h18m11s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=196000000 bytes=32389656576 interval_clauses=1000000
c 00h18m13s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=197000000 bytes=32472899584 interval_clauses=1000000
c 00h18m13s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=198000000 bytes=32491663360 interval_clauses=1000000
c 00h18m14s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=199000000 bytes=32520642560 interval_clauses=1000000
