c cmd: /host-parser-bin/kat_xcsp_b85de3f1_dirty_memoryguard_20260521 /bench/competition/2022-2025/COP22to25/TestScheduling-t030m20r10-1_c24.xml.lzma --encoder order-ge --order-ge-eq-ne direct-order --order-ge-table mdd-tl --memory-guard-gib 64 --memory-guard-fallback extprop --cop-pipeline guarded-basic --cop-objective-cut direct-expr --progress --no-root-lp-bound
c 00h00m00s | solve:start
c 00h00m23s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=32000000 bytes=4602933248 interval_clauses=1000000
c 00h00m23s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=33000000 bytes=4718284800 interval_clauses=1000000
c 00h00m24s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=34000000 bytes=4833837056 interval_clauses=1000000
c 00h00m24s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=35000000 bytes=4956479488 interval_clauses=1000000
c 00h00m25s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=36000000 bytes=5072097280 interval_clauses=1000000
c 00h00m25s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=37000000 bytes=5185409024 interval_clauses=1000000
c 00h00m26s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=38000000 bytes=5301178368 interval_clauses=1000000
c 00h00m26s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=39000000 bytes=5423792128 interval_clauses=1000000
c 00h00m27s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=40000000 bytes=5539176448 interval_clauses=1000000
c 00h00m27s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=41000000 bytes=5654687744 interval_clauses=1000000
c 00h00m28s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=42000000 bytes=5768269824 interval_clauses=1000000
c 00h00m28s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=43000000 bytes=5890973696 interval_clauses=1000000
c 00h00m29s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=44000000 bytes=6006505472 interval_clauses=1000000
c 00h00m29s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=45000000 bytes=6122045440 interval_clauses=1000000
c 00h00m30s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=46000000 bytes=6237601792 interval_clauses=1000000
c 00h00m30s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=47000000 bytes=6360182784 interval_clauses=1000000
c 00h00m31s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=48000000 bytes=6466285568 interval_clauses=1000000
c 00h00m31s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=49000000 bytes=6494449664 interval_clauses=1000000
c 00h00m32s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=50000000 bytes=6495780864 interval_clauses=1000000
c 00h00m32s | stage:encode(order-ge):done ms=23752 sat_vars=2763317 sat_clauses=50201176 ext_ge_specs=0 relaxed_circuits=0
c 00h00m47s | stage:sat:init solver=CaDiCaL vars=2763317 clauses=50201176
c 00h00m47s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cumulative_cegar_rounds=1 cop_cegar_rounds=1 assumptions=0 phase_lits=0
c 00h00m48s | stage:sat:solve:done round=1 ms=1036 result=Sat assumptions=0 phase_lits=0
c 00h00m48s | stage:decode:start round=1 requested_int_ids=60
c 00h00m48s | stage:decode:final:start round=1 requested_int_ids=60
c 00h00m48s | stage:decode:done round=1 int_assignments=60
c 00h00m48s | stage:relaxation:done clauses_added=0 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=1 cumulative_cegar_added_clauses=0 cop_cegar_failures=0 cop_cegar_rounds=1 cop_cegar_added_clauses=0
c 00h00m48s | result:Sat
c 00h00m48s | objective:incumbent kind=initial value=11355 rounds=1 improvements=0
o 11355
c 00h00m48s | stage:sat:init solver=CaDiCaL vars=2763317 clauses=50201176
c 00h00m48s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cumulative_cegar_rounds=2 cop_cegar_rounds=2 assumptions=0 phase_lits=336594
c 00h00m48s | stage:sat:solve:done round=1 ms=359 result=Sat assumptions=0 phase_lits=336594
c 00h00m48s | stage:decode:start round=1 requested_int_ids=60
c 00h00m48s | stage:relaxation:done round=1 clauses_added=660316 circuit_clauses_added=0 cumulative_clauses_added=0 cop_clauses_added=660316 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=2 cumulative_cegar_added_clauses=0 cop_cegar_failures=1 cop_cegar_rounds=2 cop_cegar_added_clauses=660316
c 00h00m49s | stage:sat:solve:start round=2 circuit_cegar_rounds=- cumulative_cegar_rounds=3 cop_cegar_rounds=3 assumptions=0 phase_lits=336594
c 00h00m49s | stage:sat:solve:done round=2 ms=357 result=Sat assumptions=0 phase_lits=336594
c 00h00m49s | stage:decode:start round=2 requested_int_ids=60
c 00h00m49s | stage:decode:final:start round=2 requested_int_ids=60
c 00h00m49s | stage:decode:done round=2 int_assignments=60
c 00h00m49s | stage:relaxation:done clauses_added=0 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=3 cumulative_cegar_added_clauses=0 cop_cegar_failures=1 cop_cegar_rounds=3 cop_cegar_added_clauses=660316
c 00h00m49s | result:Sat
c 00h00m49s | objective:incumbent kind=improvement value=11354 rounds=2 improvements=1
o 11354
c 00h00m49s | stage:sat:init solver=CaDiCaL vars=2763317 clauses=50201176
c 00h00m49s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cumulative_cegar_rounds=4 cop_cegar_rounds=4 assumptions=0 phase_lits=336594
c 00h00m50s | stage:sat:solve:done round=1 ms=332 result=Sat assumptions=0 phase_lits=336594
c 00h00m50s | stage:decode:start round=1 requested_int_ids=60
c 00h00m50s | stage:relaxation:done round=1 clauses_added=660316 circuit_clauses_added=0 cumulative_clauses_added=0 cop_clauses_added=660316 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=4 cumulative_cegar_added_clauses=0 cop_cegar_failures=2 cop_cegar_rounds=4 cop_cegar_added_clauses=1320632
c 00h00m50s | stage:sat:solve:start round=2 circuit_cegar_rounds=- cumulative_cegar_rounds=5 cop_cegar_rounds=5 assumptions=0 phase_lits=336594
c 00h00m51s | stage:sat:solve:done round=2 ms=360 result=Sat assumptions=0 phase_lits=336594
c 00h00m51s | stage:decode:start round=2 requested_int_ids=60
c 00h00m51s | stage:decode:final:start round=2 requested_int_ids=60
c 00h00m51s | stage:decode:done round=2 int_assignments=60
c 00h00m51s | stage:relaxation:done clauses_added=0 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=5 cumulative_cegar_added_clauses=0 cop_cegar_failures=2 cop_cegar_rounds=5 cop_cegar_added_clauses=1320632
c 00h00m51s | result:Sat
c 00h00m51s | objective:incumbent kind=improvement value=11353 rounds=3 improvements=2
o 11353
c 00h00m51s | stage:sat:init solver=CaDiCaL vars=2763317 clauses=50201176
c 00h00m51s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cumulative_cegar_rounds=6 cop_cegar_rounds=6 assumptions=0 phase_lits=336594
c 00h00m51s | stage:sat:solve:done round=1 ms=340 result=Sat assumptions=0 phase_lits=336594
c 00h00m51s | stage:decode:start round=1 requested_int_ids=60
c 00h00m51s | stage:relaxation:done round=1 clauses_added=660316 circuit_clauses_added=0 cumulative_clauses_added=0 cop_clauses_added=660316 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=6 cumulative_cegar_added_clauses=0 cop_cegar_failures=3 cop_cegar_rounds=6 cop_cegar_added_clauses=1980948
c 00h00m52s | stage:sat:solve:start round=2 circuit_cegar_rounds=- cumulative_cegar_rounds=7 cop_cegar_rounds=7 assumptions=0 phase_lits=336594
c 00h00m52s | stage:sat:solve:done round=2 ms=367 result=Sat assumptions=0 phase_lits=336594
c 00h00m52s | stage:decode:start round=2 requested_int_ids=60
c 00h00m52s | stage:decode:final:start round=2 requested_int_ids=60
c 00h00m52s | stage:decode:done round=2 int_assignments=60
c 00h00m52s | stage:relaxation:done clauses_added=0 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=7 cumulative_cegar_added_clauses=0 cop_cegar_failures=3 cop_cegar_rounds=7 cop_cegar_added_clauses=1980948
c 00h00m52s | result:Sat
c 00h00m52s | objective:incumbent kind=improvement value=11352 rounds=4 improvements=3
o 11352
c 00h00m52s | stage:sat:init solver=CaDiCaL vars=2763317 clauses=50201176
c 00h00m52s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cumulative_cegar_rounds=8 cop_cegar_rounds=8 assumptions=0 phase_lits=336594
c 00h00m52s | stage:sat:solve:done round=1 ms=341 result=Sat assumptions=0 phase_lits=336594
c 00h00m52s | stage:decode:start round=1 requested_int_ids=60
c 00h00m53s | stage:relaxation:done round=1 clauses_added=660316 circuit_clauses_added=0 cumulative_clauses_added=0 cop_clauses_added=660316 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=8 cumulative_cegar_added_clauses=0 cop_cegar_failures=4 cop_cegar_rounds=8 cop_cegar_added_clauses=2641264
c 00h00m53s | stage:sat:solve:start round=2 circuit_cegar_rounds=- cumulative_cegar_rounds=9 cop_cegar_rounds=9 assumptions=0 phase_lits=336594
c 00h00m54s | stage:sat:solve:done round=2 ms=378 result=Sat assumptions=0 phase_lits=336594
c 00h00m54s | stage:decode:start round=2 requested_int_ids=60
c 00h00m54s | stage:decode:final:start round=2 requested_int_ids=60
c 00h00m54s | stage:decode:done round=2 int_assignments=60
c 00h00m54s | stage:relaxation:done clauses_added=0 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=9 cumulative_cegar_added_clauses=0 cop_cegar_failures=4 cop_cegar_rounds=9 cop_cegar_added_clauses=2641264
c 00h00m54s | result:Sat
c 00h00m54s | objective:incumbent kind=improvement value=11351 rounds=5 improvements=4
o 11351
c 00h00m54s | stage:sat:init solver=CaDiCaL vars=2763317 clauses=50201176
c 00h00m54s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cumulative_cegar_rounds=10 cop_cegar_rounds=10 assumptions=0 phase_lits=336594
c 00h00m54s | stage:sat:solve:done round=1 ms=348 result=Sat assumptions=0 phase_lits=336594
c 00h00m54s | stage:decode:start round=1 requested_int_ids=60
c 00h00m54s | stage:relaxation:done round=1 clauses_added=660316 circuit_clauses_added=0 cumulative_clauses_added=0 cop_clauses_added=660316 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=10 cumulative_cegar_added_clauses=0 cop_cegar_failures=5 cop_cegar_rounds=10 cop_cegar_added_clauses=3301580
c 00h00m55s | stage:sat:solve:start round=2 circuit_cegar_rounds=- cumulative_cegar_rounds=11 cop_cegar_rounds=11 assumptions=0 phase_lits=336594
c 00h00m55s | stage:sat:solve:done round=2 ms=389 result=Sat assumptions=0 phase_lits=336594
c 00h00m55s | stage:decode:start round=2 requested_int_ids=60
c 00h00m55s | stage:decode:final:start round=2 requested_int_ids=60
c 00h00m55s | stage:decode:done round=2 int_assignments=60
c 00h00m55s | stage:relaxation:done clauses_added=0 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=11 cumulative_cegar_added_clauses=0 cop_cegar_failures=5 cop_cegar_rounds=11 cop_cegar_added_clauses=3301580
c 00h00m55s | result:Sat
c 00h00m55s | objective:incumbent kind=improvement value=11350 rounds=6 improvements=5
o 11350
c 00h00m55s | stage:sat:init solver=CaDiCaL vars=2763317 clauses=50201176
c 00h00m55s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cumulative_cegar_rounds=12 cop_cegar_rounds=12 assumptions=0 phase_lits=336594
c 00h00m55s | stage:sat:solve:done round=1 ms=357 result=Sat assumptions=0 phase_lits=336594
c 00h00m55s | stage:decode:start round=1 requested_int_ids=60
c 00h00m56s | stage:relaxation:done round=1 clauses_added=660316 circuit_clauses_added=0 cumulative_clauses_added=0 cop_clauses_added=660316 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=12 cumulative_cegar_added_clauses=0 cop_cegar_failures=6 cop_cegar_rounds=12 cop_cegar_added_clauses=3961896
c 00h00m56s | stage:sat:solve:start round=2 circuit_cegar_rounds=- cumulative_cegar_rounds=13 cop_cegar_rounds=13 assumptions=0 phase_lits=336594
c 00h00m56s | stage:sat:solve:done round=2 ms=395 result=Sat assumptions=0 phase_lits=336594
c 00h00m56s | stage:decode:start round=2 requested_int_ids=60
c 00h00m56s | stage:decode:final:start round=2 requested_int_ids=60
c 00h00m56s | stage:decode:done round=2 int_assignments=60
c 00h00m56s | stage:relaxation:done clauses_added=0 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=13 cumulative_cegar_added_clauses=0 cop_cegar_failures=6 cop_cegar_rounds=13 cop_cegar_added_clauses=3961896
c 00h00m56s | result:Sat
c 00h00m56s | objective:incumbent kind=improvement value=11349 rounds=7 improvements=6
o 11349
c 00h00m56s | stage:sat:init solver=CaDiCaL vars=2763317 clauses=50201176
c 00h00m56s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cumulative_cegar_rounds=14 cop_cegar_rounds=14 assumptions=0 phase_lits=336594
c 00h00m57s | stage:sat:solve:done round=1 ms=359 result=Sat assumptions=0 phase_lits=336594
c 00h00m57s | stage:decode:start round=1 requested_int_ids=60
c 00h00m57s | stage:relaxation:done round=1 clauses_added=660316 circuit_clauses_added=0 cumulative_clauses_added=0 cop_clauses_added=660316 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=14 cumulative_cegar_added_clauses=0 cop_cegar_failures=7 cop_cegar_rounds=14 cop_cegar_added_clauses=4622212
c 00h00m57s | stage:sat:solve:start round=2 circuit_cegar_rounds=- cumulative_cegar_rounds=15 cop_cegar_rounds=15 assumptions=0 phase_lits=336594
c 00h00m58s | stage:sat:solve:done round=2 ms=401 result=Sat assumptions=0 phase_lits=336594
c 00h00m58s | stage:decode:start round=2 requested_int_ids=60
c 00h00m58s | stage:decode:final:start round=2 requested_int_ids=60
c 00h00m58s | stage:decode:done round=2 int_assignments=60
c 00h00m58s | stage:relaxation:done clauses_added=0 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=15 cumulative_cegar_added_clauses=0 cop_cegar_failures=7 cop_cegar_rounds=15 cop_cegar_added_clauses=4622212
c 00h00m58s | result:Sat
c 00h00m58s | objective:incumbent kind=improvement value=11348 rounds=8 improvements=7
o 11348
c 00h00m58s | stage:sat:init solver=CaDiCaL vars=2763317 clauses=50201176
c 00h00m58s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cumulative_cegar_rounds=16 cop_cegar_rounds=16 assumptions=0 phase_lits=336594
c 00h00m58s | stage:sat:solve:done round=1 ms=374 result=Sat assumptions=0 phase_lits=336594
c 00h00m58s | stage:decode:start round=1 requested_int_ids=60
c 00h00m59s | stage:relaxation:done round=1 clauses_added=660316 circuit_clauses_added=0 cumulative_clauses_added=0 cop_clauses_added=660316 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=16 cumulative_cegar_added_clauses=0 cop_cegar_failures=8 cop_cegar_rounds=16 cop_cegar_added_clauses=5282528
c 00h00m59s | stage:sat:solve:start round=2 circuit_cegar_rounds=- cumulative_cegar_rounds=17 cop_cegar_rounds=17 assumptions=0 phase_lits=336594
c 00h01m00s | stage:sat:solve:done round=2 ms=409 result=Sat assumptions=0 phase_lits=336594
c 00h01m00s | stage:decode:start round=2 requested_int_ids=60
c 00h01m00s | stage:decode:final:start round=2 requested_int_ids=60
c 00h01m00s | stage:decode:done round=2 int_assignments=60
c 00h01m00s | stage:relaxation:done clauses_added=0 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=17 cumulative_cegar_added_clauses=0 cop_cegar_failures=8 cop_cegar_rounds=17 cop_cegar_added_clauses=5282528
c 00h01m00s | result:Sat
c 00h01m00s | objective:incumbent kind=improvement value=11347 rounds=9 improvements=8
o 11347
c 00h01m00s | stage:sat:init solver=CaDiCaL vars=2763317 clauses=50201176
c 00h01m00s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cumulative_cegar_rounds=18 cop_cegar_rounds=18 assumptions=0 phase_lits=336594
c 00h01m00s | stage:sat:solve:done round=1 ms=359 result=Sat assumptions=0 phase_lits=336594
c 00h01m00s | stage:decode:start round=1 requested_int_ids=60
c 00h01m00s | stage:relaxation:done round=1 clauses_added=660316 circuit_clauses_added=0 cumulative_clauses_added=0 cop_clauses_added=660316 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=18 cumulative_cegar_added_clauses=0 cop_cegar_failures=9 cop_cegar_rounds=18 cop_cegar_added_clauses=5942844
c 00h01m01s | stage:sat:solve:start round=2 circuit_cegar_rounds=- cumulative_cegar_rounds=19 cop_cegar_rounds=19 assumptions=0 phase_lits=336594
c 00h01m01s | stage:sat:solve:done round=2 ms=516 result=Sat assumptions=0 phase_lits=336594
c 00h01m01s | stage:decode:start round=2 requested_int_ids=60
c 00h01m01s | stage:decode:final:start round=2 requested_int_ids=60
c 00h01m01s | stage:decode:done round=2 int_assignments=60
c 00h01m01s | stage:relaxation:done clauses_added=0 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=19 cumulative_cegar_added_clauses=0 cop_cegar_failures=9 cop_cegar_rounds=19 cop_cegar_added_clauses=5942844
c 00h01m01s | result:Sat
c 00h01m01s | objective:incumbent kind=improvement value=11346 rounds=10 improvements=9
o 11346
c 00h01m01s | stage:sat:init solver=CaDiCaL vars=2763317 clauses=50201176
c 00h01m01s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cumulative_cegar_rounds=20 cop_cegar_rounds=20 assumptions=0 phase_lits=336594
c 00h01m02s | stage:sat:solve:done round=1 ms=362 result=Sat assumptions=0 phase_lits=336594
c 00h01m02s | stage:decode:start round=1 requested_int_ids=60
c 00h01m02s | stage:relaxation:done round=1 clauses_added=660316 circuit_clauses_added=0 cumulative_clauses_added=0 cop_clauses_added=660316 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=20 cumulative_cegar_added_clauses=0 cop_cegar_failures=10 cop_cegar_rounds=20 cop_cegar_added_clauses=6603160
c 00h01m02s | stage:sat:solve:start round=2 circuit_cegar_rounds=- cumulative_cegar_rounds=21 cop_cegar_rounds=21 assumptions=0 phase_lits=336594
c 00h01m03s | stage:sat:solve:done round=2 ms=505 result=Sat assumptions=0 phase_lits=336594
c 00h01m03s | stage:decode:start round=2 requested_int_ids=60
c 00h01m03s | stage:decode:final:start round=2 requested_int_ids=60
c 00h01m03s | stage:decode:done round=2 int_assignments=60
c 00h01m03s | stage:relaxation:done clauses_added=0 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=21 cumulative_cegar_added_clauses=0 cop_cegar_failures=10 cop_cegar_rounds=21 cop_cegar_added_clauses=6603160
c 00h01m03s | result:Sat
c 00h01m03s | objective:incumbent kind=improvement value=11345 rounds=11 improvements=10
o 11345
c 00h01m03s | stage:sat:init solver=CaDiCaL vars=2763317 clauses=50201176
c 00h01m03s | stage:sat:solve:start round=1 circuit_cegar_rounds=- cumulative_cegar_rounds=22 cop_cegar_rounds=22 assumptions=0 phase_lits=336594
c 00h01m03s | stage:sat:solve:done round=1 ms=366 result=Sat assumptions=0 phase_lits=336594
c 00h01m03s | stage:decode:start round=1 requested_int_ids=60
c 00h01m03s | stage:relaxation:done round=1 clauses_added=660316 circuit_clauses_added=0 cumulative_clauses_added=0 cop_clauses_added=660316 circuit_cegar_failures=0 circuit_cegar_rounds=0 circuit_cegar_added_clauses=0 cumulative_cegar_failures=0 cumulative_cegar_rounds=22 cumulative_cegar_added_clauses=0 cop_cegar_failures=11 cop_cegar_rounds=22 cop_cegar_added_clauses=7263476
c 00h01m04s | stage:sat:solve:start round=2 circuit_cegar_rounds=- cumulative_cegar_rounds=23 cop_cegar_rounds=23 assumptions=0 phase_lits=336594
c 00h01m04s | stage:sat:solve:done round=2 ms=500 result=Sat assumptions=0 phase_lits=336594
c 00h01m04s | stage:decode:start round=2 requested_int_ids=60
