c cmd: /host-parser-bin/kat_xcsp_b85de3f1_dirty_memguard64_directexpr_linkcost_20260521 /bench/competition/2022-2025/COP22to25/BinPacking-n4c1w1a_c24.xml.lzma --encoder order-ge --cop-objective-cut direct-expr --order-ge-table mdd-tl --order-ge-eq-ne direct-order --order-ge-direct-eq-ne-max-arity 2 --order-ge-shorten-link-cost --no-root-lp-bound --progress --memory-guard-gib 64 --memory-guard-fallback extprop
c 00h00m00s | solve:start
c 00h12m37s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=92000000 bytes=16061468672 interval_clauses=1000000
c 00h12m38s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=93000000 bytes=16161116160 interval_clauses=1000000
c 00h12m38s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=94000000 bytes=16253177856 interval_clauses=1000000
c 00h12m38s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=95000000 bytes=16378753024 interval_clauses=1000000
c 00h12m39s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=96000000 bytes=16469123072 interval_clauses=1000000
c 00h12m39s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=97000000 bytes=16567037952 interval_clauses=1000000
c 00h12m39s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=98000000 bytes=16676954112 interval_clauses=1000000
c 00h12m40s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=99000000 bytes=16769282048 interval_clauses=1000000
c 00h12m40s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=100000000 bytes=16882712576 interval_clauses=1000000
c 00h12m41s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=101000000 bytes=16980004864 interval_clauses=1000000
c 00h12m41s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=102000000 bytes=17069789184 interval_clauses=1000000
c 00h12m41s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=103000000 bytes=17162940416 interval_clauses=1000000
c 00h12m41s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=104000000 bytes=17254559744 interval_clauses=1000000
c 00h12m42s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=105000000 bytes=17384464384 interval_clauses=1000000
c 00h12m42s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=106000000 bytes=17476489216 interval_clauses=1000000
c 00h12m43s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=107000000 bytes=17568575488 interval_clauses=1000000
c 00h12m43s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=108000000 bytes=17678819328 interval_clauses=1000000
c 00h12m43s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=109000000 bytes=17775280128 interval_clauses=1000000
c 00h12m44s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=110000000 bytes=17887657984 interval_clauses=1000000
c 00h12m44s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=111000000 bytes=17978580992 interval_clauses=1000000
c 00h12m44s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=112000000 bytes=18070188032 interval_clauses=1000000
c 00h12m45s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=113000000 bytes=18166718464 interval_clauses=1000000
c 00h12m45s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=114000000 bytes=18258878464 interval_clauses=1000000
c 00h12m45s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=115000000 bytes=18380898304 interval_clauses=1000000
c 00h12m46s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=116000000 bytes=18478403584 interval_clauses=1000000
c 00h12m46s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=117000000 bytes=18593112064 interval_clauses=1000000
c 00h12m46s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=118000000 bytes=18683224064 interval_clauses=1000000
c 00h12m47s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=119000000 bytes=18774966272 interval_clauses=1000000
c 00h12m47s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=120000000 bytes=18889318400 interval_clauses=1000000
c 00h12m47s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=121000000 bytes=18981150720 interval_clauses=1000000
c 00h12m48s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=122000000 bytes=19076108288 interval_clauses=1000000
c 00h12m48s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=123000000 bytes=19166326784 interval_clauses=1000000
c 00h12m48s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=124000000 bytes=19297075200 interval_clauses=1000000
c 00h12m49s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=125000000 bytes=19388968960 interval_clauses=1000000
c 00h12m49s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=126000000 bytes=19480330240 interval_clauses=1000000
c 00h12m49s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=127000000 bytes=19592540160 interval_clauses=1000000
c 00h12m50s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=128000000 bytes=19689709568 interval_clauses=1000000
c 00h12m50s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=129000000 bytes=19800178688 interval_clauses=1000000
c 00h12m50s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=130000000 bytes=19891781632 interval_clauses=1000000
c 00h12m51s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=131000000 bytes=19983687680 interval_clauses=1000000
c 00h12m51s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=132000000 bytes=20083888128 interval_clauses=1000000
c 00h12m51s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=133000000 bytes=20170072064 interval_clauses=1000000
c 00h12m52s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=134000000 bytes=20295520256 interval_clauses=1000000
c 00h12m52s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=135000000 bytes=20388122624 interval_clauses=1000000
c 00h12m53s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=136000000 bytes=20487708672 interval_clauses=1000000
c 00h12m53s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=137000000 bytes=20600393728 interval_clauses=1000000
c 00h12m53s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=138000000 bytes=20686848000 interval_clauses=1000000
c 00h12m54s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=139000000 bytes=20799881216 interval_clauses=1000000
c 00h12m54s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=140000000 bytes=20896702464 interval_clauses=1000000
c 00h12m54s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=141000000 bytes=20990152704 interval_clauses=1000000
c 00h12m55s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=142000000 bytes=21081296896 interval_clauses=1000000
c 00h12m55s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=143000000 bytes=21179047936 interval_clauses=1000000
c 00h12m56s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=144000000 bytes=21302337536 interval_clauses=1000000
c 00h12m56s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=145000000 bytes=21392470016 interval_clauses=1000000
c 00h12m56s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=146000000 bytes=21505818624 interval_clauses=1000000
c 00h12m57s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=147000000 bytes=21602627584 interval_clauses=1000000
c 00h12m57s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=148000000 bytes=21694640128 interval_clauses=1000000
c 00h12m57s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=149000000 bytes=21805846528 interval_clauses=1000000
c 00h12m58s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=150000000 bytes=21895581696 interval_clauses=1000000
c 00h12m58s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=151000000 bytes=21995163648 interval_clauses=1000000
c 00h12m58s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=152000000 bytes=22087192576 interval_clauses=1000000
c 00h12m59s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=153000000 bytes=22193479680 interval_clauses=1000000
c 00h12m59s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=154000000 bytes=22303989760 interval_clauses=1000000
c 00h12m59s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=155000000 bytes=22400192512 interval_clauses=1000000
c 00h13m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=156000000 bytes=22511157248 interval_clauses=1000000
c 00h13m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=157000000 bytes=22603485184 interval_clauses=1000000
c 00h13m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=158000000 bytes=22695190528 interval_clauses=1000000
c 00h13m01s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=159000000 bytes=22812786688 interval_clauses=1000000
c 00h13m01s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=160000000 bytes=22904406016 interval_clauses=1000000
c 00h13m01s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=161000000 bytes=22992031744 interval_clauses=1000000
c 00h13m02s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=162000000 bytes=23084122112 interval_clauses=1000000
c 00h13m02s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=163000000 bytes=23216508928 interval_clauses=1000000
c 00h13m02s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=164000000 bytes=23308931072 interval_clauses=1000000
c 00h13m03s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=165000000 bytes=23400947712 interval_clauses=1000000
c 00h13m03s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=166000000 bytes=23508185088 interval_clauses=1000000
c 00h13m03s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=167000000 bytes=23605112832 interval_clauses=1000000
c 00h13m04s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=168000000 bytes=23719886848 interval_clauses=1000000
c 00h13m04s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=169000000 bytes=23810674688 interval_clauses=1000000
c 00h13m04s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=170000000 bytes=23903129600 interval_clauses=1000000
c 00h13m05s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=171000000 bytes=24001613824 interval_clauses=1000000
c 00h13m05s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=172000000 bytes=24091152384 interval_clauses=1000000
c 00h13m05s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=173000000 bytes=24216403968 interval_clauses=1000000
c 00h13m06s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=174000000 bytes=24313569280 interval_clauses=1000000
c 00h13m06s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=175000000 bytes=24425746432 interval_clauses=1000000
c 00h13m07s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=176000000 bytes=24517894144 interval_clauses=1000000
c 00h13m07s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=177000000 bytes=24607428608 interval_clauses=1000000
c 00h13m07s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=178000000 bytes=24725098496 interval_clauses=1000000
c 00h13m08s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=179000000 bytes=24816832512 interval_clauses=1000000
c 00h13m08s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=180000000 bytes=24908574720 interval_clauses=1000000
c 00h13m08s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=181000000 bytes=25000411136 interval_clauses=1000000
c 00h13m08s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=182000000 bytes=25103175680 interval_clauses=1000000
c 00h13m09s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=183000000 bytes=25222729728 interval_clauses=1000000
c 00h13m09s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=184000000 bytes=25316491264 interval_clauses=1000000
c 00h13m10s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=185000000 bytes=25424117760 interval_clauses=1000000
c 00h13m10s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=186000000 bytes=25521205248 interval_clauses=1000000
c 00h13m10s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=187000000 bytes=25615319040 interval_clauses=1000000
c 00h13m11s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=188000000 bytes=25720504320 interval_clauses=1000000
c 00h13m11s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=189000000 bytes=25813143552 interval_clauses=1000000
c 00h13m11s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=190000000 bytes=25912836096 interval_clauses=1000000
c 00h13m12s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=191000000 bytes=26004443136 interval_clauses=1000000
c 00h13m12s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=192000000 bytes=26130538496 interval_clauses=1000000
c 00h13m12s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=193000000 bytes=26220883968 interval_clauses=1000000
c 00h13m13s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=194000000 bytes=26318106624 interval_clauses=1000000
c 00h13m13s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=195000000 bytes=26429087744 interval_clauses=1000000
c 00h13m13s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=196000000 bytes=26521100288 interval_clauses=1000000
c 00h13m14s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=197000000 bytes=26633744384 interval_clauses=1000000
c 00h13m14s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=198000000 bytes=26731220992 interval_clauses=1000000
