c cmd: /host-parser-bin/kat_xcsp_b85de3f1_dirty_memoryguard_20260521 /bench/competition/2022-2025/COP22to25/AircraftAssemblyLine-1-178-50-1_c23.xml.lzma --encoder order-ge --order-ge-eq-ne direct-order --order-ge-table mdd-tl --memory-guard-gib 64 --memory-guard-fallback extprop --cop-pipeline guarded-basic --cop-objective-cut direct-expr --progress --no-root-lp-bound
c 00h00m00s | solve:start
c 00h03m54s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=19000000 bytes=28093362176 interval_clauses=1000000
c 00h03m54s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=20000000 bytes=28204515328 interval_clauses=1000000
c 00h03m55s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=21000000 bytes=28210806784 interval_clauses=1000000
c 00h03m55s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=22000000 bytes=28219195392 interval_clauses=1000000
c 00h03m56s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=23000000 bytes=28225486848 interval_clauses=1000000
c 00h03m56s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=24000000 bytes=28233875456 interval_clauses=1000000
c 00h03m57s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=25000000 bytes=28345024512 interval_clauses=1000000
c 00h03m57s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=26000000 bytes=28353413120 interval_clauses=1000000
c 00h03m58s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=27000000 bytes=28359704576 interval_clauses=1000000
c 00h03m58s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=28000000 bytes=28365996032 interval_clauses=1000000
c 00h03m58s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=29000000 bytes=28372287488 interval_clauses=1000000
c 00h03m59s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=30000000 bytes=28378578944 interval_clauses=1000000
c 00h03m59s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=31000000 bytes=28384870400 interval_clauses=1000000
c 00h04m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=32000000 bytes=28393259008 interval_clauses=1000000
c 00h04m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=33000000 bytes=28399550464 interval_clauses=1000000
c 00h04m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=34000000 bytes=28407939072 interval_clauses=1000000
c 00h04m01s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=35000000 bytes=28414230528 interval_clauses=1000000
c 00h04m01s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=36000000 bytes=28422619136 interval_clauses=1000000
c 00h04m02s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=37000000 bytes=28637728768 interval_clauses=1000000
c 00h04m02s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=38000000 bytes=28646117376 interval_clauses=1000000
c 00h04m03s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=39000000 bytes=28652408832 interval_clauses=1000000
c 00h04m03s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=40000000 bytes=28656603136 interval_clauses=1000000
c 00h04m04s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=41000000 bytes=28664991744 interval_clauses=1000000
c 00h04m04s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=42000000 bytes=28671283200 interval_clauses=1000000
c 00h04m05s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=43000000 bytes=28679671808 interval_clauses=1000000
c 00h04m05s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=44000000 bytes=28685963264 interval_clauses=1000000
c 00h04m05s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=45000000 bytes=28692254720 interval_clauses=1000000
c 00h04m06s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=46000000 bytes=28700643328 interval_clauses=1000000
c 00h04m06s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=47000000 bytes=28706934784 interval_clauses=1000000
c 00h04m07s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=48000000 bytes=28715323392 interval_clauses=1000000
c 00h04m07s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=49000000 bytes=28719517696 interval_clauses=1000000
c 00h04m08s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=50000000 bytes=28725809152 interval_clauses=1000000
c 00h04m08s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=51000000 bytes=28734197760 interval_clauses=1000000
c 00h04m08s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=52000000 bytes=28740489216 interval_clauses=1000000
c 00h04m09s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=53000000 bytes=28746780672 interval_clauses=1000000
c 00h04m09s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=54000000 bytes=28755169280 interval_clauses=1000000
c 00h04m10s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=55000000 bytes=28761460736 interval_clauses=1000000
c 00h04m10s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=56000000 bytes=28769849344 interval_clauses=1000000
c 00h04m11s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=57000000 bytes=28776140800 interval_clauses=1000000
c 00h04m11s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=58000000 bytes=28784529408 interval_clauses=1000000
c 00h04m11s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=59000000 bytes=28790820864 interval_clauses=1000000
c 00h04m12s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=60000000 bytes=28799217664 interval_clauses=1000000
c 00h04m12s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=61000000 bytes=28808171520 interval_clauses=1000000
c 00h04m13s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=62000000 bytes=28852215808 interval_clauses=1000000
c 00h04m13s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=63000000 bytes=28862701568 interval_clauses=1000000
c 00h04m14s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=64000000 bytes=28879302656 interval_clauses=1000000
c 00h04m14s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=65000000 bytes=28890128384 interval_clauses=1000000
c 00h04m15s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=66000000 bytes=28900614144 interval_clauses=1000000
c 00h04m15s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=67000000 bytes=28906905600 interval_clauses=1000000
c 00h04m15s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=68000000 bytes=28909002752 interval_clauses=1000000
c 00h04m16s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=69000000 bytes=28911099904 interval_clauses=1000000
c 00h04m16s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=70000000 bytes=28913197056 interval_clauses=1000000
c 00h04m17s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=71000000 bytes=28917391360 interval_clauses=1000000
c 00h04m17s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=72000000 bytes=28919488512 interval_clauses=1000000
c 00h04m17s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=73000000 bytes=28921585664 interval_clauses=1000000
c 00h04m18s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=74000000 bytes=28923682816 interval_clauses=1000000
c 00h04m18s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=75000000 bytes=28927877120 interval_clauses=1000000
c 00h04m19s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=76000000 bytes=28929974272 interval_clauses=1000000
c 00h04m19s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=77000000 bytes=28932071424 interval_clauses=1000000
c 00h04m19s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=78000000 bytes=28934168576 interval_clauses=1000000
c 00h04m20s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=79000000 bytes=28938362880 interval_clauses=1000000
c 00h04m20s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=80000000 bytes=28940460032 interval_clauses=1000000
c 00h04m20s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=81000000 bytes=28942557184 interval_clauses=1000000
c 00h04m21s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=82000000 bytes=28944654336 interval_clauses=1000000
c 00h04m21s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=83000000 bytes=28948848640 interval_clauses=1000000
c 00h04m22s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=84000000 bytes=28950945792 interval_clauses=1000000
c 00h04m22s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=85000000 bytes=28953042944 interval_clauses=1000000
c 00h04m22s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=86000000 bytes=28955164672 interval_clauses=1000000
c 00h04m23s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=87000000 bytes=28959338496 interval_clauses=1000000
c 00h04m23s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=88000000 bytes=28961435648 interval_clauses=1000000
c 00h04m24s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=89000000 bytes=28963532800 interval_clauses=1000000
c 00h04m24s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=90000000 bytes=28967727104 interval_clauses=1000000
c 00h04m24s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=91000000 bytes=28969824256 interval_clauses=1000000
c 00h04m25s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=92000000 bytes=28971921408 interval_clauses=1000000
c 00h04m25s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=93000000 bytes=28976115712 interval_clauses=1000000
c 00h04m26s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=94000000 bytes=28978212864 interval_clauses=1000000
c 00h04m26s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=95000000 bytes=28980310016 interval_clauses=1000000
c 00h04m26s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=96000000 bytes=28982407168 interval_clauses=1000000
c 00h04m27s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=97000000 bytes=28986601472 interval_clauses=1000000
c 00h04m27s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=98000000 bytes=28988698624 interval_clauses=1000000
c 00h04m28s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=99000000 bytes=28990795776 interval_clauses=1000000
c 00h04m28s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=100000000 bytes=28994990080 interval_clauses=1000000
c 00h04m28s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=101000000 bytes=28997087232 interval_clauses=1000000
c 00h04m29s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=102000000 bytes=28999184384 interval_clauses=1000000
c 00h04m29s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=103000000 bytes=29001281536 interval_clauses=1000000
c 00h04m30s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=104000000 bytes=29005475840 interval_clauses=1000000
c 00h04m30s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=105000000 bytes=29009670144 interval_clauses=1000000
c 00h04m30s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=106000000 bytes=29011767296 interval_clauses=1000000
c 00h04m31s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=107000000 bytes=29015961600 interval_clauses=1000000
c 00h04m31s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=108000000 bytes=29018058752 interval_clauses=1000000
c 00h04m31s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=109000000 bytes=29020155904 interval_clauses=1000000
c 00h04m32s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=110000000 bytes=29022253056 interval_clauses=1000000
c 00h04m32s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=111000000 bytes=29026447360 interval_clauses=1000000
c 00h04m33s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=112000000 bytes=29028544512 interval_clauses=1000000
c 00h04m33s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=113000000 bytes=29030641664 interval_clauses=1000000
c 00h04m33s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=114000000 bytes=29034835968 interval_clauses=1000000
c 00h04m34s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=115000000 bytes=29036933120 interval_clauses=1000000
c 00h04m34s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=116000000 bytes=29039030272 interval_clauses=1000000
c 00h04m35s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=117000000 bytes=29041127424 interval_clauses=1000000
c 00h04m35s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=118000000 bytes=29045321728 interval_clauses=1000000
c 00h04m35s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=119000000 bytes=29047418880 interval_clauses=1000000
c 00h04m36s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=120000000 bytes=29049516032 interval_clauses=1000000
c 00h04m36s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=121000000 bytes=29053710336 interval_clauses=1000000
c 00h04m37s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=122000000 bytes=29055807488 interval_clauses=1000000
c 00h04m37s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=123000000 bytes=29057904640 interval_clauses=1000000
c 00h04m37s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=124000000 bytes=29060001792 interval_clauses=1000000
c 00h04m38s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=125000000 bytes=29064196096 interval_clauses=1000000
c 00h04m38s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=126000000 bytes=29066293248 interval_clauses=1000000
c 00h04m39s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=127000000 bytes=29068390400 interval_clauses=1000000
c 00h04m39s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=128000000 bytes=29072584704 interval_clauses=1000000
c 00h04m39s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=129000000 bytes=29074681856 interval_clauses=1000000
c 00h04m40s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=130000000 bytes=29076779008 interval_clauses=1000000
c 00h04m40s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=131000000 bytes=29078876160 interval_clauses=1000000
c 00h04m40s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=132000000 bytes=29083070464 interval_clauses=1000000
c 00h04m41s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=133000000 bytes=29085167616 interval_clauses=1000000
c 00h04m41s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=134000000 bytes=29087264768 interval_clauses=1000000
c 00h04m42s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=135000000 bytes=29089361920 interval_clauses=1000000
c 00h04m42s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=136000000 bytes=29093556224 interval_clauses=1000000
c 00h04m42s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=137000000 bytes=29095653376 interval_clauses=1000000
c 00h04m43s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=138000000 bytes=29097750528 interval_clauses=1000000
c 00h04m43s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=139000000 bytes=29099847680 interval_clauses=1000000
c 00h04m44s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=140000000 bytes=29104041984 interval_clauses=1000000
c 00h04m44s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=141000000 bytes=29106139136 interval_clauses=1000000
c 00h04m44s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=142000000 bytes=29108236288 interval_clauses=1000000
c 00h04m45s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=143000000 bytes=29112430592 interval_clauses=1000000
c 00h04m45s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=144000000 bytes=29115748352 interval_clauses=1000000
c 00h04m46s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=145000000 bytes=29117845504 interval_clauses=1000000
c 00h04m46s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=146000000 bytes=29119942656 interval_clauses=1000000
c 00h04m46s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=147000000 bytes=29124136960 interval_clauses=1000000
c 00h04m47s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=148000000 bytes=29126234112 interval_clauses=1000000
c 00h04m47s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=149000000 bytes=29128331264 interval_clauses=1000000
c 00h04m48s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=150000000 bytes=29132525568 interval_clauses=1000000
c 00h04m48s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=151000000 bytes=29134622720 interval_clauses=1000000
c 00h04m48s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=152000000 bytes=29136719872 interval_clauses=1000000
c 00h04m49s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=153000000 bytes=29138817024 interval_clauses=1000000
c 00h04m49s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=154000000 bytes=29143011328 interval_clauses=1000000
c 00h04m50s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=155000000 bytes=29145108480 interval_clauses=1000000
c 00h04m50s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=156000000 bytes=29147205632 interval_clauses=1000000
c 00h04m50s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=157000000 bytes=29149302784 interval_clauses=1000000
c 00h04m51s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=158000000 bytes=29153497088 interval_clauses=1000000
c 00h04m51s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=159000000 bytes=29155594240 interval_clauses=1000000
c 00h04m52s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=160000000 bytes=29157691392 interval_clauses=1000000
c 00h04m52s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=161000000 bytes=29159788544 interval_clauses=1000000
c 00h04m52s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=162000000 bytes=29163982848 interval_clauses=1000000
c 00h04m53s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=163000000 bytes=29166080000 interval_clauses=1000000
c 00h04m53s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=164000000 bytes=29168177152 interval_clauses=1000000
c 00h04m53s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=165000000 bytes=29170274304 interval_clauses=1000000
c 00h04m54s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=166000000 bytes=29174468608 interval_clauses=1000000
c 00h04m54s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=167000000 bytes=29176565760 interval_clauses=1000000
c 00h04m55s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=168000000 bytes=29178662912 interval_clauses=1000000
c 00h04m55s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=169000000 bytes=29180760064 interval_clauses=1000000
c 00h04m55s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=170000000 bytes=29184954368 interval_clauses=1000000
c 00h04m56s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=171000000 bytes=29187051520 interval_clauses=1000000
c 00h04m56s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=172000000 bytes=29189148672 interval_clauses=1000000
c 00h04m57s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=173000000 bytes=29195440128 interval_clauses=1000000
c 00h04m57s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=174000000 bytes=29197537280 interval_clauses=1000000
c 00h04m57s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=175000000 bytes=29199634432 interval_clauses=1000000
c 00h04m58s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=176000000 bytes=29201731584 interval_clauses=1000000
c 00h04m58s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=177000000 bytes=29205925888 interval_clauses=1000000
c 00h04m59s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=178000000 bytes=29212217344 interval_clauses=1000000
c 00h04m59s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=179000000 bytes=29216411648 interval_clauses=1000000
c 00h04m59s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=180000000 bytes=29220605952 interval_clauses=1000000
c 00h05m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=181000000 bytes=29226897408 interval_clauses=1000000
c 00h05m00s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=182000000 bytes=29231091712 interval_clauses=1000000
c 00h05m01s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=183000000 bytes=29235286016 interval_clauses=1000000
c 00h05m01s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=184000000 bytes=29241577472 interval_clauses=1000000
c 00h05m02s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=185000000 bytes=29245771776 interval_clauses=1000000
c 00h05m02s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=186000000 bytes=29252063232 interval_clauses=1000000
c 00h05m02s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=187000000 bytes=29256257536 interval_clauses=1000000
c 00h05m03s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=188000000 bytes=29260451840 interval_clauses=1000000
c 00h05m03s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=189000000 bytes=29266743296 interval_clauses=1000000
c 00h05m04s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=190000000 bytes=29270937600 interval_clauses=1000000
c 00h05m04s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=191000000 bytes=29275131904 interval_clauses=1000000
c 00h05m05s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=192000000 bytes=29281423360 interval_clauses=1000000
c 00h05m05s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=193000000 bytes=29285617664 interval_clauses=1000000
c 00h05m05s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=194000000 bytes=29291909120 interval_clauses=1000000
c 00h05m06s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=195000000 bytes=29296103424 interval_clauses=1000000
c 00h05m06s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=196000000 bytes=29302394880 interval_clauses=1000000
c 00h05m07s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=197000000 bytes=29306589184 interval_clauses=1000000
c 00h05m07s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=198000000 bytes=29312880640 interval_clauses=1000000
c 00h05m08s | memory:rss checkpoint=encode_clause_sample stage=order-ge clauses=199000000 bytes=29317074944 interval_clauses=1000000
